Id_es,Id_en
bufr4/3/03/001/1/007003,bufr4/3/03/001/1/007003
bufr4/3/03/001/2/011001,bufr4/3/03/001/2/011001
bufr4/3/03/001/3/011002,bufr4/3/03/001/3/011002
bufr4/3/03/002/1/007004,bufr4/3/03/002/1/007004
bufr4/3/03/002/2/011001,bufr4/3/03/002/2/011001
bufr4/3/03/002/3/011002,bufr4/3/03/002/3/011002
bufr4/3/03/003/1/007004,bufr4/3/03/003/1/007004
bufr4/3/03/003/2/010003,bufr4/3/03/003/2/010003
bufr4/3/03/003/3/012001,bufr4/3/03/003/3/012001
bufr4/3/03/003/4/012003,bufr4/3/03/003/4/012003
bufr4/3/03/004/1/007004,bufr4/3/03/004/1/007004
bufr4/3/03/004/2/010003,bufr4/3/03/004/2/010003
bufr4/3/03/004/3/012001,bufr4/3/03/004/3/012001
bufr4/3/03/004/4/012003,bufr4/3/03/004/4/012003
bufr4/3/03/004/5/011001,bufr4/3/03/004/5/011001
bufr4/3/03/004/6/011002,bufr4/3/03/004/6/011002
bufr4/3/03/011/1/007003,bufr4/3/03/011/1/007003
bufr4/3/03/011/2/008001,bufr4/3/03/011/2/008001
bufr4/3/03/011/3/011001,bufr4/3/03/011/3/011001
bufr4/3/03/011/4/011002,bufr4/3/03/011/4/011002
bufr4/3/03/012/1/007004,bufr4/3/03/012/1/007004
bufr4/3/03/012/2/008001,bufr4/3/03/012/2/008001
bufr4/3/03/012/3/011001,bufr4/3/03/012/3/011001
bufr4/3/03/012/4/011002,bufr4/3/03/012/4/011002
bufr4/3/03/013/1/007004,bufr4/3/03/013/1/007004
bufr4/3/03/013/2/008001,bufr4/3/03/013/2/008001
bufr4/3/03/013/3/010003,bufr4/3/03/013/3/010003
bufr4/3/03/013/4/012001,bufr4/3/03/013/4/012001
bufr4/3/03/013/5/013003,bufr4/3/03/013/5/013003
bufr4/3/03/013/6/011001,bufr4/3/03/013/6/011001
bufr4/3/03/013/7/011002,bufr4/3/03/013/7/011002
bufr4/3/03/014/1/007004,bufr4/3/03/014/1/007004
bufr4/3/03/014/2/008001,bufr4/3/03/014/2/008001
bufr4/3/03/014/3/010003,bufr4/3/03/014/3/010003
bufr4/3/03/014/4/012001,bufr4/3/03/014/4/012001
bufr4/3/03/014/5/012003,bufr4/3/03/014/5/012003
bufr4/3/03/014/6/011001,bufr4/3/03/014/6/011001
bufr4/3/03/014/7/011002,bufr4/3/03/014/7/011002
bufr4/3/03/021/1/007004,bufr4/3/03/021/1/007004
bufr4/3/03/021/2/007004,bufr4/3/03/021/2/007004
bufr4/3/03/021/3/204007,bufr4/3/03/021/3/204007
bufr4/3/03/021/4/031021,bufr4/3/03/021/4/031021
bufr4/3/03/022/1/303021,bufr4/3/03/022/1/303021
bufr4/3/03/022/2/010003,bufr4/3/03/022/2/010003
bufr4/3/03/022/3/204000,bufr4/3/03/022/3/204000
bufr4/3/03/023/1/303021,bufr4/3/03/023/1/303021
bufr4/3/03/023/2/012001,bufr4/3/03/023/2/012001
bufr4/3/03/023/3/204000,bufr4/3/03/023/3/204000
bufr4/3/03/024/1/303021,bufr4/3/03/024/1/303021
bufr4/3/03/024/2/013016,bufr4/3/03/024/2/013016
bufr4/3/03/024/3/204000,bufr4/3/03/024/3/204000
bufr4/3/03/025/1/002025,bufr4/3/03/025/1/002025
bufr4/3/03/025/2/204007,bufr4/3/03/025/2/204007
bufr4/3/03/025/3/031021,bufr4/3/03/025/3/031021
bufr4/3/03/025/4/012063,bufr4/3/03/025/4/012063
bufr4/3/03/025/5/204000,bufr4/3/03/025/5/204000
bufr4/3/03/026/1/007004,bufr4/3/03/026/1/007004
bufr4/3/03/026/2/008003,bufr4/3/03/026/2/008003
bufr4/3/03/026/3/204007,bufr4/3/03/026/3/204007
bufr4/3/03/026/4/031021,bufr4/3/03/026/4/031021
bufr4/3/03/026/5/012001,bufr4/3/03/026/5/012001
bufr4/3/03/026/6/204000,bufr4/3/03/026/6/204000
bufr4/3/03/027/1/007004,bufr4/3/03/027/1/007004
bufr4/3/03/027/2/204007,bufr4/3/03/027/2/204007
bufr4/3/03/027/3/031021,bufr4/3/03/027/3/031021
bufr4/3/03/027/4/010003,bufr4/3/03/027/4/010003
bufr4/3/03/027/5/204000,bufr4/3/03/027/5/204000
bufr4/3/03/031/1/007004,bufr4/3/03/031/1/007004
bufr4/3/03/031/2/008003,bufr4/3/03/031/2/008003
bufr4/3/03/031/3/007021,bufr4/3/03/031/3/007021
bufr4/3/03/031/4/007022,bufr4/3/03/031/4/007022
bufr4/3/03/031/5/008012,bufr4/3/03/031/5/008012
bufr4/3/03/031/6/012061,bufr4/3/03/031/6/012061
bufr4/3/03/032/1/020011,bufr4/3/03/032/1/020011
bufr4/3/03/032/2/020016,bufr4/3/03/032/2/020016
bufr4/3/03/033/1/020010,bufr4/3/03/033/1/020010
bufr4/3/03/033/2/020016,bufr4/3/03/033/2/020016
bufr4/3/03/040/1/008041,bufr4/3/03/040/1/008041
bufr4/3/03/040/2/004025,bufr4/3/03/040/2/004025
bufr4/3/03/040/3/004026,bufr4/3/03/040/3/004026
bufr4/3/03/040/4/301021,bufr4/3/03/040/4/301021
bufr4/3/03/040/5/301122,bufr4/3/03/040/5/301122
bufr4/3/03/040/6/201131,bufr4/3/03/040/6/201131
bufr4/3/03/040/7/202129,bufr4/3/03/040/7/202129
bufr4/3/03/040/8/025069,bufr4/3/03/040/8/025069
bufr4/3/03/040/9/007004,bufr4/3/03/040/9/007004
bufr4/3/03/040/10/013003,bufr4/3/03/040/10/013003
bufr4/3/03/040/11/202000,bufr4/3/03/040/11/202000
bufr4/3/03/040/12/201000,bufr4/3/03/040/12/201000
bufr4/3/03/040/13/002013,bufr4/3/03/040/13/002013
