Id_es,Id_en
bufr4/3/15/001/1/001011,bufr4/3/15/001/1/001011
bufr4/3/15/001/2/301011,bufr4/3/15/001/2/301011
bufr4/3/15/001/3/301012,bufr4/3/15/001/3/301012
bufr4/3/15/001/4/301023,bufr4/3/15/001/4/301023
bufr4/3/15/001/5/306001,bufr4/3/15/001/5/306001
bufr4/3/15/002/1/001011,bufr4/3/15/002/1/001011
bufr4/3/15/002/2/301011,bufr4/3/15/002/2/301011
bufr4/3/15/002/3/301012,bufr4/3/15/002/3/301012
bufr4/3/15/002/4/301023,bufr4/3/15/002/4/301023
bufr4/3/15/002/5/306004,bufr4/3/15/002/5/306004
bufr4/3/15/003/1/001087,bufr4/3/15/003/1/001087
bufr4/3/15/003/2/001085,bufr4/3/15/003/2/001085
bufr4/3/15/003/3/001086,bufr4/3/15/003/3/001086
bufr4/3/15/003/4/002036,bufr4/3/15/003/4/002036
bufr4/3/15/003/5/002148,bufr4/3/15/003/5/002148
bufr4/3/15/003/6/002149,bufr4/3/15/003/6/002149
bufr4/3/15/003/7/022055,bufr4/3/15/003/7/022055
bufr4/3/15/003/8/022056,bufr4/3/15/003/8/022056
bufr4/3/15/003/9/022067,bufr4/3/15/003/9/022067
bufr4/3/15/003/10/301011,bufr4/3/15/003/10/301011
bufr4/3/15/003/11/301012,bufr4/3/15/003/11/301012
bufr4/3/15/003/12/301021,bufr4/3/15/003/12/301021
bufr4/3/15/003/13/008080,bufr4/3/15/003/13/008080
bufr4/3/15/003/14/033050,bufr4/3/15/003/14/033050
bufr4/3/15/003/15/109000,bufr4/3/15/003/15/109000
bufr4/3/15/003/16/031002,bufr4/3/15/003/16/031002
bufr4/3/15/003/17/007065,bufr4/3/15/003/17/007065
bufr4/3/15/003/18/008080,bufr4/3/15/003/18/008080
bufr4/3/15/003/19/033050,bufr4/3/15/003/19/033050
bufr4/3/15/003/20/022045,bufr4/3/15/003/20/022045
bufr4/3/15/003/21/008080,bufr4/3/15/003/21/008080
bufr4/3/15/003/22/033050,bufr4/3/15/003/22/033050
bufr4/3/15/003/23/022064,bufr4/3/15/003/23/022064
bufr4/3/15/003/24/008080,bufr4/3/15/003/24/008080
bufr4/3/15/003/25/033050,bufr4/3/15/003/25/033050
bufr4/3/15/004/1/001079,bufr4/3/15/004/1/001079
bufr4/3/15/004/2/001011,bufr4/3/15/004/2/001011
bufr4/3/15/004/3/001103,bufr4/3/15/004/3/001103
bufr4/3/15/004/4/001087,bufr4/3/15/004/4/001087
bufr4/3/15/004/5/001019,bufr4/3/15/004/5/001019
bufr4/3/15/004/6/001080,bufr4/3/15/004/6/001080
bufr4/3/15/004/7/005036,bufr4/3/15/004/7/005036
bufr4/3/15/004/8/001036,bufr4/3/15/004/8/001036
bufr4/3/15/004/9/001013,bufr4/3/15/004/9/001013
bufr4/3/15/004/10/001012,bufr4/3/15/004/10/001012
bufr4/3/15/004/11/301011,bufr4/3/15/004/11/301011
bufr4/3/15/004/12/301012,bufr4/3/15/004/12/301012
bufr4/3/15/004/13/301021,bufr4/3/15/004/13/301021
bufr4/3/15/004/14/007032,bufr4/3/15/004/14/007032
bufr4/3/15/004/15/007033,bufr4/3/15/004/15/007033
bufr4/3/15/004/16/002002,bufr4/3/15/004/16/002002
bufr4/3/15/004/17/011002,bufr4/3/15/004/17/011002
bufr4/3/15/004/18/011001,bufr4/3/15/004/18/011001
bufr4/3/15/004/19/007032,bufr4/3/15/004/19/007032
bufr4/3/15/004/20/007033,bufr4/3/15/004/20/007033
bufr4/3/15/004/21/012101,bufr4/3/15/004/21/012101
bufr4/3/15/004/22/012103,bufr4/3/15/004/22/012103
bufr4/3/15/004/23/007032,bufr4/3/15/004/23/007032
bufr4/3/15/004/24/007033,bufr4/3/15/004/24/007033
bufr4/3/15/004/25/302021,bufr4/3/15/004/25/302021
bufr4/3/15/004/26/002031,bufr4/3/15/004/26/002031
bufr4/3/15/004/27/002030,bufr4/3/15/004/27/002030
bufr4/3/15/004/28/022005,bufr4/3/15/004/28/022005
bufr4/3/15/004/29/022032,bufr4/3/15/004/29/022032
bufr4/3/15/004/30/022063,bufr4/3/15/004/30/022063
bufr4/3/15/004/31/008080,bufr4/3/15/004/31/008080
bufr4/3/15/004/32/033050,bufr4/3/15/004/32/033050
bufr4/3/15/004/33/022178,bufr4/3/15/004/33/022178
bufr4/3/15/004/34/022177,bufr4/3/15/004/34/022177
bufr4/3/15/004/35/022067,bufr4/3/15/004/35/022067
bufr4/3/15/004/36/008041,bufr4/3/15/004/36/008041
bufr4/3/15/004/37/026021,bufr4/3/15/004/37/026021
bufr4/3/15/004/38/026022,bufr4/3/15/004/38/026022
bufr4/3/15/004/39/026023,bufr4/3/15/004/39/026023
bufr4/3/15/004/40/022068,bufr4/3/15/004/40/022068
bufr4/3/15/004/41/025061,bufr4/3/15/004/41/025061
bufr4/3/15/004/42/008041,bufr4/3/15/004/42/008041
bufr4/3/15/004/43/008080,bufr4/3/15/004/43/008080
bufr4/3/15/004/44/002171,bufr4/3/15/004/44/002171
bufr4/3/15/004/45/302090,bufr4/3/15/004/45/302090
bufr4/3/15/004/46/002171,bufr4/3/15/004/46/002171
bufr4/3/15/004/47/002032,bufr4/3/15/004/47/002032
bufr4/3/15/004/48/315005,bufr4/3/15/004/48/315005
bufr4/3/15/005/1/106000,bufr4/3/15/005/1/106000
bufr4/3/15/005/2/031002,bufr4/3/15/005/2/031002
bufr4/3/15/005/3/007063,bufr4/3/15/005/3/007063
bufr4/3/15/005/4/008080,bufr4/3/15/005/4/008080
bufr4/3/15/005/5/033050,bufr4/3/15/005/5/033050
bufr4/3/15/005/6/022043,bufr4/3/15/005/6/022043
bufr4/3/15/005/7/008080,bufr4/3/15/005/7/008080
bufr4/3/15/005/8/033050,bufr4/3/15/005/8/033050
bufr4/3/15/007/1/301003,bufr4/3/15/007/1/301003
bufr4/3/15/007/2/001019,bufr4/3/15/007/2/001019
bufr4/3/15/007/3/001103,bufr4/3/15/007/3/001103
bufr4/3/15/007/4/001087,bufr4/3/15/007/4/001087
bufr4/3/15/007/5/001036,bufr4/3/15/007/5/001036
bufr4/3/15/007/6/001115,bufr4/3/15/007/6/001115
bufr4/3/15/007/7/001080,bufr4/3/15/007/7/001080
bufr4/3/15/007/8/005036,bufr4/3/15/007/8/005036
bufr4/3/15/007/9/301011,bufr4/3/15/007/9/301011
bufr4/3/15/007/10/301012,bufr4/3/15/007/10/301012
bufr4/3/15/007/11/301021,bufr4/3/15/007/11/301021
bufr4/3/15/007/12/001079,bufr4/3/15/007/12/001079
bufr4/3/15/007/13/001023,bufr4/3/15/007/13/001023
bufr4/3/15/007/14/022063,bufr4/3/15/007/14/022063
bufr4/3/15/007/15/101000,bufr4/3/15/007/15/101000
bufr4/3/15/007/16/031000,bufr4/3/15/007/16/031000
bufr4/3/15/007/17/302001,bufr4/3/15/007/17/302001
bufr4/3/15/007/18/101000,bufr4/3/15/007/18/101000
bufr4/3/15/007/19/031000,bufr4/3/15/007/19/031000
bufr4/3/15/007/20/302021,bufr4/3/15/007/20/302021
bufr4/3/15/007/21/101000,bufr4/3/15/007/21/101000
bufr4/3/15/007/22/031000,bufr4/3/15/007/22/031000
bufr4/3/15/007/23/302052,bufr4/3/15/007/23/302052
bufr4/3/15/007/24/101000,bufr4/3/15/007/24/101000
bufr4/3/15/007/25/031000,bufr4/3/15/007/25/031000
bufr4/3/15/007/26/302059,bufr4/3/15/007/26/302059
bufr4/3/15/007/27/022067,bufr4/3/15/007/27/022067
bufr4/3/15/007/28/002171,bufr4/3/15/007/28/002171
bufr4/3/15/007/29/302090,bufr4/3/15/007/29/302090
bufr4/3/15/007/30/306033,bufr4/3/15/007/30/306033
bufr4/3/15/007/31/306034,bufr4/3/15/007/31/306034
bufr4/3/15/007/32/002171,bufr4/3/15/007/32/002171
bufr4/3/15/007/33/022067,bufr4/3/15/007/33/022067
bufr4/3/15/007/34/002038,bufr4/3/15/007/34/002038
bufr4/3/15/007/35/022067,bufr4/3/15/007/35/022067
bufr4/3/15/007/36/022068,bufr4/3/15/007/36/022068
bufr4/3/15/007/37/002171,bufr4/3/15/007/37/002171
bufr4/3/15/007/38/002033,bufr4/3/15/007/38/002033
bufr4/3/15/007/39/002032,bufr4/3/15/007/39/002032
bufr4/3/15/007/40/022056,bufr4/3/15/007/40/022056
bufr4/3/15/007/41/003011,bufr4/3/15/007/41/003011
bufr4/3/15/007/42/306035,bufr4/3/15/007/42/306035
bufr4/3/15/007/43/107000,bufr4/3/15/007/43/107000
bufr4/3/15/007/44/031000,bufr4/3/15/007/44/031000
bufr4/3/15/007/45/002032,bufr4/3/15/007/45/002032
bufr4/3/15/007/46/003010,bufr4/3/15/007/46/003010
bufr4/3/15/007/47/002031,bufr4/3/15/007/47/002031
bufr4/3/15/007/48/002040,bufr4/3/15/007/48/002040
bufr4/3/15/007/49/022056,bufr4/3/15/007/49/022056
bufr4/3/15/007/50/003011,bufr4/3/15/007/50/003011
bufr4/3/15/007/51/306036,bufr4/3/15/007/51/306036
bufr4/3/15/007/52/104000,bufr4/3/15/007/52/104000
bufr4/3/15/007/53/031000,bufr4/3/15/007/53/031000
bufr4/3/15/007/54/002032,bufr4/3/15/007/54/002032
bufr4/3/15/007/55/003012,bufr4/3/15/007/55/003012
bufr4/3/15/007/56/003011,bufr4/3/15/007/56/003011
bufr4/3/15/007/57/306037,bufr4/3/15/007/57/306037
bufr4/3/15/008/1/301126,bufr4/3/15/008/1/301126
bufr4/3/15/008/2/306038,bufr4/3/15/008/2/306038
bufr4/3/15/008/3/101000,bufr4/3/15/008/3/101000
bufr4/3/15/008/4/031000,bufr4/3/15/008/4/031000
bufr4/3/15/008/5/302091,bufr4/3/15/008/5/302091
bufr4/3/15/008/6/101000,bufr4/3/15/008/6/101000
bufr4/3/15/008/7/031000,bufr4/3/15/008/7/031000
bufr4/3/15/008/8/302082,bufr4/3/15/008/8/302082
bufr4/3/15/008/9/101000,bufr4/3/15/008/9/101000
bufr4/3/15/008/10/031000,bufr4/3/15/008/10/031000
bufr4/3/15/008/11/306039,bufr4/3/15/008/11/306039
bufr4/3/15/008/12/101000,bufr4/3/15/008/12/101000
bufr4/3/15/008/13/031000,bufr4/3/15/008/13/031000
bufr4/3/15/008/14/306040,bufr4/3/15/008/14/306040
bufr4/3/15/008/15/102000,bufr4/3/15/008/15/102000
bufr4/3/15/008/16/031000,bufr4/3/15/008/16/031000
bufr4/3/15/008/17/002005,bufr4/3/15/008/17/002005
bufr4/3/15/008/18/306041,bufr4/3/15/008/18/306041
bufr4/3/15/008/19/102000,bufr4/3/15/008/19/102000
bufr4/3/15/008/20/031000,bufr4/3/15/008/20/031000
bufr4/3/15/008/21/002005,bufr4/3/15/008/21/002005
bufr4/3/15/008/22/306004,bufr4/3/15/008/22/306004
bufr4/3/15/008/23/101000,bufr4/3/15/008/23/101000
bufr4/3/15/008/24/031000,bufr4/3/15/008/24/031000
bufr4/3/15/008/25/306005,bufr4/3/15/008/25/306005
bufr4/3/15/009/1/001087,bufr4/3/15/009/1/001087
