Id,Category,CategoryOfSequences_en,FXY1,Title_en,SubTitle_en,FXY2,ElementName_en,ElementDescription_en,Note_en,noteIDs,Status
bufr4/3/07/001/1/301031,07,Category 07 — Surface report sequences (land),307001,(Low altitude station),,301031,"Identification and type of station, date/time, location (high accuracy), height of station",,,,Operational
bufr4/3/07/001/2/302011,07,Category 07 — Surface report sequences (land),307001,(Low altitude station),,302011,Low altitude station Basic surface report,,,,Operational
bufr4/3/07/002/1/301032,07,Category 07 — Surface report sequences (land),307002,(Low altitude station),,301032,"Identification and type of station, date/time, location (coarse accuracy), height of station",,,,Operational
bufr4/3/07/002/2/302011,07,Category 07 — Surface report sequences (land),307002,(Low altitude station),,302011,Low altitude station Basic surface report,,,,Operational
bufr4/3/07/003/1/307001,07,Category 07 — Surface report sequences (land),307003,(Low altitude station),,307001,Low altitude station Location (high accuracy) and basic report,,,,Operational
bufr4/3/07/003/2/101000,07,Category 07 — Surface report sequences (land),307003,(Low altitude station),,101000,Delayed replication of 1 descriptor,,,,Operational
bufr4/3/07/003/3/031001,07,Category 07 — Surface report sequences (land),307003,(Low altitude station),,031001,Delayed descriptor replication factor,,,,Operational
bufr4/3/07/003/4/302005,07,Category 07 — Surface report sequences (land),307003,(Low altitude station),,302005,Cloud layer,,,,Operational
bufr4/3/07/004/1/307002,07,Category 07 — Surface report sequences (land),307004,(Low altitude station),,307002,Low altitude station Location (coarse accuracy) and basic report,,,,Operational
bufr4/3/07/004/2/101000,07,Category 07 — Surface report sequences (land),307004,(Low altitude station),,101000,Delayed replication of 1 descriptor,,,,Operational
bufr4/3/07/004/3/031001,07,Category 07 — Surface report sequences (land),307004,(Low altitude station),,031001,Delayed descriptor replication factor,,,,Operational
bufr4/3/07/004/4/302005,07,Category 07 — Surface report sequences (land),307004,(Low altitude station),,302005,Cloud layer,,,,Operational
bufr4/3/07/005/1/307001,07,Category 07 — Surface report sequences (land),307005,(Low altitude station),,307001,Low altitude station Location (high accuracy) and basic report,,,,Operational
bufr4/3/07/005/2/101004,07,Category 07 — Surface report sequences (land),307005,(Low altitude station),,101004,Replicate 1 descriptor 4 times,,,,Operational
bufr4/3/07/005/3/302005,07,Category 07 — Surface report sequences (land),307005,(Low altitude station),,302005,Cloud layer 4 layers,,,,Operational
bufr4/3/07/006/1/307002,07,Category 07 — Surface report sequences (land),307006,(Low altitude station),,307002,Low altitude station Location (coarse accuracy) and basic report,,,,Operational
bufr4/3/07/006/2/101004,07,Category 07 — Surface report sequences (land),307006,(Low altitude station),,101004,Replicate 1 descriptor 4 times,,,,Operational
bufr4/3/07/006/3/302005,07,Category 07 — Surface report sequences (land),307006,(Low altitude station),,302005,Cloud layer 4 layers,,,,Operational
bufr4/3/07/007/1/301031,07,Category 07 — Surface report sequences (land),307007,(High altitude station),,301031,"Identification and type of station, date/time, location (high accuracy), height of station",,,,Operational
bufr4/3/07/007/2/302012,07,Category 07 — Surface report sequences (land),307007,(High altitude station),,302012,High altitude station Basic surface report I.2 – BUFR Table D/07 — 1,,,,Operational
bufr4/3/07/008/1/301032,07,Category 07 — Surface report sequences (land),307008,(High altitude station),,301032,"Identification and type of station, date/time, location (coarse accuracy), height of station",,,,Operational
bufr4/3/07/008/2/302012,07,Category 07 — Surface report sequences (land),307008,(High altitude station),,302012,High altitude station Basic surface report,,,,Operational
bufr4/3/07/009/1/301031,07,Category 07 — Surface report sequences (land),307009,,,301031,"Identification and type of station, date/time, location (high accuracy), height of station",,,,Operational
bufr4/3/07/009/2/302013,07,Category 07 — Surface report sequences (land),307009,,,302013,Basic surface report,,,,Operational
bufr4/3/07/011/1/001063,07,Category 07 — Surface report sequences (land),307011,(Main part of data for representation of METAR/SPECI code in BUFR),,001063,ICAO location indicator,,,,Operational
bufr4/3/07/011/2/002001,07,Category 07 — Surface report sequences (land),307011,(Main part of data for representation of METAR/SPECI code in BUFR),,002001,Type of station,,,,Operational
bufr4/3/07/011/3/301011,07,Category 07 — Surface report sequences (land),307011,(Main part of data for representation of METAR/SPECI code in BUFR),,301011,"Year, month, day YY",,,,Operational
bufr4/3/07/011/4/301012,07,Category 07 — Surface report sequences (land),307011,(Main part of data for representation of METAR/SPECI code in BUFR),,301012,"Hour, minute GG, gg",,,,Operational
