Id,FXY,ElementName_en,CodeFigure,EntryName_en,EntryName_sub1_en,EntryName_sub2_en,Note_en,noteIDs,Status
bufr4/0/30/031/0,030031,Picture type Code table 0 30 031,0,PPI,,,,,Operational
bufr4/0/30/031/1,030031,Picture type Code table 0 30 031,1,Composite,,,,,Operational
bufr4/0/30/031/2,030031,Picture type Code table 0 30 031,2,CAPPl,,,,,Operational
bufr4/0/30/031/3,030031,Picture type Code table 0 30 031,3,Vertical section,,,,,Operational
bufr4/0/30/031/4,030031,Picture type Code table 0 30 031,4,Alphanumeric data,,,,,Operational
bufr4/0/30/031/5,030031,Picture type Code table 0 30 031,5,Map of subject clutter,,,,,Operational
bufr4/0/30/031/6,030031,Picture type Code table 0 30 031,6,Map,,,,,Operational
bufr4/0/30/031/7,030031,Picture type Code table 0 30 031,7,Test picture,,,,,Operational
bufr4/0/30/031/8,030031,Picture type Code table 0 30 031,8,Comments,,,,,Operational
bufr4/0/30/031/9,030031,Picture type Code table 0 30 031,9,Map of ground occultation,,,,,Operational
bufr4/0/30/031/10,030031,Picture type Code table 0 30 031,10,Map of radar beam height,,,,,Operational
bufr4/0/30/031/11-13,030031,Picture type Code table 0 30 031,11-13,Reserved,,,,,Operational
bufr4/0/30/031/14,030031,Picture type Code table 0 30 031,14,Other,,,,,Operational
bufr4/0/30/031/15,030031,Picture type Code table 0 30 031,15,Missing value,,,,,Operational
bufr4/0/30/032/1,030032,Combination with other data Flag table 0 30 032,1,Map,,,,,Operational
bufr4/0/30/032/2,030032,Combination with other data Flag table 0 30 032,2,Satellite IR,,,,,Operational
bufr4/0/30/032/3,030032,Combination with other data Flag table 0 30 032,3,Satellite VIS,,,,,Operational
bufr4/0/30/032/4,030032,Combination with other data Flag table 0 30 032,4,Satellite WV,,,,,Operational
bufr4/0/30/032/5,030032,Combination with other data Flag table 0 30 032,5,Satellite multispectral,,,,,Operational
bufr4/0/30/032/6,030032,Combination with other data Flag table 0 30 032,6,Synoptic observations,,,,,Operational
bufr4/0/30/032/7,030032,Combination with other data Flag table 0 30 032,7,Forecast parameters,,,,,Operational
bufr4/0/30/032/8,030032,Combination with other data Flag table 0 30 032,8,Lightning data,,,,,Operational
bufr4/0/30/032/9-14,030032,Combination with other data Flag table 0 30 032,9-14,Reserved,,,,,Operational
bufr4/0/30/032/15,030032,Combination with other data Flag table 0 30 032,15,Other data All 16 Missing value,,,,,Operational
