Id,FXY,ElementName_en,CodeFigure,EntryName_en,EntryName_sub1_en,EntryName_sub2_en,Note_en,noteIDs,Status
bufr4/0/20/003/00-49,020003,Present weather Code table 0 20 003,00-49,No precipitation at the station at the time of observation,,,,,Operational
bufr4/0/20/003/00-19,020003,Present weather Code table 0 20 003,00-19,"No precipitation, fog, ice fog (except for 11 and 12), duststorm, sandstorm, drifting or blowing snow at the station a at the time of observation or, except for 09 and 17, during the preceding hour",,,,,Operational
bufr4/0/20/003/00-03,020003,Present weather Code table 0 20 003,00-03,No meteors except photometeors,,,,,Operational
bufr4/0/20/003/00,020003,Present weather Code table 0 20 003,00,Cloud development not observed or not observable,Characteristic change,,,,Operational
bufr4/0/20/003/01,020003,Present weather Code table 0 20 003,01,Clouds generally dissolving or becoming less developed,of the state of sky,,,,Operational
bufr4/0/20/003/02,020003,Present weather Code table 0 20 003,02,State of sky on the whole unchanged,during the past hour,,,,Operational
bufr4/0/20/003/03,020003,Present weather Code table 0 20 003,03,Clouds generally forming or developing,,,,,Operational
bufr4/0/20/003/04-09,020003,Present weather Code table 0 20 003,04-09,"Haze, dust, sand or smoke",,,,,Operational
bufr4/0/20/003/04,020003,Present weather Code table 0 20 003,04,"Visibility reduced by smoke, e.g. veldt or forest fires, industrial smoke or volcanic ashes",,,,,Operational
bufr4/0/20/003/05,020003,Present weather Code table 0 20 003,05,Haze,,,,,Operational
bufr4/0/20/003/06,020003,Present weather Code table 0 20 003,06,"Widespread dust in suspension in the air, not raised by wind at or near the station at the time of observation",,,,,Operational
bufr4/0/20/003/07,020003,Present weather Code table 0 20 003,07,"Dust or sand raised by wind at or near the station at the time of observation, but no well-developed dust whirl(s) or sand whirl(s), and no duststorm or sandstorm seen; or, in the case of sea stations and coastal stations, blowing spray at the station",,,,,Operational
bufr4/0/20/003/08,020003,Present weather Code table 0 20 003,08,"Well-developed dust whirl(s) or sand whirl(s) seen at or near the station during the preceding hour or at the same time of observation, but no duststorm or sandstorm",,,,,Operational
bufr4/0/20/003/09,020003,Present weather Code table 0 20 003,09,"Duststorm or sandstorm within sight at the time of observation, or at the station during the preceding hour",,,,,Operational
bufr4/0/20/003/10,020003,Present weather Code table 0 20 003,10,Mist,,,,,Operational
bufr4/0/20/003/11,020003,Present weather Code table 0 20 003,11,"Patches shallow fog or ice fog at the station, whether on land or sea, not deeper than about 2 metres on land or",,,,,Operational
bufr4/0/20/003/12,020003,Present weather Code table 0 20 003,12,More or less continuous 10 metres at sea,,,,,Operational
bufr4/0/20/003/13,020003,Present weather Code table 0 20 003,13,"Lightning visible, no thunder heard",,,,,Operational
bufr4/0/20/003/14,020003,Present weather Code table 0 20 003,14,"Precipitation within sight, not reaching the ground or the surface of the sea",,,,,Operational
bufr4/0/20/003/15,020003,Present weather Code table 0 20 003,15,"Precipitation within sight, reaching the ground or the surface of the sea, but distant, i.e. estimated to be more than 5 km from the station",,,,,Operational
bufr4/0/20/003/16,020003,Present weather Code table 0 20 003,16,"Precipitation within sight, reaching the ground or the surface of the sea, near to, but not at the station",,,,,Operational
bufr4/0/20/003/17,020003,Present weather Code table 0 20 003,17,"Thunderstorm, but no precipitation at the time of observation",,,,,Operational
bufr4/0/20/003/18,020003,Present weather Code table 0 20 003,18,Squalls at or within sight of the station during the preceding hour or at the time of observation,,,,,Operational
bufr4/0/20/003/19,020003,Present weather Code table 0 20 003,19,Funnel cloud(s) b at the time of observation a The expression “at the station” refers to a land station or a ship.,,,,,Operational
bufr4/0/20/006/0,020006,Flight rules Code table 0 20 006,0,Low instrument flight rules – Ceiling < 500 feet and/or visibility < 1 mile,,,,,Operational
bufr4/0/20/006/1,020006,Flight rules Code table 0 20 006,1,Instrument flight rules – Ceiling < 1000 feet and/or visibility < 3 miles,,,,,Operational
bufr4/0/20/006/2,020006,Flight rules Code table 0 20 006,2,Marginal visual flight rules – 1000 feet ≤ Ceiling < 3000 feet and/or 3 miles ≤ visibility< 5 miles,,,,,Operational
bufr4/0/20/006/3,020006,Flight rules Code table 0 20 006,3,Visual flight rules – Ceiling ≥ 3000 feet and/or visibility ≥ 5 miles,,,,,Operational
bufr4/0/20/006/4-6,020006,Flight rules Code table 0 20 006,4-6,Reserved,,,,,Operational
bufr4/0/20/006/7,020006,Flight rules Code table 0 20 006,7,Missing value,,,,,Operational
bufr4/0/20/008/0,020008,Cloud distribution for aviation Code table 0 20 008,0,Sky clear,,,,,Operational
bufr4/0/20/008/1,020008,Cloud distribution for aviation Code table 0 20 008,1,Few,,,,,Operational
bufr4/0/20/008/2,020008,Cloud distribution for aviation Code table 0 20 008,2,Scattered,,,,,Operational
bufr4/0/20/008/3,020008,Cloud distribution for aviation Code table 0 20 008,3,Broken,,,,,Operational
bufr4/0/20/008/4,020008,Cloud distribution for aviation Code table 0 20 008,4,Overcast,,,,,Operational
bufr4/0/20/008/5,020008,Cloud distribution for aviation Code table 0 20 008,5,Reserved,,,,,Operational
bufr4/0/20/008/6,020008,Cloud distribution for aviation Code table 0 20 008,6,Scattered/broken (Many forecasts use scattered/broken or broken/overcast,,,,,Operational
bufr4/0/20/008/7,020008,Cloud distribution for aviation Code table 0 20 008,7,Broken/overcast followed by cloud type(s)),,,,,Operational
bufr4/0/20/008/8,020008,Cloud distribution for aviation Code table 0 20 008,8,Isolated (Used on aviation charts to describe the cloud type Cb),,,,,Operational
bufr4/0/20/008/9,020008,Cloud distribution for aviation Code table 0 20 008,9,Isolated embedded (Used on aviation charts to describe the cloud type Cb),,,,,Operational
bufr4/0/20/008/10,020008,Cloud distribution for aviation Code table 0 20 008,10,Occasional (Used on aviation charts to describe the cloud type Cb),,,,,Operational
bufr4/0/20/008/11,020008,Cloud distribution for aviation Code table 0 20 008,11,Occasional embedded (Used on aviation charts to describe the cloud type Cb),,,,,Operational
bufr4/0/20/008/12,020008,Cloud distribution for aviation Code table 0 20 008,12,Frequent (Used on aviation charts to describe the cloud type Cb),,,,,Operational
bufr4/0/20/008/13,020008,Cloud distribution for aviation Code table 0 20 008,13,Dense (Used on aviation charts to describe cloud that would cause sudden changes in visibility (less than 1 000 m)),,,,,Operational
bufr4/0/20/008/14,020008,Cloud distribution for aviation Code table 0 20 008,14,Layers,,,,,Operational
bufr4/0/20/008/15,020008,Cloud distribution for aviation Code table 0 20 008,15,Obscured (OBSC),,,,,Operational
bufr4/0/20/008/16,020008,Cloud distribution for aviation Code table 0 20 008,16,Embedded (EMBD),,,,,Operational
bufr4/0/20/008/17,020008,Cloud distribution for aviation Code table 0 20 008,17,Frequent embedded,,,,,Operational
bufr4/0/20/008/18-30,020008,Cloud distribution for aviation Code table 0 20 008,18-30,Reserved,,,,,Operational
bufr4/0/20/009/0,020009,General weather indicator (TAF/METAR) Code table 0 20 009,0,Reserved,,,,,Operational
bufr4/0/20/009/1,020009,General weather indicator (TAF/METAR) Code table 0 20 009,1,NSC Nil Significant Cloud,,,,,Operational
bufr4/0/20/009/2,020009,General weather indicator (TAF/METAR) Code table 0 20 009,2,CAVOK,,,,,Operational
bufr4/0/20/009/3,020009,General weather indicator (TAF/METAR) Code table 0 20 009,3,SKC Sky Clear,,,,,Operational
bufr4/0/20/009/4,020009,General weather indicator (TAF/METAR) Code table 0 20 009,4,NSW Nil Significant Weather,,,,,Operational
bufr4/0/20/009/5-14,020009,General weather indicator (TAF/METAR) Code table 0 20 009,5-14,Reserved,,,,,Operational
bufr4/0/20/009/15,020009,General weather indicator (TAF/METAR) Code table 0 20 009,15,Missing value,,,,,Operational
bufr4/0/20/011/0,020011,Cloud amount Code table 0 20 011,0,0 0,,,,,Operational
bufr4/0/20/011/1,020011,Cloud amount Code table 0 20 011,1,"1 okta or less, but not zero 1/10 or less, but not zero",,,,,Operational
bufr4/0/20/011/2,020011,Cloud amount Code table 0 20 011,2,2 oktas 2/10 – 3/10,,,,,Operational
bufr4/0/20/011/3,020011,Cloud amount Code table 0 20 011,3,3 oktas 4/10,,,,,Operational
bufr4/0/20/011/4,020011,Cloud amount Code table 0 20 011,4,4 oktas 5/10,,,,,Operational
bufr4/0/20/011/5,020011,Cloud amount Code table 0 20 011,5,5 oktas 6/10,,,,,Operational
bufr4/0/20/011/6,020011,Cloud amount Code table 0 20 011,6,6 oktas 7/10 – 8/10,,,,,Operational
bufr4/0/20/011/7,020011,Cloud amount Code table 0 20 011,7,"7 oktas or more, but not 8 oktas 9/10 or more, but not 10/10",,,,,Operational
bufr4/0/20/011/8,020011,Cloud amount Code table 0 20 011,8,8 oktas 10/10,,,,,Operational
bufr4/0/20/011/9,020011,Cloud amount Code table 0 20 011,9,Sky obscured by fog and/or other meteorological phenomena,,,,,Operational
bufr4/0/20/011/10,020011,Cloud amount Code table 0 20 011,10,Sky partially obscured by fog and/or other meteorological phenomena,,,,,Operational
bufr4/0/20/011/11,020011,Cloud amount Code table 0 20 011,11,Scattered,,,,,Operational
bufr4/0/20/011/12,020011,Cloud amount Code table 0 20 011,12,Broken,,,,,Operational
bufr4/0/20/011/13,020011,Cloud amount Code table 0 20 011,13,Few,,,,,Operational
bufr4/0/20/011/14,020011,Cloud amount Code table 0 20 011,14,Reserved,,,,,Operational
bufr4/0/20/011/15,020011,Cloud amount Code table 0 20 011,15,"Cloud cover is indiscernible for reasons other than fog or other meteorological phenomena, or observation is not made Notes: (1) For use of code figure 15, see Regulation 12.1.4. (2) “Clear” and “overcast” are coded by 0 and 8, respectively.",,,,,Operational
bufr4/0/20/012/0,020012,Cloud type Code table 0 20 012,0,Cirrus (Ci),,,,,Operational
bufr4/0/20/012/1,020012,Cloud type Code table 0 20 012,1,Cirrocumulus (Cc),,,,,Operational
bufr4/0/20/012/2,020012,Cloud type Code table 0 20 012,2,Cirrostratus (Cs),,,,,Operational
bufr4/0/20/012/3,020012,Cloud type Code table 0 20 012,3,Altocumulus (Ac),,,,,Operational
bufr4/0/20/012/4,020012,Cloud type Code table 0 20 012,4,Altostratus (As),,,,,Operational
bufr4/0/20/012/5,020012,Cloud type Code table 0 20 012,5,Nimbostratus (Ns),,,,,Operational
bufr4/0/20/012/6,020012,Cloud type Code table 0 20 012,6,Stratocumulus (Sc),,,,,Operational
bufr4/0/20/012/7,020012,Cloud type Code table 0 20 012,7,Stratus (St),,,,,Operational
bufr4/0/20/012/8,020012,Cloud type Code table 0 20 012,8,Cumulus (Cu),,,,,Operational
bufr4/0/20/012/9,020012,Cloud type Code table 0 20 012,9,Cumulonimbus (Cb),,,,,Operational
bufr4/0/20/012/10,020012,Cloud type Code table 0 20 012,10,No C clouds H,,,,,Operational
bufr4/0/20/012/11,020012,Cloud type Code table 0 20 012,11,"Cirrus fibratus, sometimes uncinus, not progressively invading the sky",,,,,Operational
bufr4/0/20/012/12,020012,Cloud type Code table 0 20 012,12,"Cirrus spissatus, in patches or entangled sheaves, which usually do not increase and sometimes seem to be the remains of the upper part of a cumulonimbus; or cirrus castellanus or floccus",,,,,Operational
bufr4/0/20/012/13,020012,Cloud type Code table 0 20 012,13,Cirrus spissatus cumulonimbogenitus,,,,,Operational
bufr4/0/20/012/14,020012,Cloud type Code table 0 20 012,14,"Cirrus uncinus or fibratus, or both, progressively invading the sky; they generally thicken as a whole",,,,,Operational
bufr4/0/20/017/0,020017,Cloud top description Code table 0 20 017,0,Isolated cloud fragments of clouds,,,,,Operational
bufr4/0/20/017/1,020017,Cloud top description Code table 0 20 017,1,Continuous cloud,,,,,Operational
bufr4/0/20/017/2,020017,Cloud top description Code table 0 20 017,2,Broken cloud – small breaks flat tops flat tops,,,,,Operational
bufr4/0/20/017/3,020017,Cloud top description Code table 0 20 017,3,Broken cloud – large breaks,,,,,Operational
