Id,Category,CategoryOfSequences_ru,FXY1,Title_ru,SubTitle_ru,FXY2,ElementName_ru,ElementDescription_ru,Note_ru,noteIDs,Status
bufr4/3/21/001/1/002101,21,Категория 21 — Последовательности радиолокационных сводок,321001,(Профилометр ветра — характеристики антенны),,002101,Тип антенны,,,,Operational
bufr4/3/21/001/1/002114,21,Категория 21 — Последовательности радиолокационных сводок,321001,(Профилометр ветра — характеристики антенны),,002114,Площадь эффективной поверхности антенны,,,,Operational
bufr4/3/21/001/1/002105,21,Категория 21 — Последовательности радиолокационных сводок,321001,(Профилометр ветра — характеристики антенны),,002105,Максимальное усиление антенны,,,,Operational
bufr4/3/21/001/1/002106,21,Категория 21 — Последовательности радиолокационных сводок,321001,(Профилометр ветра — характеристики антенны),,002106,Ширина луча 3 дБ,,,,Operational
bufr4/3/21/001/1/002107,21,Категория 21 — Последовательности радиолокационных сводок,321001,(Профилометр ветра — характеристики антенны),,002107,Подавление бокового лепестка,,,,Operational
bufr4/3/21/001/1/002121,21,Категория 21 — Последовательности радиолокационных сводок,321001,(Профилометр ветра — характеристики антенны),,002121,Средняя частота,,,,Operational
bufr4/3/21/003/1/021051,21,Категория 21 — Последовательности радиолокационных сводок,321003,(Профилометр ветра — основные данные),,021051,"Мощность сигнала, превышающего 1 мВт",,,,Operational
bufr4/3/21/003/1/021014,21,Категория 21 — Последовательности радиолокационных сводок,321003,(Профилометр ветра — основные данные),,021014,Средняя доплеровская скорость (радиальная),,,,Operational
bufr4/3/21/003/1/021017,21,Категория 21 — Последовательности радиолокационных сводок,321003,(Профилометр ветра — основные данные),,021017,Спектральная ширина доплеровской скорости,,,,Operational
bufr4/3/21/003/1/021030,21,Категория 21 — Последовательности радиолокационных сводок,321003,(Профилометр ветра — основные данные),,021030,Соотношение сигнал/шум,,,,Operational
bufr4/3/21/004/1/301031,21,Категория 21 — Последовательности радиолокационных сводок,321004,(Профилометр ветра — основные данные зондирования),,301031,"Идентификация и тип станции, дата/время, местоположение (высокая точность), высота станции",,,,Operational
bufr4/3/21/004/1/002003,21,Категория 21 — Последовательности радиолокационных сводок,321004,(Профилометр ветра — основные данные зондирования),,002003,Тип используемого измерительного оборудования,,,,Operational
