Id,Category,CategoryOfSequences_ru,FXY1,Title_ru,SubTitle_ru,FXY2,ElementName_ru,ElementDescription_ru,Note_ru,noteIDs,Status
bufr4/3/22/028/1/001007,22,Категория 22 — Последовательности химических веществ и аэрозолей,322028,(METOP GOME-2),,001007,Указатель спутника,,,,Operational
bufr4/3/22/028/1/002019,22,Категория 22 — Последовательности химических веществ и аэрозолей,322028,(METOP GOME-2),,002019,Спутниковые приборы,,,,Operational
bufr4/3/22/028/1/004001,22,Категория 22 — Последовательности химических веществ и аэрозолей,322028,(METOP GOME-2),,004001,Год,,,,Operational
bufr4/3/22/028/1/004002,22,Категория 22 — Последовательности химических веществ и аэрозолей,322028,(METOP GOME-2),,004002,Месяц,,,,Operational
bufr4/3/22/028/1/004003,22,Категория 22 — Последовательности химических веществ и аэрозолей,322028,(METOP GOME-2),,004003,День,,,,Operational
bufr4/3/22/028/1/004004,22,Категория 22 — Последовательности химических веществ и аэрозолей,322028,(METOP GOME-2),,004004,Час,,,,Operational
bufr4/3/22/028/1/004005,22,Категория 22 — Последовательности химических веществ и аэрозолей,322028,(METOP GOME-2),,004005,Минута,,,,Operational
bufr4/3/22/028/1/004006,22,Категория 22 — Последовательности химических веществ и аэрозолей,322028,(METOP GOME-2),,004006,Секунда,,,,Operational
bufr4/3/22/028/1/005001,22,Категория 22 — Последовательности химических веществ и аэрозолей,322028,(METOP GOME-2),,005001,Широта (высокая точность),,,,Operational
bufr4/3/22/028/1/006001,22,Категория 22 — Последовательности химических веществ и аэрозолей,322028,(METOP GOME-2),,006001,Долгота (высокая точность),,,,Operational
bufr4/3/22/028/1/027001,22,Категория 22 — Последовательности химических веществ и аэрозолей,322028,(METOP GOME-2),,027001,Широта (высокая точность),,,,Operational
bufr4/3/22/028/1/028001,22,Категория 22 — Последовательности химических веществ и аэрозолей,322028,(METOP GOME-2),,028001,Долгота (высокая точность),,,,Operational
bufr4/3/22/028/2/027001,22,Категория 22 — Последовательности химических веществ и аэрозолей,322028,(METOP GOME-2),,027001,Широта (высокая точность),,,,Operational
bufr4/3/22/028/2/028001,22,Категория 22 — Последовательности химических веществ и аэрозолей,322028,(METOP GOME-2),,028001,Долгота (высокая точность),,,,Operational
bufr4/3/22/028/3/027001,22,Категория 22 — Последовательности химических веществ и аэрозолей,322028,(METOP GOME-2),,027001,Широта (высокая точность),,,,Operational
bufr4/3/22/028/3/028001,22,Категория 22 — Последовательности химических веществ и аэрозолей,322028,(METOP GOME-2),,028001,Долгота (высокая точность),,,,Operational
bufr4/3/22/028/4/027001,22,Категория 22 — Последовательности химических веществ и аэрозолей,322028,(METOP GOME-2),,027001,Широта (высокая точность),,,,Operational
bufr4/3/22/028/4/028001,22,Категория 22 — Последовательности химических веществ и аэрозолей,322028,(METOP GOME-2),,028001,Долгота (высокая точность),,,,Operational
bufr4/3/22/028/1/010001,22,Категория 22 — Последовательности химических веществ и аэрозолей,322028,(METOP GOME-2),,010001,Высота поверхности суши,,,,Operational
bufr4/3/22/028/1/014019,22,Категория 22 — Последовательности химических веществ и аэрозолей,322028,(METOP GOME-2),,014019,Альбедо поверхности,,,,Operational
bufr4/3/22/028/1/007025,22,Категория 22 — Последовательности химических веществ и аэрозолей,322028,(METOP GOME-2),,007025,Зенитный угол Солнца,,,,Operational
bufr4/3/22/028/1/010080,22,Категория 22 — Последовательности химических веществ и аэрозолей,322028,(METOP GOME-2),,010080,Зенитный угол визирования,,,,Operational
bufr4/3/22/028/1/005023,22,Категория 22 — Последовательности химических веществ и аэрозолей,322028,(METOP GOME-2),,005023,Отклонение азимута Солнца от азимута спутника,,,,Operational
bufr4/3/22/028/1/020010,22,Категория 22 — Последовательности химических веществ и аэрозолей,322028,(METOP GOME-2),,020010,Облачность (общая),,,,Operational
bufr4/3/22/028/1/008003,22,Категория 22 — Последовательности химических веществ и аэрозолей,322028,(METOP GOME-2),,008003,Вертикальная значимость (спутниковые наблюдения),,,,Operational
bufr4/3/22/028/1/007004,22,Категория 22 — Последовательности химических веществ и аэрозолей,322028,(METOP GOME-2),,007004,Давление,,,,Operational
bufr4/3/22/028/1/014026,22,Категория 22 — Последовательности химических веществ и аэрозолей,322028,(METOP GOME-2),,014026,Альбедо на вершинах облаков,,,,Operational
bufr4/3/22/028/1/020014,22,Категория 22 — Последовательности химических веществ и аэрозолей,322028,(METOP GOME-2),,020014,Высота верхней границы облаков,,,,Operational
bufr4/3/22/028/1/013093,22,Категория 22 — Последовательности химических веществ и аэрозолей,322028,(METOP GOME-2),,013093,Оптическая толщина облаков,,,,Operational
bufr4/3/22/028/1/105000,22,Категория 22 — Последовательности химических веществ и аэрозолей,322028,(METOP GOME-2),,105000,Повторение с задержкой 5 дескрипторов,,,,Operational
bufr4/3/22/028/1/031001,22,Категория 22 — Последовательности химических веществ и аэрозолей,322028,(METOP GOME-2),,031001,Коэффициент повторения дескриптора с задержкой,,,,Operational
bufr4/3/22/028/2/007004,22,Категория 22 — Последовательности химических веществ и аэрозолей,322028,(METOP GOME-2),,007004,Давление,,,,Operational
bufr4/3/22/028/3/007004,22,Категория 22 — Последовательности химических веществ и аэрозолей,322028,(METOP GOME-2),,007004,Давление,,,,Operational
bufr4/3/22/028/1/008043,22,Категория 22 — Последовательности химических веществ и аэрозолей,322028,(METOP GOME-2),,008043,Типы химических или физических составляющих атмосферы,,,,Operational
bufr4/3/22/028/1/008044,22,Категория 22 — Последовательности химических веществ и аэрозолей,322028,(METOP GOME-2),,008044,Регистрационный номер CAS*,,,,Operational
bufr4/3/22/028/1/015021,22,Категория 22 — Последовательности химических веществ и аэрозолей,322028,(METOP GOME-2),,015021,Интегральная плотность массы I.2 — Табл. D BUFR/22 — 1,,,,Operational
