Id,Category,CategoryOfSequences_fr,FXY1,Title_fr,SubTitle_fr,FXY2,ElementName_fr,ElementDescription_fr,Note_fr,noteIDs,Status,translated_by
bufr4/3/16/001/1/301011,16,Séquences correspondant à des caractéristiques synoptiques,316001,,,301011,"Année, mois, jour",,,,Operational,Original
bufr4/3/16/001/1/004004,16,Séquences correspondant à des caractéristiques synoptiques,316001,,,004004,Heure,,,,Operational,Original
bufr4/3/16/001/1/301023,16,Séquences correspondant à des caractéristiques synoptiques,316001,,,301023,Latitude/longitude (faible précision),,,,Operational,Original
bufr4/3/16/001/1/001021,16,Séquences correspondant à des caractéristiques synoptiques,316001,,,001021,Indicateur d’identification de la caractéristique synoptique,,,,Operational,Original
bufr4/3/16/001/1/002041,16,Séquences correspondant à des caractéristiques synoptiques,316001,,,002041,Méthode d’estimation utilisée pour les comptes rendus relatifs aux caractéristiques synoptiques,,,,Operational,Original
bufr4/3/16/001/1/019001,16,Séquences correspondant à des caractéristiques synoptiques,316001,,,019001,Type de la caractéristique synoptique,,,,Operational,Original
bufr4/3/16/001/1/010051,16,Séquences correspondant à des caractéristiques synoptiques,316001,,,010051,Pression ramenée au niveau moyen de la mer,,,,Operational,Original
bufr4/3/16/001/1/019002,16,Séquences correspondant à des caractéristiques synoptiques,316001,,,019002,Rayon réel de la caractéristique,,,,Operational,Original
bufr4/3/16/001/1/019003,16,Séquences correspondant à des caractéristiques synoptiques,316001,,,019003,Seuil de la vitesse du vent,Généralement–1 15 m s,,,Operational,Original
bufr4/3/16/001/1/019004,16,Séquences correspondant à des caractéristiques synoptiques,316001,,,019004,Rayon réel pour les vitesses du vent supérieures au seuil,,,,Operational,Original
bufr4/3/16/002/1/008021,16,Séquences correspondant à des caractéristiques synoptiques,316002,(En-tête),,008021,Caractéristique temporelle,Heure d’analyse de données,,,Operational,Original
bufr4/3/16/002/1/004001,16,Séquences correspondant à des caractéristiques synoptiques,316002,(En-tête),,004001,Année,,,,Operational,Original
bufr4/3/16/002/1/004002,16,Séquences correspondant à des caractéristiques synoptiques,316002,(En-tête),,004002,Mois,,,,Operational,Original
bufr4/3/16/002/1/004003,16,Séquences correspondant à des caractéristiques synoptiques,316002,(En-tête),,004003,Jour,,,,Operational,Original
bufr4/3/16/002/1/004004,16,Séquences correspondant à des caractéristiques synoptiques,316002,(En-tête),,004004,Heure,,,,Operational,Original
bufr4/3/16/002/1/004005,16,Séquences correspondant à des caractéristiques synoptiques,316002,(En-tête),,004005,Minute,,,,Operational,Original
bufr4/3/16/002/1/001033,16,Séquences correspondant à des caractéristiques synoptiques,316002,(En-tête),,001033,Identification du centre d’origine/ de production,,,,Operational,Original
bufr4/3/16/002/2/008021,16,Séquences correspondant à des caractéristiques synoptiques,316002,(En-tête),,008021,Caractéristique temporelle,Période de validité (prévision),,,Operational,Original
bufr4/3/16/002/2/004001,16,Séquences correspondant à des caractéristiques synoptiques,316002,(En-tête),,004001,Année,,,,Operational,Original
bufr4/3/16/002/2/004002,16,Séquences correspondant à des caractéristiques synoptiques,316002,(En-tête),,004002,Mois,,,,Operational,Original
bufr4/3/16/002/2/004003,16,Séquences correspondant à des caractéristiques synoptiques,316002,(En-tête),,004003,Jour,,,,Operational,Original
bufr4/3/16/002/2/004004,16,Séquences correspondant à des caractéristiques synoptiques,316002,(En-tête),,004004,Heure,,,,Operational,Original
bufr4/3/16/002/2/004005,16,Séquences correspondant à des caractéristiques synoptiques,316002,(En-tête),,004005,Minute,,,,Operational,Original
bufr4/3/16/002/1/007002,16,Séquences correspondant à des caractéristiques synoptiques,316002,(En-tête),,007002,Hauteur ou altitude,Niveau de vol (base de la couche),,,Operational,Original
bufr4/3/16/002/2/007002,16,Séquences correspondant à des caractéristiques synoptiques,316002,(En-tête),,007002,Hauteur ou altitude,Niveau de vol (sommet de la couche),,,Operational,Original
bufr4/3/16/003/1/110000,16,Séquences correspondant à des caractéristiques synoptiques,316003,(Courant-jet),,110000,Répétition différée de 10 descripteurs,,,,Operational,Original
bufr4/3/16/003/1/031001,16,Séquences correspondant à des caractéristiques synoptiques,316003,(Courant-jet),,031001,Facteur de répétition différée du descripteur,,,,Operational,Original
bufr4/3/16/003/1/008011,16,Séquences correspondant à des caractéristiques synoptiques,316003,(Courant-jet),,008011,Caractéristique météorologique,Valeur pour courant-jet,,,Operational,Original
bufr4/3/16/003/1/008007,16,Séquences correspondant à des caractéristiques synoptiques,316003,(Courant-jet),,008007,Caractéristique dimensionnelle,Valeur pour ligne,,,Operational,Original
bufr4/3/16/003/1/104000,16,Séquences correspondant à des caractéristiques synoptiques,316003,(Courant-jet),,104000,Répétition différée de 4 descripteurs,,,,Operational,Original
bufr4/3/16/003/2/031001,16,Séquences correspondant à des caractéristiques synoptiques,316003,(Courant-jet),,031001,Facteur de répétition différée du descripteur I. 2 – Table D/16 BUFR — 1,(à suivre),,,Operational,Original
bufr4/3/16/003/1/005002,16,Séquences correspondant à des caractéristiques synoptiques,316003,,,005002,Latitude (faible précision),,,,Operational,Original
bufr4/3/16/003/1/006002,16,Séquences correspondant à des caractéristiques synoptiques,316003,,,006002,Longitude (faible précision),,,,Operational,Original
bufr4/3/16/003/1/010002,16,Séquences correspondant à des caractéristiques synoptiques,316003,,,010002,Hauteur,Niveau de vol,,,Operational,Original
bufr4/3/16/003/1/011002,16,Séquences correspondant à des caractéristiques synoptiques,316003,,,011002,Vitesse du vent,,,,Operational,Original
bufr4/3/16/003/2/008007,16,Séquences correspondant à des caractéristiques synoptiques,316003,,,008007,Caractéristique dimensionnelle,Annuler,,,Operational,Original
bufr4/3/16/003/2/008011,16,Séquences correspondant à des caractéristiques synoptiques,316003,,,008011,Caractéristique météorologique,Annuler ⎮ Fin d’objet,,,Operational,Original
bufr4/3/16/004/1/111000,16,Séquences correspondant à des caractéristiques synoptiques,316004,(Turbulence),,111000,Répétition différée de 11 descripteurs,,,,Operational,Original
bufr4/3/16/004/1/031001,16,Séquences correspondant à des caractéristiques synoptiques,316004,(Turbulence),,031001,Facteur de répétition différée du descripteur,,,,Operational,Original
bufr4/3/16/004/1/008011,16,Séquences correspondant à des caractéristiques synoptiques,316004,(Turbulence),,008011,Caractéristique météorologique,Valeur pour turbulence,,,Operational,Original
bufr4/3/16/004/1/008007,16,Séquences correspondant à des caractéristiques synoptiques,316004,(Turbulence),,008007,Caractéristique dimensionnelle,Valeur pour zone,,,Operational,Original
bufr4/3/16/004/1/007002,16,Séquences correspondant à des caractéristiques synoptiques,316004,(Turbulence),,007002,Hauteur ou altitude,Niveau de vol (base de la couche),,,Operational,Original
bufr4/3/16/004/2/007002,16,Séquences correspondant à des caractéristiques synoptiques,316004,(Turbulence),,007002,Hauteur ou altitude,Niveau de vol (sommet de la couche),,,Operational,Original
bufr4/3/16/004/1/102000,16,Séquences correspondant à des caractéristiques synoptiques,316004,(Turbulence),,102000,Répétition différée de 2 descripteurs,,,,Operational,Original
bufr4/3/16/004/2/031001,16,Séquences correspondant à des caractéristiques synoptiques,316004,(Turbulence),,031001,Facteur de répétition différée du descripteur,,,,Operational,Original
bufr4/3/16/004/1/005002,16,Séquences correspondant à des caractéristiques synoptiques,316004,(Turbulence),,005002,Latitude (faible précision),,,,Operational,Original
bufr4/3/16/004/1/006002,16,Séquences correspondant à des caractéristiques synoptiques,316004,(Turbulence),,006002,Longitude (faible précision),,,,Operational,Original
bufr4/3/16/004/1/011031,16,Séquences correspondant à des caractéristiques synoptiques,316004,(Turbulence),,011031,Degré de turbulence (voir note 1),,,,Operational,Original
bufr4/3/16/004/2/008007,16,Séquences correspondant à des caractéristiques synoptiques,316004,(Turbulence),,008007,Caractéristique dimensionnelle,Annuler,,,Operational,Original
bufr4/3/16/004/2/008011,16,Séquences correspondant à des caractéristiques synoptiques,316004,(Turbulence),,008011,Caractéristique météorologique,Annuler ⎮ Fin d’objet,,,Operational,Original
bufr4/3/16/005/1/108000,16,Séquences correspondant à des caractéristiques synoptiques,316005,(Tempête),,108000,Répétition différée de 8 descripteurs,,,,Operational,Original
bufr4/3/16/005/1/031001,16,Séquences correspondant à des caractéristiques synoptiques,316005,(Tempête),,031001,Facteur de répétition différée du descripteur,,,,Operational,Original
bufr4/3/16/005/1/008005,16,Séquences correspondant à des caractéristiques synoptiques,316005,(Tempête),,008005,Signification de la caractéristique météorologique,Centre de la tempête,,,Operational,Original
bufr4/3/16/005/1/008007,16,Séquences correspondant à des caractéristiques synoptiques,316005,(Tempête),,008007,Caractéristique dimensionnelle,Valeur pour point,,,Operational,Original
bufr4/3/16/005/1/005002,16,Séquences correspondant à des caractéristiques synoptiques,316005,(Tempête),,005002,Latitude (faible précision),,,,Operational,Original
bufr4/3/16/005/1/006002,16,Séquences correspondant à des caractéristiques synoptiques,316005,(Tempête),,006002,Longitude (faible précision),,,,Operational,Original
bufr4/3/16/005/1/001026,16,Séquences correspondant à des caractéristiques synoptiques,316005,(Tempête),,001026,Nom OMM de la tempête,Utiliser “UNKNOWN” pour une tempête de sable,,,Operational,Original
bufr4/3/16/005/1/019001,16,Séquences correspondant à des caractéristiques synoptiques,316005,(Tempête),,019001,Type de la caractéristique synoptique,Valeur pour type de tempête,,,Operational,Original
bufr4/3/16/005/2/008007,16,Séquences correspondant à des caractéristiques synoptiques,316005,(Tempête),,008007,Caractéristique dimensionnelle,Annuler,,,Operational,Original
bufr4/3/16/005/2/008005,16,Séquences correspondant à des caractéristiques synoptiques,316005,(Tempête),,008005,Signification de la caractéristique météorologique,Annuler ⎮ Fin d’objet (à suivre),,,Operational,Original
bufr4/3/16/006/1/112000,16,Séquences correspondant à des caractéristiques synoptiques,316006,(Nuages),,112000,Répétition différée de 12 descripteurs,,,,Operational,Original
bufr4/3/16/006/1/031001,16,Séquences correspondant à des caractéristiques synoptiques,316006,(Nuages),,031001,Facteur de répétition différée du descripteur,,,,Operational,Original
bufr4/3/16/006/1/008011,16,Séquences correspondant à des caractéristiques synoptiques,316006,(Nuages),,008011,Caractéristique météorologique,Valeur pour les nuages,,,Operational,Original
bufr4/3/16/006/1/008007,16,Séquences correspondant à des caractéristiques synoptiques,316006,(Nuages),,008007,Caractéristique dimensionnelle,Valeur pour zone,,,Operational,Original
bufr4/3/16/006/1/007002,16,Séquences correspondant à des caractéristiques synoptiques,316006,(Nuages),,007002,Hauteur ou altitude,Niveau de vol (base de la couche),,,Operational,Original
bufr4/3/16/006/2/007002,16,Séquences correspondant à des caractéristiques synoptiques,316006,(Nuages),,007002,Hauteur ou altitude,Niveau de vol (sommet de la couche),,,Operational,Original
bufr4/3/16/006/1/102000,16,Séquences correspondant à des caractéristiques synoptiques,316006,(Nuages),,102000,Répétition différée de 2 descripteurs,,,,Operational,Original
bufr4/3/16/006/2/031001,16,Séquences correspondant à des caractéristiques synoptiques,316006,(Nuages),,031001,Facteur de répétition différée du descripteur,,,,Operational,Original
bufr4/3/16/006/1/005002,16,Séquences correspondant à des caractéristiques synoptiques,316006,(Nuages),,005002,Latitude (faible précision),,,,Operational,Original
bufr4/3/16/006/1/006002,16,Séquences correspondant à des caractéristiques synoptiques,316006,(Nuages),,006002,Longitude (faible précision),,,,Operational,Original
bufr4/3/16/006/1/020011,16,Séquences correspondant à des caractéristiques synoptiques,316006,(Nuages),,020011,Nébulosité (voir note 2),,,,Operational,Original
bufr4/3/16/006/1/020012,16,Séquences correspondant à des caractéristiques synoptiques,316006,(Nuages),,020012,Type de nuage,,,,Operational,Original
bufr4/3/16/006/2/008007,16,Séquences correspondant à des caractéristiques synoptiques,316006,(Nuages),,008007,Caractéristique dimensionnelle,Annuler,,,Operational,Original
bufr4/3/16/006/2/008011,16,Séquences correspondant à des caractéristiques synoptiques,316006,(Nuages),,008011,Caractéristique météorologique,Annuler ⎮ Fin d’objet,,,Operational,Original
bufr4/3/16/007/1/110000,16,Séquences correspondant à des caractéristiques synoptiques,316007,(Front),,110000,Répétition différée de 10 descripteurs,,,,Operational,Original
bufr4/3/16/007/1/031001,16,Séquences correspondant à des caractéristiques synoptiques,316007,(Front),,031001,Facteur de répétition différée du descripteur,,,,Operational,Original
bufr4/3/16/007/1/008011,16,Séquences correspondant à des caractéristiques synoptiques,316007,(Front),,008011,Caractéristique météorologique (voir note 3),Valeur pour type de fond,,,Operational,Original
bufr4/3/16/007/1/008007,16,Séquences correspondant à des caractéristiques synoptiques,316007,(Front),,008007,Caractéristique dimensionnelle,Valeur pour ligne,,,Operational,Original
bufr4/3/16/007/1/104000,16,Séquences correspondant à des caractéristiques synoptiques,316007,(Front),,104000,Répétition différée de 4 descripteurs,,,,Operational,Original
bufr4/3/16/007/2/031001,16,Séquences correspondant à des caractéristiques synoptiques,316007,(Front),,031001,Facteur de répétition différée du descripteur,,,,Operational,Original
bufr4/3/16/007/1/005002,16,Séquences correspondant à des caractéristiques synoptiques,316007,(Front),,005002,Latitude (faible précision),,,,Operational,Original
bufr4/3/16/007/1/006002,16,Séquences correspondant à des caractéristiques synoptiques,316007,(Front),,006002,Longitude (faible précision),,,,Operational,Original
bufr4/3/16/007/1/019005,16,Séquences correspondant à des caractéristiques synoptiques,316007,(Front),,019005,Direction de déplacement de la caractéristique,,,,Operational,Original
bufr4/3/16/007/1/019006,16,Séquences correspondant à des caractéristiques synoptiques,316007,(Front),,019006,Vitesse de déplacement de la caractéristique,,,,Operational,Original
bufr4/3/16/007/2/008007,16,Séquences correspondant à des caractéristiques synoptiques,316007,(Front),,008007,Caractéristique dimensionnelle,Annuler,,,Operational,Original
bufr4/3/16/007/2/008011,16,Séquences correspondant à des caractéristiques synoptiques,316007,(Front),,008011,Caractéristique météorologique,Annuler ⎮ Fin d’objet,,,Operational,Original
bufr4/3/16/008/1/111000,16,Séquences correspondant à des caractéristiques synoptiques,316008,(Tropopause),,111000,Répétition différée de 11 descripteurs,,,,Operational,Original
bufr4/3/16/008/1/031001,16,Séquences correspondant à des caractéristiques synoptiques,316008,(Tropopause),,031001,Facteur de répétition différée du descripteur,,,,Operational,Original
bufr4/3/16/008/1/008001,16,Séquences correspondant à des caractéristiques synoptiques,316008,(Tropopause),,008001,Caractéristique correspondant à des données de sondage vertical,Bit 3 mis à 1 pour tropopause,,,Operational,Original
bufr4/3/16/008/1/008007,16,Séquences correspondant à des caractéristiques synoptiques,316008,(Tropopause),,008007,Caractéristique dimensionnelle,Valeur pour point,,,Operational,Original
bufr4/3/16/008/1/008023,16,Séquences correspondant à des caractéristiques synoptiques,316008,(Tropopause),,008023,Statistiques de premier ordre (voir note 4) I. 2 – Table D/16 BUFR — 3,Valeur pour type de tropopause (à suivre),,,Operational,Original
bufr4/3/16/008/1/103000,16,Séquences correspondant à des caractéristiques synoptiques,316008,,,103000,Répétition différée de 3 descripteurs,,,,Operational,Original
bufr4/3/16/008/2/031001,16,Séquences correspondant à des caractéristiques synoptiques,316008,,,031001,Facteur de répétition différée du descripteur,,,,Operational,Original
bufr4/3/16/008/1/005002,16,Séquences correspondant à des caractéristiques synoptiques,316008,,,005002,Latitude (faible précision),,,,Operational,Original
bufr4/3/16/008/1/006002,16,Séquences correspondant à des caractéristiques synoptiques,316008,,,006002,Longitude (faible précision),,,,Operational,Original
bufr4/3/16/008/1/010002,16,Séquences correspondant à des caractéristiques synoptiques,316008,,,010002,Hauteur,,,,Operational,Original
bufr4/3/16/008/2/008023,16,Séquences correspondant à des caractéristiques synoptiques,316008,,,008023,Statistiques de premier ordre,Annuler,,,Operational,Original
bufr4/3/16/008/2/008007,16,Séquences correspondant à des caractéristiques synoptiques,316008,,,008007,Caractéristique dimensionnelle,Annuler,,,Operational,Original
bufr4/3/16/008/2/008001,16,Séquences correspondant à des caractéristiques synoptiques,316008,,,008001,Caractéristique correspondant à des données de sondage vertical,Annuler ⎮ Fin d’objet,,,Operational,Original
