Id,Category,CategoryOfSequences_fr,FXY1,Title_fr,SubTitle_fr,FXY2,ElementName_fr,ElementDescription_fr,Note_fr,noteIDs,Status,translated_by
bufr4/3/15/001/1/001011,15,Séquences correspondant à des messages d’observation océanographique,315001,(Messages types de données de mesures par sonde immergée sans champs facultatifs),,001011,Indicateur d’identification du navire ou d’une station terrestre mobile,Indicatif d’appel du navire,,,Operational,Original
bufr4/3/15/001/1/301011,15,Séquences correspondant à des messages d’observation océanographique,315001,(Messages types de données de mesures par sonde immergée sans champs facultatifs),,301011,"Année, mois, jour",,,,Operational,Original
bufr4/3/15/001/1/301012,15,Séquences correspondant à des messages d’observation océanographique,315001,(Messages types de données de mesures par sonde immergée sans champs facultatifs),,301012,"Heure, minute",,,,Operational,Original
bufr4/3/15/001/1/301023,15,Séquences correspondant à des messages d’observation océanographique,315001,(Messages types de données de mesures par sonde immergée sans champs facultatifs),,301023,Latitude/longitude (faible précision),,,,Operational,Original
bufr4/3/15/001/1/306001,15,Séquences correspondant à des messages d’observation océanographique,315001,(Messages types de données de mesures par sonde immergée sans champs facultatifs),,306001,"Profondeur, température",,,,Operational,Original
bufr4/3/15/002/1/001011,15,Séquences correspondant à des messages d’observation océanographique,315002,(Messages types de données de mesures par sonde immergée sans champs facultatifs),,001011,Indicateur d’identification du navire ou d’une station terrestre mobile,Indicatif d’appel du navire,,,Operational,Original
bufr4/3/15/002/1/301011,15,Séquences correspondant à des messages d’observation océanographique,315002,(Messages types de données de mesures par sonde immergée sans champs facultatifs),,301011,"Année, mois, jour",,,,Operational,Original
bufr4/3/15/002/1/301012,15,Séquences correspondant à des messages d’observation océanographique,315002,(Messages types de données de mesures par sonde immergée sans champs facultatifs),,301012,"Heure, minute",,,,Operational,Original
bufr4/3/15/002/1/301023,15,Séquences correspondant à des messages d’observation océanographique,315002,(Messages types de données de mesures par sonde immergée sans champs facultatifs),,301023,Latitude/longitude (faible précision),,,,Operational,Original
bufr4/3/15/002/1/306004,15,Séquences correspondant à des messages d’observation océanographique,315002,(Messages types de données de mesures par sonde immergée sans champs facultatifs),,306004,"Profondeur, température, salinité",,,,Operational,Original
bufr4/3/15/003/1/001087,15,Séquences correspondant à des messages d’observation océanographique,315003,(Profils de la température et de la salinité établis par des flotteurs profileurs),,001087,Extension de l’indicatif OMM de la plate-forme d’observation maritime,,,,Operational,Original
bufr4/3/15/003/1/001085,15,Séquences correspondant à des messages d’observation océanographique,315003,(Profils de la température et de la salinité établis par des flotteurs profileurs),,001085,Modèle de la plate-forme d’observation – appellation donnée par le fabricant,,,,Operational,Original
bufr4/3/15/003/1/001086,15,Séquences correspondant à des messages d’observation océanographique,315003,(Profils de la température et de la salinité établis par des flotteurs profileurs),,001086,"Numéro de série de la plate-forme d’observation, fourni par le fabricant",,,,Operational,Original
bufr4/3/15/003/1/002036,15,Séquences correspondant à des messages d’observation océanographique,315003,(Profils de la température et de la salinité établis par des flotteurs profileurs),,002036,Type de bouée,,,,Operational,Original
bufr4/3/15/003/1/002148,15,Séquences correspondant à des messages d’observation océanographique,315003,(Profils de la température et de la salinité établis par des flotteurs profileurs),,002148,Système de collecte de données et/ou de positionnement,,,,Operational,Original
bufr4/3/15/003/1/002149,15,Séquences correspondant à des messages d’observation océanographique,315003,(Profils de la température et de la salinité établis par des flotteurs profileurs),,002149,Type de bouée de collecte de données,,,,Operational,Original
bufr4/3/15/003/1/022055,15,Séquences correspondant à des messages d’observation océanographique,315003,(Profils de la température et de la salinité établis par des flotteurs profileurs),,022055,Numéro de cycle du flotteur,,,,Operational,Original
bufr4/3/15/003/1/022056,15,Séquences correspondant à des messages d’observation océanographique,315003,(Profils de la température et de la salinité établis par des flotteurs profileurs),,022056,Direction du profil,,,,Operational,Original
bufr4/3/15/003/1/022067,15,Séquences correspondant à des messages d’observation océanographique,315003,(Profils de la température et de la salinité établis par des flotteurs profileurs),,022067,Type d’instrument pour la mesure du profil de la température/salinité de l’eau,,,,Operational,Original
