Id,Category,CategoryOfSequences_fr,FXY1,Title_fr,SubTitle_fr,FXY2,ElementName_fr,ElementDescription_fr,Note_fr,noteIDs,Status,translated_by
bufr4/3/10/001/1/301042,10,Séquences correspondant à des données de sondages verticaux,310001,(Satellite — température de luminance),,301042,"Indicateur d’identification du satellite, instrument, technique de traitement des données, date/heure, position",,,,Operational,Original
bufr4/3/10/001/1/303031,10,Séquences correspondant à des données de sondages verticaux,310001,(Satellite — température de luminance),,303031,"Données significatives, terre/mer, température de la pellicule superficielle",,,,Operational,Original
bufr4/3/10/001/1/303032,10,Séquences correspondant à des données de sondages verticaux,310001,(Satellite — température de luminance),,303032,Nuages,,,,Operational,Original
bufr4/3/10/001/1/101026,10,Séquences correspondant à des données de sondages verticaux,310001,(Satellite — température de luminance),,101026,Répéter 1 descripteur 26 fois,,,,Operational,Original
bufr4/3/10/001/1/303025,10,Séquences correspondant à des données de sondages verticaux,310001,(Satellite — température de luminance),,303025,Canal de satellite et température de luminance,,,,Operational,Original
bufr4/3/10/002/1/301042,10,Séquences correspondant à des données de sondages verticaux,310002,(Satellite — basse altitude),,301042,"Indicateur d’identification du satellite, instrument, technique de traitement des données, date/heure, position",,,,Operational,Original
bufr4/3/10/002/1/303031,10,Séquences correspondant à des données de sondages verticaux,310002,(Satellite — basse altitude),,303031,"Données significatives, terre/mer, température de la pellicule superficielle",,,,Operational,Original
bufr4/3/10/002/1/303032,10,Séquences correspondant à des données de sondages verticaux,310002,(Satellite — basse altitude),,303032,Nuages,,,,Operational,Original
bufr4/3/10/002/1/101009,10,Séquences correspondant à des données de sondages verticaux,310002,(Satellite — basse altitude),,101009,Répéter 1 descripteur 9 fois,,,,Operational,Original
bufr4/3/10/002/1/303023,10,Séquences correspondant à des données de sondages verticaux,310002,(Satellite — basse altitude),,303023,Température moyenne de la couche,,,,Operational,Original
bufr4/3/10/003/1/301042,10,Séquences correspondant à des données de sondages verticaux,310003,(Satellite — haute altitude),,301042,"Indicateur d’identification du satellite, instrument, technique de traitement des données, date/heure, position",,,,Operational,Original
bufr4/3/10/003/1/303031,10,Séquences correspondant à des données de sondages verticaux,310003,(Satellite — haute altitude),,303031,"Données significatives, terre/mer, température de la pellicule superficielle",,,,Operational,Original
bufr4/3/10/003/1/303032,10,Séquences correspondant à des données de sondages verticaux,310003,(Satellite — haute altitude),,303032,Nuages,,,,Operational,Original
bufr4/3/10/003/1/101006,10,Séquences correspondant à des données de sondages verticaux,310003,(Satellite — haute altitude),,101006,Répéter 1 descripteur 6 fois,,,,Operational,Original
bufr4/3/10/003/1/303023,10,Séquences correspondant à des données de sondages verticaux,310003,(Satellite — haute altitude),,303023,Température moyenne de la couche,,,,Operational,Original
bufr4/3/10/004/1/301042,10,Séquences correspondant à des données de sondages verticaux,310004,(Satellite — eau précipitable),,301042,"Indicateur d’identification du satellite, instrument, technique de traitement des données, date/heure, position",,,,Operational,Original
bufr4/3/10/004/1/303031,10,Séquences correspondant à des données de sondages verticaux,310004,(Satellite — eau précipitable),,303031,"Données significatives, terre/mer, température de la pellicule superficielle",,,,Operational,Original
bufr4/3/10/004/1/303032,10,Séquences correspondant à des données de sondages verticaux,310004,(Satellite — eau précipitable),,303032,Nuages,,,,Operational,Original
bufr4/3/10/004/1/101003,10,Séquences correspondant à des données de sondages verticaux,310004,(Satellite — eau précipitable),,101003,Répéter 1 descripteur 3 fois,,,,Operational,Original
bufr4/3/10/004/1/303024,10,Séquences correspondant à des données de sondages verticaux,310004,(Satellite — eau précipitable),,303024,Eau précipitable,,,,Operational,Original
bufr4/3/10/005/1/301042,10,Séquences correspondant à des données de sondages verticaux,310005,,,301042,"Indicateur d’identification du satellite, instrument, technique de traitement des données, date/heure, position",,,,Operational,Original
bufr4/3/10/005/1/303031,10,Séquences correspondant à des données de sondages verticaux,310005,,,303031,"Données significatives, terre/mer, température de la pellicule superficielle",,,,Operational,Original
bufr4/3/10/005/1/303033,10,Séquences correspondant à des données de sondages verticaux,310005,,,303033,Nuages,,,,Operational,Original
bufr4/3/10/005/1/101000,10,Séquences correspondant à des données de sondages verticaux,310005,,,101000,Répétition différée de 1 descripteur,,,,Operational,Original
bufr4/3/10/005/1/031001,10,Séquences correspondant à des données de sondages verticaux,310005,,,031001,Facteur de répétition différée du descripteur,,,,Operational,Original
bufr4/3/10/005/1/303025,10,Séquences correspondant à des données de sondages verticaux,310005,,,303025,Canal de satellite et température de luminance I. 2 – Table D/10 BUFR — 1,(à suivre),,,Operational,Original
bufr4/3/10/006/1/301042,10,Séquences correspondant à des données de sondages verticaux,310006,,,301042,"Indicateur d’identification du satellite, instrument, technique de traitement des données, date/heure, position",,,,Operational,Original
bufr4/3/10/006/1/303031,10,Séquences correspondant à des données de sondages verticaux,310006,,,303031,"Données significatives, terre/mer, température de la pellicule superficielle",,,,Operational,Original
bufr4/3/10/006/1/303033,10,Séquences correspondant à des données de sondages verticaux,310006,,,303033,Nuages,,,,Operational,Original
bufr4/3/10/006/1/101000,10,Séquences correspondant à des données de sondages verticaux,310006,,,101000,Répétition différée de 1 descripteur,,,,Operational,Original
bufr4/3/10/006/1/031001,10,Séquences correspondant à des données de sondages verticaux,310006,,,031001,Facteur de répétition différée du descripteur,,,,Operational,Original
bufr4/3/10/006/1/303023,10,Séquences correspondant à des données de sondages verticaux,310006,,,303023,Température moyenne de la couche,,,,Operational,Original
bufr4/3/10/007/1/301042,10,Séquences correspondant à des données de sondages verticaux,310007,,,301042,"Indicateur d’identification du satellite, instrument, technique de traitement des données, date/heure, position",,,,Operational,Original
bufr4/3/10/007/1/303031,10,Séquences correspondant à des données de sondages verticaux,310007,,,303031,"Données significatives, terre/mer, température de la pellicule superficielle",,,,Operational,Original
bufr4/3/10/007/1/303033,10,Séquences correspondant à des données de sondages verticaux,310007,,,303033,Nuages,,,,Operational,Original
bufr4/3/10/007/1/101000,10,Séquences correspondant à des données de sondages verticaux,310007,,,101000,Répétition différée de 1 descripteur,,,,Operational,Original
bufr4/3/10/007/1/031001,10,Séquences correspondant à des données de sondages verticaux,310007,,,031001,Facteur de répétition différée du descripteur,,,,Operational,Original
bufr4/3/10/007/1/303024,10,Séquences correspondant à des données de sondages verticaux,310007,,,303024,Eau précipitable,,,,Operational,Original
bufr4/3/10/008/1/310011,10,Séquences correspondant à des données de sondages verticaux,310008,(Données de l’ATOVS HIRS),,310011,Paramètres du champ de vision du sondeur ATOVS,,,,Operational,Original
bufr4/3/10/008/1/101019,10,Séquences correspondant à des données de sondages verticaux,310008,(Données de l’ATOVS HIRS),,101019,Répéter 1 descripteur 19 fois,,,,Operational,Original
bufr4/3/10/008/1/310012,10,Séquences correspondant à des données de sondages verticaux,310008,(Données de l’ATOVS HIRS),,310012,Paramètres du canal du sondeur ATOVS,,,,Operational,Original
bufr4/3/10/008/1/002150,10,Séquences correspondant à des données de sondages verticaux,310008,(Données de l’ATOVS HIRS),,002150,Numéro du canal de l’instrument TOVS/ ATOVS/AVHRR,,,,Operational,Original
bufr4/3/10/008/1/025079,10,Séquences correspondant à des données de sondages verticaux,310008,(Données de l’ATOVS HIRS),,025079,"Luminance énergétique d’albédo-éclairement énergétique après filtrage solaire, pour le sondeur ATOVS",,,,Operational,Original
bufr4/3/10/008/1/025080,10,Séquences correspondant à des données de sondages verticaux,310008,(Données de l’ATOVS HIRS),,025080,"Luminance énergétique d’albédo-largeur équivalente du filtre, pour le sondeur ATOVS",,,,Operational,Original
bufr4/3/10/008/1/033032,10,Séquences correspondant à des données de sondages verticaux,310008,(Données de l’ATOVS HIRS),,033032,Indicateurs de qualité du canal du sondeur ATOVS,,,,Operational,Original
bufr4/3/10/008/1/014045,10,Séquences correspondant à des données de sondages verticaux,310008,(Données de l’ATOVS HIRS),,014045,Luminance énergétique dans le canal,,,,Operational,Original
bufr4/3/10/009/1/310011,10,Séquences correspondant à des données de sondages verticaux,310009,(Données AMSU-A de l’ATOVS),,310011,Paramètres du champ de vision du sondeur ATOVS,,,,Operational,Original
bufr4/3/10/009/1/101015,10,Séquences correspondant à des données de sondages verticaux,310009,(Données AMSU-A de l’ATOVS),,101015,Répéter 1 descripteur 15 fois,,,,Operational,Original
bufr4/3/10/009/1/310012,10,Séquences correspondant à des données de sondages verticaux,310009,(Données AMSU-A de l’ATOVS),,310012,Paramètres du canal du sondeur ATOVS,,,,Operational,Original
bufr4/3/10/010/1/310011,10,Séquences correspondant à des données de sondages verticaux,310010,(Données AMSU-B/MHS de l’ATOVS),,310011,Paramètres du champ de vision du sondeur ATOVS,,,,Operational,Original
bufr4/3/10/010/1/101005,10,Séquences correspondant à des données de sondages verticaux,310010,(Données AMSU-B/MHS de l’ATOVS),,101005,Répéter 1 descripteur 5 fois,,,,Operational,Original
bufr4/3/10/010/1/310012,10,Séquences correspondant à des données de sondages verticaux,310010,(Données AMSU-B/MHS de l’ATOVS),,310012,Paramètres du canal du sondeur ATOVS,,,,Operational,Original
bufr4/3/10/011/1/008070,10,Séquences correspondant à des données de sondages verticaux,310011,(Paramètres du champ de vision du sondeur ATOVS),,008070,Identificateur de produits de sondages verticaux,,,,Operational,Original
bufr4/3/10/011/1/001033,10,Séquences correspondant à des données de sondages verticaux,310011,(Paramètres du champ de vision du sondeur ATOVS),,001033,Identification du centre d’origine/de production,(à suivre),,,Operational,Original
bufr4/3/10/011/1/001034,10,Séquences correspondant à des données de sondages verticaux,310011,,,001034,Identification du centre secondaire d’origine/de production,,,,Operational,Original
bufr4/3/10/011/2/008070,10,Séquences correspondant à des données de sondages verticaux,310011,,,008070,Identificateur de produits de sondages verticaux,,,,Operational,Original
bufr4/3/10/011/2/001033,10,Séquences correspondant à des données de sondages verticaux,310011,,,001033,Identification du centre d’origine/de production,,,,Operational,Original
bufr4/3/10/011/2/001034,10,Séquences correspondant à des données de sondages verticaux,310011,,,001034,Identification du centre secondaire d’origine/de production,,,,Operational,Original
bufr4/3/10/011/1/001007,10,Séquences correspondant à des données de sondages verticaux,310011,,,001007,Indicateur d’identification du satellite,,,,Operational,Original
bufr4/3/10/011/1/002048,10,Séquences correspondant à des données de sondages verticaux,310011,,,002048,Indicateur de détecteur de satellite,,,,Operational,Original
bufr4/3/10/011/1/005040,10,Séquences correspondant à des données de sondages verticaux,310011,,,005040,Numéro de l’orbite,,,,Operational,Original
bufr4/3/10/011/1/025075,10,Séquences correspondant à des données de sondages verticaux,310011,,,025075,"Corrections d’antenne de satellite, numéro de version",,,,Operational,Original
bufr4/3/10/011/1/201133,10,Séquences correspondant à des données de sondages verticaux,310011,,,201133,Changer le champ de données,,,,Operational,Original
bufr4/3/10/011/1/005041,10,Séquences correspondant à des données de sondages verticaux,310011,,,005041,Numéro de la ligne de balayage,,,,Operational,Original
bufr4/3/10/011/1/201000,10,Séquences correspondant à des données de sondages verticaux,310011,,,201000,Changer le champ de données,,,,Operational,Original
bufr4/3/10/011/1/005043,10,Séquences correspondant à des données de sondages verticaux,310011,,,005043,Numéro du champ de vision,,,,Operational,Original
bufr4/3/10/011/1/025070,10,Séquences correspondant à des données de sondages verticaux,310011,,,025070,Numéro de paquet principal,,,,Operational,Original
