Id,Category,CategoryOfSequences_fr,FXY1,Title_fr,SubTitle_fr,FXY2,ElementName_fr,ElementDescription_fr,Note_fr,noteIDs,Status,translated_by
bufr4/3/03/001/1/007003,03,Séquences météorologiques communes aux données de sondages verticaux,303001,,,007003,Géopotentiel,,,,Operational,Original
bufr4/3/03/001/1/011001,03,Séquences météorologiques communes aux données de sondages verticaux,303001,,,011001,Direction du vent,,,,Operational,Original
bufr4/3/03/001/1/011002,03,Séquences météorologiques communes aux données de sondages verticaux,303001,,,011002,Vitesse du vent,,,,Operational,Original
bufr4/3/03/002/1/007004,03,Séquences météorologiques communes aux données de sondages verticaux,303002,(Vent au niveau de pression),,007004,Pression,,,,Operational,Original
bufr4/3/03/002/1/011001,03,Séquences météorologiques communes aux données de sondages verticaux,303002,(Vent au niveau de pression),,011001,Direction du vent,,,,Operational,Original
bufr4/3/03/002/1/011002,03,Séquences météorologiques communes aux données de sondages verticaux,303002,(Vent au niveau de pression),,011002,Vitesse du vent,,,,Operational,Original
bufr4/3/03/003/1/007004,03,Séquences météorologiques communes aux données de sondages verticaux,303003,,,007004,Pression,,,,Operational,Original
bufr4/3/03/003/1/010003,03,Séquences météorologiques communes aux données de sondages verticaux,303003,,,010003,Géopotentiel,,,,Operational,Original
bufr4/3/03/003/1/012001,03,Séquences météorologiques communes aux données de sondages verticaux,303003,,,012001,Température/température de l’air,,,,Operational,Original
bufr4/3/03/003/1/012003,03,Séquences météorologiques communes aux données de sondages verticaux,303003,,,012003,Température du point de rosée,,,,Operational,Original
bufr4/3/03/003/2/007004,03,Séquences météorologiques communes aux données de sondages verticaux,303003,,,007004,Pression,,,,Operational,Original
bufr4/3/03/003/2/010003,03,Séquences météorologiques communes aux données de sondages verticaux,303003,,,010003,Géopotentiel,,,,Operational,Original
bufr4/3/03/003/2/012001,03,Séquences météorologiques communes aux données de sondages verticaux,303003,,,012001,Température/température de l’air,,,,Operational,Original
bufr4/3/03/003/2/012003,03,Séquences météorologiques communes aux données de sondages verticaux,303003,,,012003,Température du point de rosée,,,,Operational,Original
bufr4/3/03/003/1/011001,03,Séquences météorologiques communes aux données de sondages verticaux,303003,,,011001,Direction du vent,,,,Operational,Original
bufr4/3/03/003/1/011002,03,Séquences météorologiques communes aux données de sondages verticaux,303003,,,011002,Vitesse du vent,,,,Operational,Original
bufr4/3/03/011/1/007003,03,Séquences météorologiques communes aux données de sondages verticaux,303011,(Vent à la hauteur (géopotentielle)),,007003,Géopotentiel,,,,Operational,Original
bufr4/3/03/011/1/008001,03,Séquences météorologiques communes aux données de sondages verticaux,303011,(Vent à la hauteur (géopotentielle)),,008001,Caractéristique correspondant à des données de sondage vertical,,,,Operational,Original
bufr4/3/03/011/1/011001,03,Séquences météorologiques communes aux données de sondages verticaux,303011,(Vent à la hauteur (géopotentielle)),,011001,Direction du vent,,,,Operational,Original
bufr4/3/03/011/1/011002,03,Séquences météorologiques communes aux données de sondages verticaux,303011,(Vent à la hauteur (géopotentielle)),,011002,Vitesse du vent,,,,Operational,Original
bufr4/3/03/012/1/007004,03,Séquences météorologiques communes aux données de sondages verticaux,303012,(Vent au niveau de pression),,007004,Pression,,,,Operational,Original
bufr4/3/03/012/1/008001,03,Séquences météorologiques communes aux données de sondages verticaux,303012,(Vent au niveau de pression),,008001,Caractéristique correspondant à des données de sondage vertical,,,,Operational,Original
bufr4/3/03/012/1/011001,03,Séquences météorologiques communes aux données de sondages verticaux,303012,(Vent au niveau de pression),,011001,Direction du vent,,,,Operational,Original
bufr4/3/03/012/1/011002,03,Séquences météorologiques communes aux données de sondages verticaux,303012,(Vent au niveau de pression),,011002,Vitesse du vent,,,,Operational,Original
bufr4/3/03/013/1/007004,03,Séquences météorologiques communes aux données de sondages verticaux,303013,"(Géopotentiel, température, humidité, vent au niveau de pression)",,007004,Pression,,,,Operational,Original
bufr4/3/03/013/1/008001,03,Séquences météorologiques communes aux données de sondages verticaux,303013,"(Géopotentiel, température, humidité, vent au niveau de pression)",,008001,Caractéristique correspondant à des données de sondage vertical,,,,Operational,Original
bufr4/3/03/013/1/010003,03,Séquences météorologiques communes aux données de sondages verticaux,303013,"(Géopotentiel, température, humidité, vent au niveau de pression)",,010003,Géopotentiel,,,,Operational,Original
