Id,Category,CategoryOfSequences_fr,FXY1,Title_fr,SubTitle_fr,FXY2,ElementName_fr,ElementDescription_fr,Note_fr,noteIDs,Status,translated_by
bufr4/3/40/001/1/001007,40,Séquence de messages supplémentaires d’observation par satellites,340001,(Données IASI de niveau 1c),,001007,Indicateur d’identification du satellite,,,,Operational,Original
bufr4/3/40/001/1/001031,40,Séquence de messages supplémentaires d’observation par satellites,340001,(Données IASI de niveau 1c),,001031,Identification du centre d’origine/de production,,,,Operational,Original
bufr4/3/40/001/1/002019,40,Séquence de messages supplémentaires d’observation par satellites,340001,(Données IASI de niveau 1c),,002019,Instruments satellitaires,,,,Operational,Original
bufr4/3/40/001/1/002020,40,Séquence de messages supplémentaires d’observation par satellites,340001,(Données IASI de niveau 1c),,002020,Classification des satellites,,,,Operational,Original
bufr4/3/40/001/1/004001,40,Séquence de messages supplémentaires d’observation par satellites,340001,(Données IASI de niveau 1c),,004001,Année,,,,Operational,Original
bufr4/3/40/001/1/004002,40,Séquence de messages supplémentaires d’observation par satellites,340001,(Données IASI de niveau 1c),,004002,Mois,,,,Operational,Original
bufr4/3/40/001/1/004003,40,Séquence de messages supplémentaires d’observation par satellites,340001,(Données IASI de niveau 1c),,004003,Jour,,,,Operational,Original
bufr4/3/40/001/1/004004,40,Séquence de messages supplémentaires d’observation par satellites,340001,(Données IASI de niveau 1c),,004004,Heure,,,,Operational,Original
bufr4/3/40/001/1/004005,40,Séquence de messages supplémentaires d’observation par satellites,340001,(Données IASI de niveau 1c),,004005,Minute,,,,Operational,Original
bufr4/3/40/001/1/202131,40,Séquence de messages supplémentaires d’observation par satellites,340001,(Données IASI de niveau 1c),,202131,Changer d’échelle,Ajouter 3 à l’échelle,,,Operational,Original
bufr4/3/40/001/1/201138,40,Séquence de messages supplémentaires d’observation par satellites,340001,(Données IASI de niveau 1c),,201138,Changer le champ de données,Ajouter 10 au champ de données,,,Operational,Original
bufr4/3/40/001/1/004006,40,Séquence de messages supplémentaires d’observation par satellites,340001,(Données IASI de niveau 1c),,004006,Seconde,,,,Operational,Original
bufr4/3/40/001/1/201000,40,Séquence de messages supplémentaires d’observation par satellites,340001,(Données IASI de niveau 1c),,201000,Changement du champ de données,Annuler,,,Operational,Original
bufr4/3/40/001/1/202000,40,Séquence de messages supplémentaires d’observation par satellites,340001,(Données IASI de niveau 1c),,202000,Changement d’échelle,Annuler,,,Operational,Original
bufr4/3/40/001/1/005001,40,Séquence de messages supplémentaires d’observation par satellites,340001,(Données IASI de niveau 1c),,005001,Latitude (précision élevée),,,,Operational,Original
bufr4/3/40/001/1/006001,40,Séquence de messages supplémentaires d’observation par satellites,340001,(Données IASI de niveau 1c),,006001,Longitude (précision élevée),,,,Operational,Original
bufr4/3/40/001/1/007024,40,Séquence de messages supplémentaires d’observation par satellites,340001,(Données IASI de niveau 1c),,007024,Distance zénithale du satellite,,,,Operational,Original
bufr4/3/40/001/1/005021,40,Séquence de messages supplémentaires d’observation par satellites,340001,(Données IASI de niveau 1c),,005021,Direction ou azimut,,,,Operational,Original
bufr4/3/40/001/1/007025,40,Séquence de messages supplémentaires d’observation par satellites,340001,(Données IASI de niveau 1c),,007025,Distance zénithale du soleil,,,,Operational,Original
bufr4/3/40/001/1/005022,40,Séquence de messages supplémentaires d’observation par satellites,340001,(Données IASI de niveau 1c),,005022,Azimut du soleil,,,,Operational,Original
bufr4/3/40/001/1/005043,40,Séquence de messages supplémentaires d’observation par satellites,340001,(Données IASI de niveau 1c),,005043,Numéro du champ de vision,,,,Operational,Original
bufr4/3/40/001/1/005040,40,Séquence de messages supplémentaires d’observation par satellites,340001,(Données IASI de niveau 1c),,005040,Numéro de l’orbite,,,,Operational,Original
bufr4/3/40/001/1/201133,40,Séquence de messages supplémentaires d’observation par satellites,340001,(Données IASI de niveau 1c),,201133,Changer le champ de données,Ajouter 5 au champ de données,,,Operational,Original
bufr4/3/40/001/1/005041,40,Séquence de messages supplémentaires d’observation par satellites,340001,(Données IASI de niveau 1c),,005041,Numéro de la ligne de balayage,,,,Operational,Original
bufr4/3/40/001/2/201000,40,Séquence de messages supplémentaires d’observation par satellites,340001,(Données IASI de niveau 1c),,201000,Changement du champ de données,Annuler,,,Operational,Original
bufr4/3/40/001/1/201132,40,Séquence de messages supplémentaires d’observation par satellites,340001,(Données IASI de niveau 1c),,201132,Changer le champ de données,Ajouter 4 au champ de données,,,Operational,Original
bufr4/3/40/001/1/025070,40,Séquence de messages supplémentaires d’observation par satellites,340001,(Données IASI de niveau 1c),,025070,Numéro de paquet principal,,,,Operational,Original
bufr4/3/40/001/3/201000,40,Séquence de messages supplémentaires d’observation par satellites,340001,(Données IASI de niveau 1c),,201000,Changement du champ de données,Annuler,,,Operational,Original
bufr4/3/40/001/1/202126,40,Séquence de messages supplémentaires d’observation par satellites,340001,(Données IASI de niveau 1c),,202126,Changer d’échelle,Soustraire 2 à l’échelle,,,Operational,Original
bufr4/3/40/001/1/007001,40,Séquence de messages supplémentaires d’observation par satellites,340001,(Données IASI de niveau 1c),,007001,Hauteur de la station,,,,Operational,Original
bufr4/3/40/001/2/202000,40,Séquence de messages supplémentaires d’observation par satellites,340001,(Données IASI de niveau 1c),,202000,Changement d’échelle,Annuler,,,Operational,Original
bufr4/3/40/001/1/033060,40,Séquence de messages supplémentaires d’observation par satellites,340001,(Données IASI de niveau 1c),,033060,GqisFlagQual – indicateur de qualité du système IASI pour chaque mesure,,,,Operational,Original
bufr4/3/40/001/1/033061,40,Séquence de messages supplémentaires d’observation par satellites,340001,(Données IASI de niveau 1c),,033061,GqisQualIndex – indicateur de caractéristique de bruit de l’instrument (par étalonnage spectral et étalonnage radiométrique) I. 2 – Table D/40 BUFR — 1,(à suivre),,,Operational,Original
bufr4/3/40/001/1/033062,40,Séquence de messages supplémentaires d’observation par satellites,340001,,,033062,GqisQualIndexLoc – indicateur d’indice de qualité géométrique,,,,Operational,Original
bufr4/3/40/001/1/033063,40,Séquence de messages supplémentaires d’observation par satellites,340001,,,033063,GqisQualIndexRad – indicateur de caractéristique de bruit de l’instrument,,,,Operational,Original
bufr4/3/40/001/1/033064,40,Séquence de messages supplémentaires d’observation par satellites,340001,,,033064,GqisQualIndexSpect – indicateur de caractéristique de bruit de l’instrument (par étalonnage spectral),,,,Operational,Original
bufr4/3/40/001/1/033065,40,Séquence de messages supplémentaires d’observation par satellites,340001,,,033065,GqisSysTecSondQual – sortie de la fonction qualité du Centre d’expertise technique du système,,,,Operational,Original
bufr4/3/40/001/1/101010,40,Séquence de messages supplémentaires d’observation par satellites,340001,,,101010,Répéter 1 descripteur 10 fois,,,,Operational,Original
bufr4/3/40/001/1/340002,40,Séquence de messages supplémentaires d’observation par satellites,340001,,,340002,Description de bande,,,,Operational,Original
bufr4/3/40/001/1/101087,40,Séquence de messages supplémentaires d’observation par satellites,340001,,,101087,Répéter 1 descripteur 87 fois,,,,Operational,Original
bufr4/3/40/001/1/340003,40,Séquence de messages supplémentaires d’observation par satellites,340001,,,340003,"Séquence 100 canaux, IASI niveau 1c",,,,Operational,Original
