Id,FXY,ElementName_es,CodeFigure,EntryName_es,EntryName_sub1_es,EntryName_sub2_es,Note_es,noteIDs,Status,translated_by
bufr4/0/01/003/0,1003,Número de Región de la OMM/zona geográfica,0,Antártida,,,,,Operational,Original
bufr4/0/01/003/1,1003,Número de Región de la OMM/zona geográfica,1,Región I,,,,,Operational,Original
bufr4/0/01/003/2,1003,Número de Región de la OMM/zona geográfica,2,Región II,,,,,Operational,Original
bufr4/0/01/003/3,1003,Número de Región de la OMM/zona geográfica,3,Región III,,,,,Operational,Original
bufr4/0/01/003/4,1003,Número de Región de la OMM/zona geográfica,4,Región IV,,,,,Operational,Original
bufr4/0/01/003/5,1003,Número de Región de la OMM/zona geográfica,5,Región V,,,,,Operational,Original
bufr4/0/01/003/6,1003,Número de Región de la OMM/zona geográfica,6,Región VI,,,,,Operational,Original
bufr4/0/01/003/7,1003,Número de Región de la OMM/zona geográfica,7,Valor faltante,,,,,Operational,Original
bufr4/0/01/007,1007,Identificador del satélite,,,,,,,Operational,Original
bufr4/0/01/024/0,1024,Fuente de la velocidad del viento,0,Sin datos de velocidad de viento disponibles,,,,,Operational,Original
bufr4/0/01/024/1,1024,Fuente de la velocidad del viento,1,Datos AMSR-E,,,,,Operational,Original
bufr4/0/01/024/2,1024,Fuente de la velocidad del viento,2,Datos TMI,,,,,Operational,Original
bufr4/0/01/024/3,1024,Fuente de la velocidad del viento,3,PNT: CEPMMP,,,,,Operational,Original
bufr4/0/01/024/4,1024,Fuente de la velocidad del viento,4,PNT: Oficina Meteorológica del Reino Unido,,,,,Operational,Original
bufr4/0/01/024/5,1024,Fuente de la velocidad del viento,5,PNT: NCEP,,,,,Operational,Original
bufr4/0/01/024/6,1024,Fuente de la velocidad del viento,6,Climatología de referencia,,,,,Operational,Original
bufr4/0/01/024/7,1024,Fuente de la velocidad del viento,7,Dispersómetro ERS,,,,,Operational,Original
bufr4/0/01/024/8-30,1024,Fuente de la velocidad del viento,8-30,Reservadas para uso futuro,,,,,Operational,Original
bufr4/0/01/024/31,1024,Fuente de la velocidad del viento,31,Valor faltante,,,,,Operational,Original
bufr4/0/01/028/0,1028,Fuente del espesor óptico de los aerosoles (EOA),0,Sin datos EOA disponibles,,,,,Operational,Original
bufr4/0/01/028/1,1028,Fuente del espesor óptico de los aerosoles (EOA),1,NESDIS,,,,,Operational,Original
bufr4/0/01/028/2,1028,Fuente del espesor óptico de los aerosoles (EOA),2,NAVOCEANO,,,,,Operational,Original
bufr4/0/01/028/3,1028,Fuente del espesor óptico de los aerosoles (EOA),3,NAAPS,,,,,Operational,Original
bufr4/0/01/028/4,1028,Fuente del espesor óptico de los aerosoles (EOA),4,MERIS,,,,,Operational,Original
bufr4/0/01/028/5,1028,Fuente del espesor óptico de los aerosoles (EOA),5,AATSR,,,,,Operational,Original
bufr4/0/01/028/6-30,1028,Fuente del espesor óptico de los aerosoles (EOA),6-30,Reservadas para uso futuro,,,,,Operational,Original
bufr4/0/01/028/31,1028,Fuente del espesor óptico de los aerosoles (EOA),31,Valor faltante,,,,,Operational,Original
bufr4/0/01/029/0,1029,Fuente de la ISS*,0,Sin datos de ISS disponibles,,,,,Operational,Original
bufr4/0/01/029/1,1029,Fuente de la ISS*,1,MSG SEVIRI,,,,,Operational,Original
bufr4/0/01/029/2,1029,Fuente de la ISS*,2,GOES Este,,,,,Operational,Original
bufr4/0/01/029/3,1029,Fuente de la ISS*,3,GOES Oeste,,,,,Operational,Original
bufr4/0/01/029/4,1029,Fuente de la ISS*,4,CEPMMP,,,,,Operational,Original
bufr4/0/01/029/5,1029,Fuente de la ISS*,5,NCEP,,,,,Operational,Original
bufr4/0/01/029/6,1029,Fuente de la ISS*,6,Oficina Meteorológica del Reino Unido,,,,,Operational,Original
bufr4/0/01/029/7-30,1029,Fuente de la ISS*,7-30,Reservadas para uso futuro,,,,,Operational,Original
bufr4/0/01/029/31,1029,Fuente de la ISS*,31,Valor faltante,,,,,Operational,Original
bufr4/0/01/031,1031,Identificación del centro de origen/generación,,,,,,,Operational,Original
bufr4/0/01/033,1033,Identificación del centro de origen/generación,,,,,,,Operational,Original
bufr4/0/01/034,1034,Identificación del centro secundario de origen/generación,,,,,,,Operational,Original
bufr4/0/01/036/0-36000,1036,Organismo encargado de operar la plataforma de observación,0-36000,Reservadas,,,,,Operational,Original
bufr4/0/01/036/36001,1036,Organismo encargado de operar la plataforma de observación,36001,"Australia, Bureau of Meteorology (BoM)",,,,,Operational,Original
bufr4/0/01/036/36002,1036,Organismo encargado de operar la plataforma de observación,36002,"Australia, Joint Australian Facility for Ocean Observing Systems (JAFOOS)",,,,,Operational,Original
bufr4/0/01/036/36003,1036,Organismo encargado de operar la plataforma de observación,36003,"Australia, the Commonwealth Scientific and Industrial Research Organization (CSIRO)",,,,,Operational,Original
bufr4/0/01/036/36004-124000,1036,Organismo encargado de operar la plataforma de observación,36004-124000,Reservadas,,,,,Operational,Original
bufr4/0/01/036/124001,1036,Organismo encargado de operar la plataforma de observación,124001,"Canadá, Marine Environmental Data Service (MEDS) 124002 Canadá, Institute of Ocean Sciences (IOS)",,,,,Operational,Original
bufr4/0/01/036/124003-124172,1036,Organismo encargado de operar la plataforma de observación,124003-124172,Reservadas,,,,,Operational,Original
bufr4/0/01/036/124173,1036,Organismo encargado de operar la plataforma de observación,124173,"Canadá, Ministerio del Medio Ambiente de Canadá",,,,,Operational,Original
bufr4/0/01/036/124174,1036,Organismo encargado de operar la plataforma de observación,124174,"Canadá, Ministerio de Defensa Nacional",,,,,Operational,Original
bufr4/0/01/036/124175,1036,Organismo encargado de operar la plataforma de observación,124175,"Canadá, Nav Canada",,,,,Operational,Original
bufr4/0/01/036/124176-156000,1036,Organismo encargado de operar la plataforma de observación,124176-156000,Reservadas,,,,,Operational,Original
bufr4/0/01/036/156001,1036,Organismo encargado de operar la plataforma de observación,156001,"China, The State Oceanic Administration",,,,,Operational,Original
bufr4/0/01/036/156002,1036,Organismo encargado de operar la plataforma de observación,156002,"China, Second Institute of Oceanography, State Oceanic Administration",,,,,Operational,Original
bufr4/0/01/036/156003,1036,Organismo encargado de operar la plataforma de observación,156003,"China, Institute of Ocean Technology",,,,,Operational,Original
bufr4/0/01/036/156004-250000,1036,Organismo encargado de operar la plataforma de observación,156004-250000,Reservadas,,,,,Operational,Original
bufr4/0/01/036/250001,1036,Organismo encargado de operar la plataforma de observación,250001,"Francia, Institut de Recherche pour le Développement (IRD)",,,,,Operational,Original
bufr4/0/01/036/250002,1036,Organismo encargado de operar la plataforma de observación,250002,"Francia, Institut Français de Recherche pour l'Exploitation de la mer (IFREMER)",,,,,Operational,Original
bufr4/0/01/036/250003-276000,1036,Organismo encargado de operar la plataforma de observación,250003-276000,Reservadas,,,,,Operational,Original
bufr4/0/01/036/276001,1036,Organismo encargado de operar la plataforma de observación,276001,"Alemania, Bundesamt fuer Seeschiffahrt und Hydrographie (BSH)",,,,,Operational,Original
bufr4/0/01/036/276002,1036,Organismo encargado de operar la plataforma de observación,276002,"Alemania, Institut fuer Meereskunde, Kiel",,,,,Operational,Original
bufr4/0/01/036/276003-356000,1036,Organismo encargado de operar la plataforma de observación,276003-356000,Reservadas,,,,,Operational,Original
bufr4/0/01/036/356001,1036,Organismo encargado de operar la plataforma de observación,356001,"India, National Institute of Oceanography (NIO)",,,,,Operational,Original
bufr4/0/01/036/356002,1036,Organismo encargado de operar la plataforma de observación,356002,"India, National Institute for Ocean Technology (NIOT)",,,,,Operational,Original
bufr4/0/01/036/356003,1036,Organismo encargado de operar la plataforma de observación,356003,"India, National Centre for Ocean Information Service",,,,,Operational,Original
bufr4/0/01/036/356004-392000,1036,Organismo encargado de operar la plataforma de observación,356004-392000,Reservadas,,,,,Operational,Original
bufr4/0/01/036/392001,1036,Organismo encargado de operar la plataforma de observación,392001,"Japón, Japan Meteorological Agency (JMA)",,,,,Operational,Original
bufr4/0/01/036/392002,1036,Organismo encargado de operar la plataforma de observación,392002,"Japón, Frontier Observational Research System for Global Change",,,,,Operational,Original
bufr4/0/01/036/392003,1036,Organismo encargado de operar la plataforma de observación,392003,"Japón, Japan Marine Science and Technology Centre (JAMSTEC)",,,,,Operational,Original
bufr4/0/01/036/392004-410000,1036,Organismo encargado de operar la plataforma de observación,392004-410000,Reservadas,,,,,Operational,Original
bufr4/0/01/036/410001,1036,Organismo encargado de operar la plataforma de observación,410001,"República de Corea, Seoul National University",,,,,Operational,Original
bufr4/0/01/036/410002,1036,Organismo encargado de operar la plataforma de observación,410002,"República de Corea, Korea Ocean Research and Development Institute (KORDI)",,,,,Operational,Original
bufr4/0/01/036/410003,1036,Organismo encargado de operar la plataforma de observación,410003,"República de Corea, Meteorological Research Institute",,,,,Operational,Original
bufr4/0/01/036/410004-540000,1036,Organismo encargado de operar la plataforma de observación,410004-540000,Reservadas,,,,,Operational,Original
bufr4/0/01/036/540001,1036,Organismo encargado de operar la plataforma de observación,540001,"Nueva Caledonia, Institut de Recherche pour le Développement (IRD)",,,,,Operational,Original
bufr4/0/01/036/540002-554000,1036,Organismo encargado de operar la plataforma de observación,540002-554000,Reservadas,,,,,Operational,Original
