Id,FXY,ElementName_es,CodeFigure,EntryName_es,EntryName_sub1_es,EntryName_sub2_es,Note_es,noteIDs,Status,translated_by
bufr4/0/20/003,20003,Tiempo presente,,00-49 Sin precipitaciones en la estación en el momento de la observación,,,,,Operational,Original
bufr4/0/20/003,20003,Tiempo presente,,"00-19 Sin precipitación, niebla, niebla helada (excepto para 11 y 12), tempestad de polvo, tempestad de arena, ventisca alta o baja en la estación* en el momento de la observación o, excepto para 09 y 17, durante la hora precedente",,,,,Operational,Original
bufr4/0/20/003,20003,Tiempo presente,,"00-03 Sin presencia de meteoros, excepto fotometeoro",,,,,Operational,Original
bufr4/0/20/003/00,20003,Tiempo presente,00,Ningún desarrollo nuboso fue observado o pudo ser observado,Variación característica del estado del cielo o haciéndose menos espesas en el curso de la hora precedente,,,,Operational,Original
bufr4/0/20/003/01,20003,Tiempo presente,01,Nubes que en general van disipándose,Variación característica del estado del cielo o haciéndose menos espesas en el curso de la hora precedente,,,,Operational,Original
bufr4/0/20/003/02,20003,Tiempo presente,02,Estado del cielo sin cambios en su conjunto,Variación característica del estado del cielo o haciéndose menos espesas en el curso de la hora precedente,,,,Operational,Original
bufr4/0/20/003/03,20003,Tiempo presente,03,Nubes en formación o en desarrollo,Variación característica del estado del cielo o haciéndose menos espesas en el curso de la hora precedente,,,,Operational,Original
bufr4/0/20/003,20003,Tiempo presente,,"04-09 Bruma, polvo, arena o humo",,,,,Operational,Original
bufr4/0/20/003/04,20003,Tiempo presente,04,"Visibilidad reducida por humo, por ejemplo fuego de maleza o incendio de bosques, humo industrial o cenizas volcánicas",,,,,Operational,Original
bufr4/0/20/003/05,20003,Tiempo presente,05,Bruma,,,,,Operational,Original
bufr4/0/20/003/06,20003,Tiempo presente,06,"Polvo en suspensión en el aire, que abarca gran extensión, no levantado por el viento en la estación o en sus alrededores, en el momento de la observación",,,,,Operational,Original
bufr4/0/20/003/07,20003,Tiempo presente,07,"Polvo o arena levantado por el viento en la estación o en sus alrededores en el momento de la observación, pero sin torbellino(s) de polvo o de arena bien desarrollado(s) ni tempestad de polvo o de arena a la vista; o rociones en la estación, en el caso de una estación en mar o en la costa",,,,,Operational,Original
bufr4/0/20/003/08,20003,Tiempo presente,08,"Torbellino(s) de polvo o de arena bien desarrollado(s), observado(s) en la estación o en sus alrededores durante la hora precedente o en el momento de la observación, pero sin tempestad de polvo o de arena",,,,,Operational,Original
bufr4/0/20/003/09,20003,Tiempo presente,09,"Tempestad de polvo o de arena a la vista en el momento de la observación, o en la estación misma durante la hora precedente",,,,,Operational,Original
bufr4/0/20/003/10,20003,Tiempo presente,10,Neblina,,,,,Operational,Original
bufr4/0/20/003/11,20003,Tiempo presente,11,En bancos,"Capa delgada de niebla o de niebla helada en la estación, ya sea en tierra o en el mar, de un espesor no mayor de 2 metros sobre tierra o de 10 metros sobre el mar",,,,Operational,Original
bufr4/0/20/003/12,20003,Tiempo presente,12,Más o menos continua,"Capa delgada de niebla o de niebla helada en la estación, ya sea en tierra o en el mar, de un espesor no mayor de 2 metros sobre tierra o de 10 metros sobre el mar",,,,Operational,Original
bufr4/0/20/003/13,20003,Tiempo presente,13,"Relámpagos a la vista, sin oírse truenos",,,,,Operational,Original
bufr4/0/20/003/14,20003,Tiempo presente,14,"Precipitación a la vista, que no llega al suelo o a la superficie del mar",,,,,Operational,Original
bufr4/0/20/003/15,20003,Tiempo presente,15,"Precipitación a la vista, que llega al suelo o a la superficie del mar, pero distante, es decir, estimada a más de 5 km de la estación",,,,,Operational,Original
bufr4/0/20/003/16,20003,Tiempo presente,16,"Precipitación a la vista, que llega al suelo o a la superficie del mar cerca de la estación, pero no en la estación misma",,,,,Operational,Original
bufr4/0/20/003/17,20003,Tiempo presente,17,"Tormenta, pero sin precipitación en el momento de la observación",,,,,Operational,Original
bufr4/0/20/003/18,20003,Tiempo presente,18,Turbonadas,en la estación o a la vista durante la hora precedente o en el momento de la observación,,,,Operational,Original
bufr4/0/20/003/19,20003,Tiempo presente,19,Nubes con forma de embudo**,en la estación o a la vista durante la hora precedente o en el momento de la observación,,,,Operational,Original
bufr4/0/20/003,20003,Tiempo presente,,"20-29 Precipitación, niebla, niebla helada o tormenta en la estación en el curso de la hora precedente pero no en el momento de la observación",,,,,Operational,Original
bufr4/0/20/003/20,20003,Tiempo presente,20,Llovizna (no engelante) o cinarra,no en forma de chubasco(s),,,,Operational,Original
bufr4/0/20/003/21,20003,Tiempo presente,21,Lluvia (no engelante),no en forma de chubasco(s),,,,Operational,Original
bufr4/0/20/003/22,20003,Tiempo presente,22,Nieve,no en forma de chubasco(s),,,,Operational,Original
bufr4/0/20/003/23,20003,Tiempo presente,23,Lluvia y nieve o hielo granulado,no en forma de chubasco(s),,,,Operational,Original
bufr4/0/20/003/24,20003,Tiempo presente,24,Llovizna engelante o lluvia engelante,no en forma de chubasco(s),,,,Operational,Original
bufr4/0/20/003/25,20003,Tiempo presente,25,Chubasco(s) de lluvia,no en forma de chubasco(s),,,,Operational,Original
bufr4/0/20/003/26,20003,Tiempo presente,26,Chubasco(s) de nieve o de lluvia y nieve,,,,,Operational,Original
bufr4/0/20/003/27,20003,Tiempo presente,27,"Chubasco(s) de granizo*, o de lluvia y granizo*",,,,,Operational,Original
bufr4/0/20/003/28,20003,Tiempo presente,28,Niebla o niebla helada,,,,,Operational,Original
bufr4/0/20/003/29,20003,Tiempo presente,29,Tormenta (con o sin precipitación),,,,,Operational,Original
bufr4/0/20/003,20003,Tiempo presente,,"30-39 Tempestad de polvo, tempestad de arena, ventisca baja o alta",,,,,Operational,Original
bufr4/0/20/003/30,20003,Tiempo presente,30,Tempestad de polvo de arena débil o moderada,ha disminuido en el curso de la hora precedente,,,,Operational,Original
bufr4/0/20/003/31,20003,Tiempo presente,31,Tempestad de polvo de arena débil o moderada,sin cambio apreciable en el curso de la hora precedente,,,,Operational,Original
bufr4/0/20/003/32,20003,Tiempo presente,32,Tempestad de polvo de arena débil o moderada,ha comenzado o ha aumentado en el curso de la hora precedente,,,,Operational,Original
bufr4/0/20/003/33,20003,Tiempo presente,33,Tempestad de polvo o de arena fuerte,ha disminuido en el curso de la hora precedente,,,,Operational,Original
bufr4/0/20/003/34,20003,Tiempo presente,34,Tempestad de polvo o de arena fuerte,sin cambio apreciable en el curso de la hora precedente curso de la hora precedente,,,,Operational,Original
bufr4/0/20/003/35,20003,Tiempo presente,35,Tempestad de polvo o de arena fuerte,ha comenzado o ha aumentado en el curso de la hora precedente,,,,Operational,Original
bufr4/0/20/003/36,20003,Tiempo presente,36,Ventisca débil o moderada,generalmente baja (por debajo del nivel de la vista del observador),,,,Operational,Original
bufr4/0/20/003/37,20003,Tiempo presente,37,Ventisca fuerte,generalmente baja (por debajo del nivel de la vista del observador),,,,Operational,Original
bufr4/0/20/003/38,20003,Tiempo presente,38,Ventisca débil o moderada,generalmente alta (por encima del nivel de la vista del observador),,,,Operational,Original
bufr4/0/20/003/39,20003,Tiempo presente,39,Ventisca fuerte,generalmente alta (por encima del nivel de la vista del observador),,,,Operational,Original
bufr4/0/20/003,20003,Tiempo presente,,40-49 Niebla o niebla helada en el momento de la observación,,,,,Operational,Original
bufr4/0/20/003/40,20003,Tiempo presente,40,"Niebla o niebla helada a la distancia en el momento de la observación, pero no en la estación durante la hora precedente; la niebla o niebla helada se extiende hasta un nivel superior al del observador",,,,,Operational,Original
bufr4/0/20/003/41,20003,Tiempo presente,41,Niebla o niebla helada en bancos,,,,,Operational,Original
bufr4/0/20/003/42,20003,Tiempo presente,42,"Niebla o niebla helada, cielo visible",ha disminuido en el curso de la hora precedente,,,,Operational,Original
bufr4/0/20/003/43,20003,Tiempo presente,43,"Niebla o niebla helada, cielo invisible",ha disminuido en el curso de la hora precedente,,,,Operational,Original
bufr4/0/20/003/44,20003,Tiempo presente,44,"Niebla o niebla helada, cielo visible",sin cambio apreciable en el curso de la hora precedente,,,,Operational,Original
bufr4/0/20/003/45,20003,Tiempo presente,45,"Niebla o niebla helada, cielo invisible",sin cambio apreciable en el curso de la hora precedente,,,,Operational,Original
bufr4/0/20/003/46,20003,Tiempo presente,46,"Niebla o niebla helada, cielo visible",ha comenzado o se ha espesado en el curso de la hora precedente,,,,Operational,Original
bufr4/0/20/003/47,20003,Tiempo presente,47,"Niebla o niebla helada, cielo invisible",ha comenzado o se ha espesado en el curso de la hora precedente,,,,Operational,Original
bufr4/0/20/003/48,20003,Tiempo presente,48,"Niebla que deposita cencellada blanca, cielo visible",,,,,Operational,Original
bufr4/0/20/003/49,20003,Tiempo presente,49,"Niebla que deposita cencellada blanca, cielo invisible",,,,,Operational,Original
bufr4/0/20/003,20003,Tiempo presente,,50-99 Precipitación en la estación en el momento de la observación,,,,,Operational,Original
bufr4/0/20/003,20003,Tiempo presente,,50-59 Llovizna,,,,,Operational,Original
bufr4/0/20/003/50,20003,Tiempo presente,50,"Llovizna intermitente, no engelante",débil en el momento de la observación,,,,Operational,Original
bufr4/0/20/003/51,20003,Tiempo presente,51,"Llovizna continua, no engelante",débil en el momento de la observación,,,,Operational,Original
bufr4/0/20/003/52,20003,Tiempo presente,52,"Llovizna intermitente, no engelante",moderada en el momento de la observación,,,,Operational,Original
bufr4/0/20/003/53,20003,Tiempo presente,53,"Llovizna continua, no engelante",moderada en el momento de la observación,,,,Operational,Original
bufr4/0/20/003/54,20003,Tiempo presente,54,"Llovizna intermitente, no engelante",fuerte (densa) en el momento de la observación,,,,Operational,Original
bufr4/0/20/003/55,20003,Tiempo presente,55,"Llovizna continua, no engelante",fuerte (densa) en el momento de la observación,,,,Operational,Original
bufr4/0/20/003/56,20003,Tiempo presente,56,"Llovizna débil, engelante",,,,,Operational,Original
bufr4/0/20/003/57,20003,Tiempo presente,57,Llovizna moderada o fuerte (densa) engelante,,,,,Operational,Original
bufr4/0/20/003/58,20003,Tiempo presente,58,"Llovizna y lluvia, débil",,,,,Operational,Original
bufr4/0/20/003/59,20003,Tiempo presente,59,"Llovizna y lluvia, moderada o fuerte",,,,,Operational,Original
bufr4/0/20/003,20003,Tiempo presente,,60-69 Lluvia,,,,,Operational,Original
bufr4/0/20/003/60,20003,Tiempo presente,60,"Lluvia intermitente, no engelante",débil en el momento de la observación,,,,Operational,Original
bufr4/0/20/003/61,20003,Tiempo presente,61,"Lluvia continua, no engelante",débil en el momento de la observación,,,,Operational,Original
bufr4/0/20/003/62,20003,Tiempo presente,62,"Lluvia intermitente, no engelante",moderada en el momento de la observación,,,,Operational,Original
bufr4/0/20/003/63,20003,Tiempo presente,63,"Lluvia continua, no engelante",moderada en el momento de la observación,,,,Operational,Original
bufr4/0/20/003/64,20003,Tiempo presente,64,"Lluvia intermitente, no engelante",fuerte (densa) en el momento de la observación,,,,Operational,Original
bufr4/0/20/003/65,20003,Tiempo presente,65,"Lluvia continua, no engelante",fuerte (densa) en el momento de la observación,,,,Operational,Original
bufr4/0/20/003/66,20003,Tiempo presente,66,"Lluvia débil, engelante",,,,,Operational,Original
bufr4/0/20/003/67,20003,Tiempo presente,67,"Lluvia moderada o fuerte, engelante",,,,,Operational,Original
bufr4/0/20/003/68,20003,Tiempo presente,68,"Lluvia y nieve o llovizna y nieve, débil",,,,,Operational,Original
bufr4/0/20/003/69,20003,Tiempo presente,69,"Lluvia y nieve o llovizna y nieve, moderada o fuerte",,,,,Operational,Original
bufr4/0/20/003,20003,Tiempo presente,,"70-79 Precipitación sólida, pero no en forma de chubasco",,,,,Operational,Original
bufr4/0/20/003/70,20003,Tiempo presente,70,Caída intermitente de copos de nieve,débil en el momento de la observación,,,,Operational,Original
bufr4/0/20/003/71,20003,Tiempo presente,71,Caída continua de copos de nieve,débil en el momento de la observación,,,,Operational,Original
bufr4/0/20/003/72,20003,Tiempo presente,72,Caída intermitente de copos de nieve,moderada en el momento de la observación,,,,Operational,Original
bufr4/0/20/003/73,20003,Tiempo presente,73,Caída continua de copos de nieve,moderada en el momento de la observación,,,,Operational,Original
bufr4/0/20/003/74,20003,Tiempo presente,74,Caída intermitente de copos de nieve,fuerte en el momento de la observación,,,,Operational,Original
bufr4/0/20/003/75,20003,Tiempo presente,75,Caída continua de copos de nieve,fuerte en el momento de la observación,,,,Operational,Original
bufr4/0/20/003/76,20003,Tiempo presente,76,Prismas de hielo (con niebla o sin ella),,,,,Operational,Original
bufr4/0/20/003/77,20003,Tiempo presente,77,Granos de nieve (cinarra) (con niebla o sin ella),,,,,Operational,Original
bufr4/0/20/003/78,20003,Tiempo presente,78,Cristales de nieve aislados en forma de estrella (con niebla o sin ella),,,,,Operational,Original
bufr4/0/20/003/79,20003,Tiempo presente,79,Hielo granulado,,,,,Operational,Original
bufr4/0/20/003,20003,Tiempo presente,,80-99 Precipitación en forma de chubascos o precipitación con tormenta o después de una tormenta,,,,,Operational,Original
bufr4/0/20/003/80,20003,Tiempo presente,80,"Chubasco(s) de lluvia, débil(es)",,,,,Operational,Original
bufr4/0/20/003/81,20003,Tiempo presente,81,"Chubasco(s) de lluvia, moderado(s) o fuerte(s)",,,,,Operational,Original
bufr4/0/20/003/82,20003,Tiempo presente,82,"Chubasco(s) de lluvia, violento(s)",,,,,Operational,Original
bufr4/0/20/003/83,20003,Tiempo presente,83,"Chubasco(s) de lluvia y nieve, débil(es)",,,,,Operational,Original
bufr4/0/20/003/84,20003,Tiempo presente,84,"Chubasco(s) de lluvia y nieve, moderado(s) o fuerte(s)",,,,,Operational,Original
bufr4/0/20/003/85,20003,Tiempo presente,85,"Chubasco(s) de nieve, débil(es)",,,,,Operational,Original
bufr4/0/20/003/86,20003,Tiempo presente,86,"Chubasco(s) de nieve, moderado(s) o fuerte(s)",,,,,Operational,Original
bufr4/0/20/003/87,20003,Tiempo presente,87,"Chubasco(s) de nieve granulada o granizo menudo, con lluvia o lluvia y nieve, o sin ellas",débil(es),,,,Operational,Original
bufr4/0/20/003/88,20003,Tiempo presente,88,"Chubasco(s) de nieve granulada o granizo menudo, con lluvia o lluvia y nieve, o sin ellas",moderado(s) o fuerte(s),,,,Operational,Original
bufr4/0/20/003/89,20003,Tiempo presente,89,"Chubasco(s) de granizo, con lluvia o lluvia y nieve, o sin ellas y sin truenos",débil(es),,,,Operational,Original
bufr4/0/20/003/90,20003,Tiempo presente,90,"Chubasco(s) de granizo, con lluvia o lluvia y nieve, o sin ellas y sin truenos",moderado(s) o fuerte(s),,,,Operational,Original
bufr4/0/20/003/91,20003,Tiempo presente,91,Lluvia débil en el momento de la observación,"Tormenta durante la hora precedente, pero no en el momento de la observación",,,,Operational,Original
bufr4/0/20/003/92,20003,Tiempo presente,92,Lluvia moderada o fuerte en el momento de la observación,"Tormenta durante la hora precedente, pero no en el momento de la observación",,,,Operational,Original
bufr4/0/20/003/93,20003,Tiempo presente,93,"Nieve o lluvia y nieve o granizo*, débiles en el momento de la observación","Tormenta durante la hora precedente, pero no en el momento de la observación",,,,Operational,Original
bufr4/0/20/003/94,20003,Tiempo presente,94,"Nieve o lluvia y nieve o granizo*, moderados o fuertes en el momento de la observación","Tormenta durante la hora precedente, pero no en el momento de la observación",,,,Operational,Original
bufr4/0/20/003/95,20003,Tiempo presente,95,"Tormenta débil o moderada sin granizo*, pero con lluvia y/o nieve en el momento de la observación",Tormenta en el momento de la en el momento de la observación,,,,Operational,Original
bufr4/0/20/003/96,20003,Tiempo presente,96,"Tormenta débil o moderada, con granizo* en el momento de la observación",Tormenta en el momento de la en el momento de la observación,,,,Operational,Original
bufr4/0/20/003/97,20003,Tiempo presente,97,"Tormenta fuerte sin granizo*, pero con lluvia y/o nieve",Tormenta en el momento de la en el momento de la observación,,,,Operational,Original
bufr4/0/20/003/98,20003,Tiempo presente,98,Tormenta con tempestad de polvo o de arena en el momento de la observación,Tormenta en el momento de la en el momento de la observación,,,,Operational,Original
bufr4/0/20/003/99,20003,Tiempo presente,99,"Tormenta fuerte, con granizo*, en el momento de la observación",Tormenta en el momento de la en el momento de la observación,,,,Operational,Original
bufr4/0/20/003,20003,Tiempo presente,,Tiempo presente notificado desde una estación automática,,,,,Operational,Original
bufr4/0/20/003/100,20003,Tiempo presente,100,No fue observado ningún tiempo significativo,,,,,Operational,Original
bufr4/0/20/003/101,20003,Tiempo presente,101,Nubes en disolución o haciéndose menos espesas en el curso de la hora precedente,,,,,Operational,Original
bufr4/0/20/003/102,20003,Tiempo presente,102,Estado del cielo sin cambios en su conjunto en el curso de la hora precedente,,,,,Operational,Original
bufr4/0/20/003/103,20003,Tiempo presente,103,Nubes en formación o en desarrollo en el curso de la hora precedente,,,,,Operational,Original
bufr4/0/20/003/104,20003,Tiempo presente,104,"Bruma o humo, o polvo en suspensión en el aire, visibilidad igual o superior a 1 km",,,,,Operational,Original
bufr4/0/20/003/105,20003,Tiempo presente,105,"Bruma o humo, o polvo en suspensión en el aire, visibilidad inferior a 1 km",,,,,Operational,Original
bufr4/0/20/003/106-109,20003,Tiempo presente,106-109,Reservadas,,,,,Operational,Original
bufr4/0/20/003/110,20003,Tiempo presente,110,Neblina,,,,,Operational,Original
bufr4/0/20/003/111,20003,Tiempo presente,111,Prismas de hielo,,,,,Operational,Original
bufr4/0/20/003/112,20003,Tiempo presente,112,Relámpagos distantes,,,,,Operational,Original
bufr4/0/20/003/113-117,20003,Tiempo presente,113-117,Reservadas,,,,,Operational,Original
bufr4/0/20/003/118,20003,Tiempo presente,118,Turbonada,,,,,Operational,Original
bufr4/0/20/003/119,20003,Tiempo presente,119,Reservada,,,,,Operational,Original
bufr4/0/20/003,20003,Tiempo presente,,"Las cifras de clave 120–126 se utilizan para informar sobre precipitación, niebla (o niebla helada) o tormenta en la estación en el curso de la hora precedente pero no en el momento de la observación",,,,,Operational,Original
bufr4/0/20/003/120,20003,Tiempo presente,120,Niebla,,,,,Operational,Original
bufr4/0/20/003/121,20003,Tiempo presente,121,PRECIPITACIÓN,,,,,Operational,Original
bufr4/0/20/003/122,20003,Tiempo presente,122,Llovizna (no engelante) o cinarra,,,,,Operational,Original
bufr4/0/20/003/123,20003,Tiempo presente,123,Lluvia (no engelante),,,,,Operational,Original
bufr4/0/20/003/124,20003,Tiempo presente,124,Nieve,,,,,Operational,Original
bufr4/0/20/003/125,20003,Tiempo presente,125,Llovizna engelante o lluvia engelante,,,,,Operational,Original
bufr4/0/20/003/126,20003,Tiempo presente,126,Tormenta (con precipitación o sin ella),,,,,Operational,Original
bufr4/0/20/003/127,20003,Tiempo presente,127,VENTISCA ALTA O VENTISCA BAJA DE NIEVE O ARENA,,,,,Operational,Original
bufr4/0/20/003/128,20003,Tiempo presente,128,"Ventisca alta o ventisca baja de nieve o arena, visibilidad igual o superior a 1 km",,,,,Operational,Original
bufr4/0/20/003/129,20003,Tiempo presente,129,"Ventisca alta o ventisca baja de nieve o arena, visibilidad inferior a 1 km",,,,,Operational,Original
bufr4/0/20/003/130,20003,Tiempo presente,130,NIEBLA,,,,,Operational,Original
bufr4/0/20/003/131,20003,Tiempo presente,131,Niebla o niebla helada en bancos,,,,,Operational,Original
bufr4/0/20/003/132,20003,Tiempo presente,132,"Niebla o niebla helada, que ha disminuido en el curso de la hora precedente",,,,,Operational,Original
bufr4/0/20/003/133,20003,Tiempo presente,133,Niebla o niebla helada sin cambio apreciable en el curso de la hora precedente,,,,,Operational,Original
bufr4/0/20/003/134,20003,Tiempo presente,134,"Niebla o niebla helada, que ha comenzado o se ha espesado en el curso de la hora precedente",,,,,Operational,Original
bufr4/0/20/003/135,20003,Tiempo presente,135,Niebla que deposita cencellada blanca,,,,,Operational,Original
bufr4/0/20/003/136-139,20003,Tiempo presente,136-139,Reservadas,,,,,Operational,Original
bufr4/0/20/003/140,20003,Tiempo presente,140,PRECIPITACIÓN,,,,,Operational,Original
bufr4/0/20/003/141,20003,Tiempo presente,141,"Precipitación, débil o moderada",,,,,Operational,Original
bufr4/0/20/003/142,20003,Tiempo presente,142,"Precipitación, fuerte",,,,,Operational,Original
bufr4/0/20/003/143,20003,Tiempo presente,143,"Precipitación líquida, débil o moderada",,,,,Operational,Original
bufr4/0/20/003/144,20003,Tiempo presente,144,"Precipitación líquida, fuerte",,,,,Operational,Original
bufr4/0/20/003/145,20003,Tiempo presente,145,"Precipitación sólida, débil o moderada",,,,,Operational,Original
bufr4/0/20/003/146,20003,Tiempo presente,146,"Precipitación sólida, fuerte",,,,,Operational,Original
bufr4/0/20/003/147,20003,Tiempo presente,147,"Precipitación engelante, débil o moderada",,,,,Operational,Original
bufr4/0/20/003/148,20003,Tiempo presente,148,"Precipitación engelante, fuerte",,,,,Operational,Original
bufr4/0/20/003/149,20003,Tiempo presente,149,Reservada,,,,,Operational,Original
bufr4/0/20/003/150,20003,Tiempo presente,150,LLOVIZNA,,,,,Operational,Original
bufr4/0/20/003/151,20003,Tiempo presente,151,"Llovizna, no engelante, débil",,,,,Operational,Original
bufr4/0/20/003/152,20003,Tiempo presente,152,"Llovizna, no engelante, moderada",,,,,Operational,Original
bufr4/0/20/003/153,20003,Tiempo presente,153,"Llovizna, no engelante, fuerte",,,,,Operational,Original
bufr4/0/20/003/154,20003,Tiempo presente,154,"Llovizna, engelante, débil",,,,,Operational,Original
bufr4/0/20/003/155,20003,Tiempo presente,155,"Llovizna, engelante, moderada",,,,,Operational,Original
bufr4/0/20/003/156,20003,Tiempo presente,156,"Llovizna, engelante, fuerte",,,,,Operational,Original
bufr4/0/20/003/157,20003,Tiempo presente,157,"Llovizna y lluvia, débil",,,,,Operational,Original
bufr4/0/20/003/158,20003,Tiempo presente,158,"Llovizna y lluvia, moderada o fuerte",,,,,Operational,Original
bufr4/0/20/003/159,20003,Tiempo presente,159,Reservada,,,,,Operational,Original
bufr4/0/20/003/160,20003,Tiempo presente,160,LLUVIA,,,,,Operational,Original
bufr4/0/20/003/161,20003,Tiempo presente,161,"Lluvia, no engelante, débil",,,,,Operational,Original
bufr4/0/20/003/162,20003,Tiempo presente,162,"Lluvia, no engelante, moderada",,,,,Operational,Original
bufr4/0/20/003/163,20003,Tiempo presente,163,"Lluvia, no engelante, fuerte",,,,,Operational,Original
bufr4/0/20/003/164,20003,Tiempo presente,164,"Lluvia, engelante, débil",,,,,Operational,Original
bufr4/0/20/003/165,20003,Tiempo presente,165,"Lluvia, engelante, moderada",,,,,Operational,Original
bufr4/0/20/003/166,20003,Tiempo presente,166,"Lluvia, engelante, fuerte",,,,,Operational,Original
bufr4/0/20/003/167,20003,Tiempo presente,167,"Lluvia (o llovizna) y nieve, débil",,,,,Operational,Original
bufr4/0/20/003/168,20003,Tiempo presente,168,"Lluvia (o llovizna) y nieve, moderada o fuerte",,,,,Operational,Original
bufr4/0/20/003/169,20003,Tiempo presente,169,Reservada,,,,,Operational,Original
bufr4/0/20/003/170,20003,Tiempo presente,170,NIEVE,,,,,Operational,Original
bufr4/0/20/003/171,20003,Tiempo presente,171,"Nieve, débil",,,,,Operational,Original
bufr4/0/20/003/172,20003,Tiempo presente,172,"Nieve, moderada",,,,,Operational,Original
bufr4/0/20/003/173,20003,Tiempo presente,173,"Nieve, fuerte",,,,,Operational,Original
bufr4/0/20/003/174,20003,Tiempo presente,174,"Hielo granulado, débil",,,,,Operational,Original
bufr4/0/20/003/175,20003,Tiempo presente,175,"Hielo granulado, moderado",,,,,Operational,Original
bufr4/0/20/003/176,20003,Tiempo presente,176,"Hielo granulado, fuerte",,,,,Operational,Original
bufr4/0/20/003/177,20003,Tiempo presente,177,Cinarra,,,,,Operational,Original
bufr4/0/20/003/178,20003,Tiempo presente,178,Cristales de hielo,,,,,Operational,Original
bufr4/0/20/003/179,20003,Tiempo presente,179,Reservada,,,,,Operational,Original
bufr4/0/20/003/180,20003,Tiempo presente,180,CHUBASCO(S) o PRECIPITACIÓN INTERMITENTE,,,,,Operational,Original
bufr4/0/20/003/181,20003,Tiempo presente,181,"Chubasco(s) de lluvia o lluvia intermitente, débil",,,,,Operational,Original
