Category,CategoryOfSequences_es,FXY1,Title_es,SubTitle_es,FXY2,ElementName_es,ElementDescription_es,Note_es,Status,translated_by
01,Secuencias de ubicación e identificación,D01001,(Bloque WMO y números de estación),,B01001,Número de bloque de la OMM,,,Operational,AI Translator: MCP
01,Secuencias de localización e identificación,D01001,(Bloque WMO y números de estación),,B01002,Número de estación WMO,,,Operational,AI Translator: MCP
01,Secuencias de localización e identificación,D01002,,,B01003,Número de región de la OMM/área geográfica,,,Operational,AI Translator: MCP
01,Secuencias de ubicación e identificación,D01002,,,B01004,Subárea de la Región de la OMM,,,Operational,AI Translator: MCP
01,Secuencias de ubicación e identificación,D01002,,,B01005,Identificador de boya/plataforma,,,Operational,AI Translator: MCP
01,Secuencias de localización e identificación,D01003,(Señal de llamada del barco y movimiento),,B01011,Identificador de estación de barco o estación terrestre móvil,Señal de llamada del barco,,Operational,AI Translator: MCP
01,Secuencias de localización e identificación,D01003,(Señal de llamada del barco y movimiento),,B01012,Dirección del movimiento de la plataforma de observación móvil,,,Operational,AI Translator: MCP
01,Secuencias de localización e identificación,D01003,(Señal de llamada y movimiento del barco),,B01013,Velocidad de movimiento de la plataforma de observación móvil,,,Operational,AI Translator: MCP
01,Secuencias de localización e identificación,D01004,(identificación de la estación de superficie),,B01001,Número de bloque de la OMM,,,Operational,AI Translator: MCP
01,Secuencias de localización e identificación,D01004,(identificación de la estación de superficie),,B01002,Número de estación WMO,,,Operational,AI Translator: MCP
01,Secuencias de localización e identificación,D01004,(identificación de la estación de superficie),,B01015,Nombre de estación o sitio,,,Operational,AI Translator: MCP
01,Secuencias de localización e identificación,D01004,(identificación de la estación de superficie),,B02001,Tipo de estación,,,Operational,AI Translator: MCP
01,Secuencias de localización e identificación,D01005,(Centro/subcentro de origen),,B01035,Centro de origen,,,Operational,AI Translator: MCP
01,Secuencias de localización e identificación,D01005,(Centro/subcentro de origen),,B01034,Identificación del subcentro de origen/generación,,,Operational,AI Translator: MCP
01,Secuencias de localización e identificación,D01011,"(Año, mes, día)",,B04001,Año,,,Operational,AI Translator: MCP
01,Secuencias de localización e identificación,D01011,"(Año, mes, día)",,B04002,Mes,,,Operational,AI Translator: MCP
01,Secuencias de localización e identificación,D01011,"(Año, mes, día)",,B04003,Día,,,Operational,AI Translator: MCP
01,Secuencias de localización e identificación,D01012,"(Hora, minuto)",,B04004,Hora,,,Operational,AI Translator: MCP
01,Secuencias de localización e identificación,D01012,"(Hora, minuto)",,B04005,Minuto,,,Operational,AI Translator: MCP
01,Secuencias de localización e identificación,D01013,"(Hora, minuto, segundo)",,B04004,Hora,,,Operational,AI Translator: MCP
01,Secuencias de localización e identificación,D01013,"(Hora, minuto, segundo)",,B04005,Minuto,,,Operational,AI Translator: MCP
01,Secuencias de localización e identificación,D01013,"(Hora, minuto, segundo)",,B04006,Segundo,,,Operational,AI Translator: MCP
01,Secuencias de localización e identificación,D01014,(Período de tiempo),,R02002,Replicar 2 descriptores 2 veces,,,Operational,AI Translator: MCP
01,Secuencias de localización e identificación,D01014,(Período de tiempo),,D01011,"Año, mes, día",,,Operational,AI Translator: MCP
01,Secuencias de localización e identificación,D01014,(Período de tiempo),,D01012,"Hora, minuto",,,Operational,AI Translator: MCP
01,Secuencias de localización e identificación,D01018,(Señal de llamada del barco cifrada y método de cifrado),,B01114,Identificador de barco cifrado o estación terrestre móvil (encriptación base64),Vea las Notas 2-4,,Operational,AI Translator: MCP
01,Secuencias de localización e identificación,D01018,(Señal de llamada del barco encriptada y método de encriptación),,B25185,Método de cifrado,,,Operational,AI Translator: MCP
01,Secuencias de localización e identificación,D01018,(Señal de llamada del barco cifrada y método de cifrado),,B25186,Versión de clave de cifrado,,,Operational,AI Translator: MCP
01,Secuencias de localización e identificación,D01021,(Latitud/longitud (alta precisión)),,B05001,Latitud (alta precisión),,,Operational,AI Translator: MCP
01,Secuencias de localización e identificación,D01021,(Latitud/longitud (alta precisión)),,B06001,Longitud (alta precisión),,,Operational,AI Translator: MCP
01,Secuencias de localización e identificación,D01022,"(Latitud/longitud (alta precisión), altura de la estación)",,B05001,Latitud (alta precisión),,,Operational,AI Translator: MCP
01,Secuencias de localización e identificación,D01022,"(Latitud/longitud (alta precisión), altura de la estación)",,B06001,Longitud (alta precisión),,,Operational,AI Translator: MCP
01,Secuencias de localización e identificación,D01022,"(Latitud/longitud (alta precisión), altura de la estación)",,B07001,altura de la estación,,,Operational,AI Translator: MCP
01,Secuencias de localización e identificación,D01023,(Latitud/longitud (exactitud aproximada)),,B05002,Latitud (exactitud aproximada),,,Operational,AI Translator: MCP
01,Secuencias de localización e identificación,D01023,(Latitud/longitud (exactitud aproximada)),,B06002,Longitud (exactitud aproximada),,,Operational,AI Translator: MCP
01,Secuencias de localización e identificación,D01024,"(Latitud/longitud (exactitud aproximada), altura de la estación)",,B05002,Latitud (exactitud aproximada),,,Operational,AI Translator: MCP
01,Secuencias de localización e identificación,D01024,"(Latitud/longitud (exactitud aproximada), altura de la estación)",,B06002,Longitud (exactitud aproximada),,,Operational,AI Translator: MCP
01,Secuencias de localización e identificación,D01024,"(Latitud/longitud (exactitud aproximada), altura de la estación)",,B07001,altura de la estación,,,Operational,AI Translator: MCP
01,Secuencias de localización e identificación,D01025,"(Latitud/longitud (exactitud aproximada), día/hora)",,D01023,Latitud/longitud (exactitud aproximada),,,Operational,AI Translator: MCP
01,Secuencias de localización e identificación,D01025,"(Latitud/longitud (exactitud aproximada), día/hora)",,B04003,Día,,,Operational,AI Translator: MCP
01,Secuencias de localización e identificación,D01025,"(Latitud/longitud (exactitud aproximada), día/hora)",,D01012,"Hora, minuto",,,Operational,AI Translator: MCP
01,Secuencias de localización e identificación,D01026,"(Latitud/longitud (alta precisión), período de tiempo (día, hora, minuto))",,D01021,Latitud/longitud (alta precisión),,,Operational,AI Translator: MCP
01,Secuencias de localización e identificación,D01026,"(Latitud/longitud (alta precisión), período de tiempo (día, hora, minuto))",,B04003,Día,Período de tiempo en días,,Operational,AI Translator: MCP
01,Secuencias de localización e identificación,D01026,"(Latitud/longitud (alta precisión), período de tiempo (día, hora, minuto))",,B04003,Día,,,Operational,AI Translator: MCP
01,Secuencias de localización e identificación,D01026,"(Latitud/longitud (alta precisión), período de tiempo (día, hora, minuto))",,B04004,Hora,Periodo de tiempo en horas,,Operational,AI Translator: MCP
01,Secuencias de localización e identificación,D01026,"(Latitud/longitud (alta precisión), período de tiempo (día, hora, minuto))",,B04004,Hora,,,Operational,AI Translator: MCP
01,Secuencias de localización e identificación,D01026,"(Latitud/longitud (alta precisión), período de tiempo (día, hora, minuto))",,B04005,Minuto,Período de tiempo en minutos,,Operational,AI Translator: MCP
01,Secuencias de localización e identificación,D01026,"(Latitud/longitud (alta precisión), período de tiempo (día, hora, minuto))",,B04005,Minuto,,,Operational,AI Translator: MCP
01,Secuencias de localización e identificación,D01027,(Descripción de una característica en 3D o 2D),,B08007,Significado dimensional,"= 0 Punto, = 1 Línea, = 2 Área, = 3 Volumen",,Operational,AI Translator: MCP
01,Secuencias de localización e identificación,D01027,(Descripción de una característica en 3-D o 2-D),,R01000,Replicación retrasada de 1 descriptor,,(ver Nota 5),Operational,AI Translator: MCP
01,Secuencias de localización e identificación,D01027,(Descripción de una característica en 3D o 2D),,D01028,"Sección horizontal de una característica descrita como un polígono, círculo, línea o punto",,,Operational,AI Translator: MCP
01,Secuencias de localización e identificación,D01027,(Descripción de una característica en 3D o 2D),,B08007,Significado dimensional,Establecer como faltante (cancelar),,Operational,AI Translator: MCP
01,Secuencias de localización e identificación,D01029,(Identificación),,B01018,Nombre corto de estación o sitio,,,Operational,AI Translator: MCP
01,Secuencias de localización e identificación,D01029,(Identificación),,B02001,Tipo de estación,,,Operational,AI Translator: MCP
01,Secuencias de localización e identificación,D01029,(Identificación),,D01011,"Año, mes, día",,,Operational,AI Translator: MCP
01,Secuencias de localización e identificación,D01030,(Identificación - con ubicación física),,B01018,Nombre corto de estación o sitio,,,Operational,AI Translator: MCP
01,Secuencias de localización e identificación,D01030,(Identificación - con ubicación física),,B02001,Tipo de estación,,,Operational,AI Translator: MCP
01,Secuencias de localización e identificación,D01030,(Identificación - con ubicación física),,D01011,"Año, mes, día",,,Operational,AI Translator: MCP
01,Secuencias de localización e identificación,D01030,(Identificación - con ubicación física),,D01024,"Latitud/longitud (exactitud aproximada), altura de la estación",,,Operational,AI Translator: MCP
