Category,CategoryOfSequences_es,FXY1,Title_es,SubTitle_es,FXY2,ElementName_es,ElementDescription_es,Note_es,Status,translated_by
03,Secuencias meteorológicas comunes a los datos de sondeos verticales,D03001,,,B07003,Geopotencial,,,Operational,AI Translator: MCP
03,Secuencias meteorológicas comunes a los datos de sondeos verticales,D03001,,,B11001,Dirección del viento,,,Operational,AI Translator: MCP
03,Secuencias meteorológicas comunes a los datos de sondeos verticales,D03001,,,B11002,velocidad del viento,,,Operational,AI Translator: MCP
03,Secuencias meteorológicas comunes a los datos de sondeos verticales,D03002,(Viento en nivel de presión),,B07004,Presión,,,Operational,AI Translator: MCP
03,Secuencias meteorológicas comunes a los datos de sondeos verticales,D03002,(Viento en nivel de presión),,B11001,Dirección del viento,,,Operational,AI Translator: MCP
03,Secuencias meteorológicas comunes a los datos de sondeos verticales,D03002,(Viento en nivel de presión),,B11002,velocidad del viento,,,Operational,AI Translator: MCP
03,Secuencias meteorológicas comunes a los datos de sondeos verticales,D03003,,,B07004,Presión,,,Operational,AI Translator: MCP
03,Secuencias meteorológicas comunes a los datos de sondeos verticales,D03003,,,B10003,Geopotencial,,,Operational,AI Translator: MCP
03,Secuencias meteorológicas comunes a los datos de sondeos verticales,D03003,,,B12001,Temperatura/temperatura del aire,,,Operational,AI Translator: MCP
03,Secuencias meteorológicas comunes a los datos de sondeos verticales,D03003,,,B12003,Temperatura de punto de rocío,,,Operational,AI Translator: MCP
03,Secuencias meteorológicas comunes a los datos de sondeos verticales,D03004,,,B07004,Presión,,,Operational,AI Translator: MCP
03,Secuencias meteorológicas comunes a los datos de sondeos verticales,D03004,,,B10003,Geopotencial,,,Operational,AI Translator: MCP
03,Secuencias meteorológicas comunes a los datos de sondeos verticales,D03004,,,B12001,Temperatura/temperatura del aire,,,Operational,AI Translator: MCP
03,Secuencias meteorológicas comunes a los datos de sondeos verticales,D03004,,,B12003,Temperatura de punto de rocío,,,Operational,AI Translator: MCP
03,Secuencias meteorológicas comunes a los datos de sondeos verticales,D03004,,,B11001,Dirección del viento,,,Operational,AI Translator: MCP
03,Secuencias meteorológicas comunes a los datos de sondeos verticales,D03004,,,B11002,velocidad del viento,,,Operational,AI Translator: MCP
03,Secuencias meteorológicas comunes a los datos de sondeos verticales,D03011,(Viento a altura),,B07003,Geopotencial,,,Operational,AI Translator: MCP
03,Secuencias meteorológicas comunes a los datos de sondeos verticales,D03011,(Viento a altura),,B08001,Significado de sondeo vertical,,,Operational,AI Translator: MCP
03,Secuencias meteorológicas comunes a los datos de sondeos verticales,D03011,(Viento a altura),,B11001,Dirección del viento,,,Operational,AI Translator: MCP
03,Secuencias meteorológicas comunes a los datos de sondeos verticales,D03011,(Viento a altura),,B11002,velocidad del viento,,,Operational,AI Translator: MCP
03,Secuencias meteorológicas comunes a los datos de sondeos verticales,D03012,(Viento en nivel de presión),,B07004,Presión,,,Operational,AI Translator: MCP
03,Secuencias meteorológicas comunes a los datos de sondeos verticales,D03012,(Viento en nivel de presión),,B08001,Significado de sondeo vertical,,,Operational,AI Translator: MCP
03,Secuencias meteorológicas comunes a los datos de sondeos verticales,D03012,(Viento en nivel de presión),,B11001,Dirección del viento,,,Operational,AI Translator: MCP
03,Secuencias meteorológicas comunes a los datos de sondeos verticales,D03012,(Viento en nivel de presión),,B11002,velocidad del viento,,,Operational,AI Translator: MCP
03,Secuencias meteorológicas comunes a los datos de sondeos verticales,D03013,"(Geopotencial, temperatura, humedad, viento a nivel de presión)",,B07004,Presión,,,Operational,AI Translator: MCP
03,Secuencias meteorológicas comunes a los datos de sondeos verticales,D03013,"(Geopotencial, temperatura, humedad, viento a nivel de presión)",,B08001,Significado de sondeo vertical,,,Operational,AI Translator: MCP
03,Secuencias meteorológicas comunes a los datos de sondeos verticales,D03013,"(Geopotencial, temperatura, humedad, viento a nivel de presión)",,B10003,Geopotencial,,,Operational,AI Translator: MCP
03,Secuencias meteorológicas comunes a los datos de sondeos verticales,D03013,"(Geopotencial, temperatura, humedad, viento a nivel de presión)",,B12001,Temperatura/temperatura del aire,,,Operational,AI Translator: MCP
03,Secuencias meteorológicas comunes a los datos de sondeos verticales,D03013,"(Geopotencial, temperatura, humedad, viento a nivel de presión)",,B13003,Humedad relativa,,,Operational,AI Translator: MCP
03,Secuencias meteorológicas comunes a los datos de sondeos verticales,D03013,"(Geopotencial, temperatura, humedad, viento a nivel de presión)",,B11001,Dirección del viento,,,Operational,AI Translator: MCP
03,Secuencias meteorológicas comunes a los datos de sondeos verticales,D03013,"(Geopotencial, temperatura, humedad, viento a nivel de presión)",,B11002,velocidad del viento,,,Operational,AI Translator: MCP
03,Secuencias meteorológicas comunes a los datos de sondeos verticales,D03014,"(Geopotencial, temperatura, temperatura del punto de rocío, viento a nivel de presión)",,B07004,Presión,,,Operational,AI Translator: MCP
03,Secuencias meteorológicas comunes a los datos de sondeos verticales,D03014,"(Geopotencial, temperatura, temperatura del punto de rocío, viento a nivel de presión)",,B08001,Significado de sondeo vertical,,,Operational,AI Translator: MCP
03,Secuencias meteorológicas comunes a los datos de sondeos verticales,D03014,"(Geopotencial, temperatura, temperatura del punto de rocío, viento a nivel de presión)",,B10003,Geopotencial,,,Operational,AI Translator: MCP
03,Secuencias meteorológicas comunes a los datos de sondeos verticales,D03014,"(Geopotencial, temperatura, temperatura del punto de rocío, viento a nivel de presión)",,B12001,Temperatura/temperatura del aire,,,Operational,AI Translator: MCP
