Id,FXY,ElementName_es,CodeFigure,EntryName_es,EntryName_sub1_es,EntryName_sub2_es,Note_es,noteIDs,Status,translated_by
bufr4/0/19/001/0,19001,Tipo de característica sinóptica,0,Depresión o mínimo barométrico (extratropical),,,,,Operational,Original
bufr4/0/19/001/1,19001,Tipo de característica sinóptica,1,Depresión tropical,,,,,Operational,Original
bufr4/0/19/001/2,19001,Tipo de característica sinóptica,2,Tormenta tropical,,,,,Operational,Original
bufr4/0/19/001/3,19001,Tipo de característica sinóptica,3,Tormenta tropical fuerte,,,,,Operational,Original
bufr4/0/19/001/4,19001,Tipo de característica sinóptica,4,Tifón,,,,,Operational,Original
bufr4/0/19/001/5-9,19001,Tipo de característica sinóptica,5-9,Reservadas,,,,,Operational,Original
bufr4/0/19/001/10,19001,Tipo de característica sinóptica,10,Tempestad de polvo/arena,,,,,Operational,Original
bufr4/0/19/001/11-62,19001,Tipo de característica sinóptica,11-62,Reservadas,,,,,Operational,Original
bufr4/0/19/001/63,19001,Tipo de característica sinóptica,63,Valor faltante,,,,,Operational,Original
bufr4/0/19/008/0,19008,Extensión vertical de la circulación,0,Reservada,,,,,Operational,Original
bufr4/0/19/008/1,19008,Extensión vertical de la circulación,1,Poco profundo (tope de la circulación por debajo del nivel de 700 hPa),,,,,Operational,Original
bufr4/0/19/008/2,19008,Extensión vertical de la circulación,2,Medio (tope entre los niveles de 700 y 400 hPa),,,,,Operational,Original
bufr4/0/19/008/3,19008,Extensión vertical de la circulación,3,Profundo (tope por encima del nivel 400 hPa),,,,,Operational,Original
bufr4/0/19/008/4-6,19008,Extensión vertical de la circulación,4-6,Reservadas,,,,,Operational,Original
bufr4/0/19/008/7,19008,Extensión vertical de la circulación,7,Valor faltante,,,,,Operational,Original
bufr4/0/19/010/1,19010,Método de seguimiento del centro de la característica sinóptica,1,Valor mínimo de la presión al nivel del mar,,,,,Operational,Original
bufr4/0/19/010/2,19010,Método de seguimiento del centro de la característica sinóptica,2,Valor máximo de la vorticidad relativa a 850 hPa,,,,,Operational,Original
bufr4/0/19/010/3-14,19010,Método de seguimiento del centro de la característica sinóptica,3-14,Reservadas,,,,,Operational,Original
bufr4/0/19/010/15,19010,Método de seguimiento del centro de la característica sinóptica,15,Valor faltante,,,,,Operational,Original
bufr4/0/19/100/0-2,19100,Intervalo de tiempo para calcular el desplazamiento del ciclón tropical,0-2,No utilizado,,,,,Operational,Original
bufr4/0/19/100/3,19100,Intervalo de tiempo para calcular el desplazamiento del ciclón tropical,3,Durante los 15 minutos anteriores,,,,,Operational,Original
bufr4/0/19/100/4,19100,Intervalo de tiempo para calcular el desplazamiento del ciclón tropical,4,Durante los 30 minutos anteriores,,,,,Operational,Original
bufr4/0/19/100/5,19100,Intervalo de tiempo para calcular el desplazamiento del ciclón tropical,5,Durante la hora anterior,,,,,Operational,Original
bufr4/0/19/100/6,19100,Intervalo de tiempo para calcular el desplazamiento del ciclón tropical,6,Durante las 2 horas anteriores,,,,,Operational,Original
bufr4/0/19/100/7,19100,Intervalo de tiempo para calcular el desplazamiento del ciclón tropical,7,Durante las 3 horas anteriores,,,,,Operational,Original
bufr4/0/19/100/8,19100,Intervalo de tiempo para calcular el desplazamiento del ciclón tropical,8,Durante las 6 horas anteriores,,,,,Operational,Original
bufr4/0/19/100/9,19100,Intervalo de tiempo para calcular el desplazamiento del ciclón tropical,9,Durante un período de más de 6 horas,,,,,Operational,Original
bufr4/0/19/100/10,19100,Intervalo de tiempo para calcular el desplazamiento del ciclón tropical,10,Indeterminado,,,,,Operational,Original
bufr4/0/19/100/11-14,19100,Intervalo de tiempo para calcular el desplazamiento del ciclón tropical,11-14,No utilizadas,,,,,Operational,Original
bufr4/0/19/100/15,19100,Intervalo de tiempo para calcular el desplazamiento del ciclón tropical,15,Valor faltante,,,,,Operational,Original
bufr4/0/19/101/0,19101,Precisión de la posición del centro del ciclón tropical,0,Reservada,,,,,Operational,Original
bufr4/0/19/101/1,19101,Precisión de la posición del centro del ciclón tropical,1,"Ojo visible en la pantalla del radar, precisión buena (en 10 km)",,,,,Operational,Original
bufr4/0/19/101/2,19101,Precisión de la posición del centro del ciclón tropical,2,"Ojo visible en la pantalla del radar, precisión bastante buena (en 30 km)",,,,,Operational,Original
bufr4/0/19/101/3,19101,Precisión de la posición del centro del ciclón tropical,3,"Ojo visible en la pantalla del radar, precisión escasa (en 50 km)",,,,,Operational,Original
bufr4/0/19/101/4,19101,Precisión de la posición del centro del ciclón tropical,4,"Posición del centro dentro del área abarcada por la pantalla del radar, determinación mediante la configuración de la banda en espiral, precisión buena (en 10 km)",,,,,Operational,Original
bufr4/0/19/101/5,19101,Precisión de la posición del centro del ciclón tropical,5,"Posición del centro dentro del área abarcada por la pantalla del radar, determinación mediante la configuración de la banda en espiral, precisión bastante buena (en 30 km)",,,,,Operational,Original
bufr4/0/19/101/6,19101,Precisión de la posición del centro del ciclón tropical,6,"Posición del centro dentro del área abarcada por la pantalla del radar, determinación mediante la configuración de la banda en espiral, precisión escasa (en 50 km)",,,,,Operational,Original
bufr4/0/19/101/7,19101,Precisión de la posición del centro del ciclón tropical,7,"Posición del centro fuera del área abarcada por la pantalla del radar, extrapolación mediante la configuración de la banda en espiral",,,,,Operational,Original
bufr4/0/19/101/8-9,19101,Precisión de la posición del centro del ciclón tropical,8-9,Reservadas,,,,,Operational,Original
bufr4/0/19/101/10,19101,Precisión de la posición del centro del ciclón tropical,10,Precisión indeterminada,,,,,Operational,Original
bufr4/0/19/101/11-14,19101,Precisión de la posición del centro del ciclón tropical,11-14,No utilizadas,,,,,Operational,Original
bufr4/0/19/101/15,19101,Precisión de la posición del centro del ciclón tropical,15,Valor faltante,,,,,Operational,Original
bufr4/0/19/102/0,19102,Forma y definición del ojo del ciclón tropical,0,Circular,,,,,Operational,Original
bufr4/0/19/102/1,19102,Forma y definición del ojo del ciclón tropical,1,"Elíptica – la longitud del eje menor alcanza, por lo menos, los 3/4 del eje mayor",,,,,Operational,Original
bufr4/0/19/102/2,19102,Forma y definición del ojo del ciclón tropical,2,Elíptica - la longitud del eje menor es inferior a 3/4 del eje mayor,,,,,Operational,Original
bufr4/0/19/102/3,19102,Forma y definición del ojo del ciclón tropical,3,Doble ojo aparente,,,,,Operational,Original
bufr4/0/19/102/4,19102,Forma y definición del ojo del ciclón tropical,4,Otra forma,,,,,Operational,Original
bufr4/0/19/102/5,19102,Forma y definición del ojo del ciclón tropical,5,Mal definido,,,,,Operational,Original
bufr4/0/19/102/6,19102,Forma y definición del ojo del ciclón tropical,6,Indeterminado,,,,,Operational,Original
bufr4/0/19/103/0,19103,Diámetro del eje principal del ojo del ciclón tropical,0,Menos de 5 km,,,,,Operational,Original
bufr4/0/19/103/1,19103,Diámetro del eje principal del ojo del ciclón tropical,1,De 5 a menos de 10 km,,,,,Operational,Original
bufr4/0/19/103/2,19103,Diámetro del eje principal del ojo del ciclón tropical,2,De 10 a menos de 15 km,,,,,Operational,Original
bufr4/0/19/103/3,19103,Diámetro del eje principal del ojo del ciclón tropical,3,De 15 a menos de 20 km,,,,,Operational,Original
bufr4/0/19/103/4,19103,Diámetro del eje principal del ojo del ciclón tropical,4,De 20 a menos de 25 km,,,,,Operational,Original
bufr4/0/19/103/5,19103,Diámetro del eje principal del ojo del ciclón tropical,5,De 25 a menos de 30 km,,,,,Operational,Original
bufr4/0/19/103/6,19103,Diámetro del eje principal del ojo del ciclón tropical,6,De 30 a menos de 35 km,,,,,Operational,Original
bufr4/0/19/103/7,19103,Diámetro del eje principal del ojo del ciclón tropical,7,De 35 a menos de 40 km,,,,,Operational,Original
