Id,ClassNo,ClassName_es,FXY,ElementName_es,BUFR_Unit_es,BUFR_Scale,BUFR_ReferenceValue,BUFR_DataWidth_Bits,CREX_Unit_es,CREX_Scale,CREX_DataWidth_Char,Note_es,noteIDs,Status,translated_by
bufr4/0/02/001,02,Clase 02 — Instrumentos BUFR/CREX,002001,Tipo de estación Tabla de cifrado,,0,0,Tabla de cifrado 2,,0,1,,,Operational,Original
bufr4/0/02/002,02,Clase 02 — Instrumentos BUFR/CREX,002002,Tipo de instrumentos para la medición del viento Tabla de banderines,,0,0,Tabla de 4 banderines,,0,2,,,Operational,Original
bufr4/0/02/003,02,Clase 02 — Instrumentos BUFR/CREX,002003,Tipo de instrumentos de medición utilizado Tabla de cifrado,s,0,0,Tabla de cifrado 4,,0,2,,,Operational,Original
bufr4/0/02/004,02,Clase 02 — Instrumentos BUFR/CREX,002004,Tipo de instrumento utilizado para medir la Tabla de cifrado,,0,0,Tabla de cifrado 4,,0,2,,,Operational,Original
bufr4/0/02/005,02,Clase 02 — Instrumentos BUFR/CREX,002005,Precisión de las observaciones de la temperatura K,,2,0,K 7,,2,3,,,Operational,Original
bufr4/0/02/006,02,Clase 02 — Instrumentos BUFR/CREX,002006,Tipo de instrumento de teledetección en altitud Tabla de cifrado,,0,0,Tabla de cifrado 6,,0,0,,,Operational,Original
bufr4/0/02/007,02,Clase 02 — Instrumentos BUFR/CREX,002007,Tipo de sensor del instrumento de medición del nivel Tabla de cifrado,,0,0,Tabla de cifrado 6,,0,2,,,Operational,Original
bufr4/0/02/008,02,Clase 02 — Instrumentos BUFR/CREX,002008,Tipo de plataforma marina Tabla de cifrado,,0,0,Tabla de cifrado 4,,0,2,,,Operational,Original
bufr4/0/02/011,02,Clase 02 — Instrumentos BUFR/CREX,002011,Tipo de radiosonda Tabla de cifrado,,0,0,Tabla de cifrado 8,,0,3,,,Operational,Original
bufr4/0/02/012,02,Clase 02 — Instrumentos BUFR/CREX,002012,Método de cálculo de la radiosonda Tabla de cifrado,,0,0,Tabla de cifrado 4,,0,2,,,Operational,Original
bufr4/0/02/013,02,Clase 02 — Instrumentos BUFR/CREX,002013,Corrección de la radiación solar y de infrarrojo Tabla de cifrado,,0,0,Tabla de cifrado 4,,0,2,,,Operational,Original
bufr4/0/02/014,02,Clase 02 — Instrumentos BUFR/CREX,002014,Técnica de seguimiento de trayectoria/situación del Tabla de cifrado,,0,0,Tabla de cifrado 7,,0,3,,,Operational,Original
bufr4/0/02/015,02,Clase 02 — Instrumentos BUFR/CREX,002015,Integralidad de la radiosonda Tabla de cifrado,,0,0,Tabla de cifrado 4,,0,2,,,Operational,Original
bufr4/0/02/016,02,Clase 02 — Instrumentos BUFR/CREX,002016,Configuración de la radiosonda Tabla de banderines,,0,0,Tabla de 5 banderines,,0,2,,,Operational,Original
bufr4/0/02/017,02,Clase 02 — Instrumentos BUFR/CREX,002017,Algoritmos de corrección de las mediciones de Tabla de cifrado,,0,0,Tabla de cifrado 5,,0,2,,,Operational,Original
bufr4/0/02/019,02,Clase 02 — Instrumentos BUFR/CREX,002019,Instrumentos de satélite Tabla de cifrado,,0,0,Tabla de cifrado 11,I.2 – BUFR/CREX Tabla B/02 – 1,0,4 (continúa),,,Operational,Original
bufr4/0/02/020,02,Clase 02 — Instrumentos BUFR/CREX,002020,Clasificación de los satélite Tabla de cifrado,s,0,0,Tabla de cifrado 9,,0,3,,,Operational,Original
bufr4/0/02/021,02,Clase 02 — Instrumentos BUFR/CREX,002021,Datos de instrumentos satelitales utilizados en el Tabla de * banderines 3F,,0,0,Tabla de 9 banderines,,0,3,,,Operational,Original
bufr4/0/02/022,02,Clase 02 — Instrumentos BUFR/CREX,002022,Técnica utilizada en el proceso de datos satelitale Tabla de banderines,s,0,0,Tabla de 8 banderines,,0,3,,,Operational,Original
