Id,Category,CategoryOfSequences_es,FXY1,Title_es,SubTitle_es,FXY2,ElementName_es,ElementDescription_es,Note_es,noteIDs,Status,translated_by
bufr4/3/10/001/1/301042,10,Secuencias de los sondeos verticales (datos satelitales),310001,(Satélite — temperatura de la luminancia),,301042,"Identificador del satélite, instrumento, técnica de procesamiento de datos, fecha/hora, localización",,,,Operational,Original
bufr4/3/10/001/2/303031,10,Secuencias de los sondeos verticales (datos satelitales),310001,(Satélite — temperatura de la luminancia),,303031,"Datos de significación, tierra/mar, temperatura de la película superficial",,,,Operational,Original
bufr4/3/10/001/3/303032,10,Secuencias de los sondeos verticales (datos satelitales),310001,(Satélite — temperatura de la luminancia),,303032,Nubes,,,,Operational,Original
bufr4/3/10/001/4/101026,10,Secuencias de los sondeos verticales (datos satelitales),310001,(Satélite — temperatura de la luminancia),,101026,Repetir 1 descriptor 26 veces,,,,Operational,Original
bufr4/3/10/001/5/303025,10,Secuencias de los sondeos verticales (datos satelitales),310001,(Satélite — temperatura de la luminancia),,303025,Canal del satélite y temperatura de luminancia,,,,Operational,Original
bufr4/3/10/002/1/301042,10,Secuencias de los sondeos verticales (datos satelitales),310002,(Satélite — nivel bajo),,301042,"Identificador del satélite, instrumento, técnica de procesamiento de datos, fecha/hora, localización",,,,Operational,Original
bufr4/3/10/002/2/303031,10,Secuencias de los sondeos verticales (datos satelitales),310002,(Satélite — nivel bajo),,303031,"Datos de significación, tierra/mar, temperatura de la película superficial",,,,Operational,Original
bufr4/3/10/002/3/303032,10,Secuencias de los sondeos verticales (datos satelitales),310002,(Satélite — nivel bajo),,303032,Nubes,,,,Operational,Original
bufr4/3/10/002/4/101009,10,Secuencias de los sondeos verticales (datos satelitales),310002,(Satélite — nivel bajo),,101009,Repetir 1 descriptor 9 veces,,,,Operational,Original
bufr4/3/10/002/5/303023,10,Secuencias de los sondeos verticales (datos satelitales),310002,(Satélite — nivel bajo),,303023,Temperatura media de la capa,,,,Operational,Original
bufr4/3/10/003/1/301042,10,Secuencias de los sondeos verticales (datos satelitales),310003,(Satélite — nivel alto),,301042,"Identificador del satélite, instrumento, técnica de procesamiento de datos, fecha/hora, localización",,,,Operational,Original
bufr4/3/10/003/2/303031,10,Secuencias de los sondeos verticales (datos satelitales),310003,(Satélite — nivel alto),,303031,"Datos de significación, tierra/mar, temperatura de la película superficial",,,,Operational,Original
bufr4/3/10/003/3/303032,10,Secuencias de los sondeos verticales (datos satelitales),310003,(Satélite — nivel alto),,303032,Nubes,,,,Operational,Original
bufr4/3/10/003/4/101006,10,Secuencias de los sondeos verticales (datos satelitales),310003,(Satélite — nivel alto),,101006,Repetir 1 descriptor 6 veces,,,,Operational,Original
bufr4/3/10/003/5/303023,10,Secuencias de los sondeos verticales (datos satelitales),310003,(Satélite — nivel alto),,303023,Temperatura media de la capa,,,,Operational,Original
bufr4/3/10/004/1/301042,10,Secuencias de los sondeos verticales (datos satelitales),310004,(Satélite — agua precipitable),,301042,"Identificador del satélite, instrumento, técnica de procesamiento de datos, fecha/hora, localización",,,,Operational,Original
bufr4/3/10/004/2/303031,10,Secuencias de los sondeos verticales (datos satelitales),310004,(Satélite — agua precipitable),,303031,"Datos de significación, tierra/mar, temperatura de la película superficial",,,,Operational,Original
bufr4/3/10/004/3/303032,10,Secuencias de los sondeos verticales (datos satelitales),310004,(Satélite — agua precipitable),,303032,Nubes,,,,Operational,Original
bufr4/3/10/004/4/101003,10,Secuencias de los sondeos verticales (datos satelitales),310004,(Satélite — agua precipitable),,101003,Repetir 1 descriptor 3 veces,,,,Operational,Original
bufr4/3/10/004/5/303024,10,Secuencias de los sondeos verticales (datos satelitales),310004,(Satélite — agua precipitable),,303024,Agua precipitable,,,,Operational,Original
bufr4/3/10/005/1/301042,10,Secuencias de los sondeos verticales (datos satelitales),310005,,,301042,"Identificador del satélite, instrumento, técnica de procesamiento de datos, fecha/hora, localización",,,,Operational,Original
bufr4/3/10/005/2/303031,10,Secuencias de los sondeos verticales (datos satelitales),310005,,,303031,"Datos de significación, tierra/mar, temperatura de la película superficial",,,,Operational,Original
bufr4/3/10/005/3/303033,10,Secuencias de los sondeos verticales (datos satelitales),310005,,,303033,Nubes,,,,Operational,Original
bufr4/3/10/005/4/101000,10,Secuencias de los sondeos verticales (datos satelitales),310005,,,101000,Repetición diferida de 1 descriptor,,,,Operational,Original
bufr4/3/10/005/5/031001,10,Secuencias de los sondeos verticales (datos satelitales),310005,,,031001,Factor de repetición diferida del descriptor,,,,Operational,Original
bufr4/3/10/005/6/303025,10,Secuencias de los sondeos verticales (datos satelitales),310005,,,303025,Canal del satélite y temperatura de luminancia,,,,Operational,Original
bufr4/3/10/006/1/301042,10,Secuencias de los sondeos verticales (datos satelitales),310006,,,301042,"Identificador del satélite, instrumento, técnica de procesamiento de datos, fecha/hora, localización",,,,Operational,Original
bufr4/3/10/006/2/303031,10,Secuencias de los sondeos verticales (datos satelitales),310006,,,303031,"Datos de significación, tierra/mar, temperatura de la película superficial",,,,Operational,Original
bufr4/3/10/006/3/303033,10,Secuencias de los sondeos verticales (datos satelitales),310006,,,303033,Nubes,,,,Operational,Original
bufr4/3/10/006/4/101000,10,Secuencias de los sondeos verticales (datos satelitales),310006,,,101000,Repetición diferida de 1 descriptor,,,,Operational,Original
bufr4/3/10/006/5/031001,10,Secuencias de los sondeos verticales (datos satelitales),310006,,,031001,Factor de repetición diferida del descriptor,,,,Operational,Original
bufr4/3/10/006/6/303023,10,Secuencias de los sondeos verticales (datos satelitales),310006,,,303023,Temperatura media de la capa,,,,Operational,Original
bufr4/3/10/007/1/301042,10,Secuencias de los sondeos verticales (datos satelitales),310007,,,301042,"Identificador del satélite, instrumento, técnica de procesamiento de datos, fecha/hora, localización",,,,Operational,Original
bufr4/3/10/007/2/303031,10,Secuencias de los sondeos verticales (datos satelitales),310007,,,303031,"Datos de significación, tierra/mar, temperatura de la película superficial",,,,Operational,Original
bufr4/3/10/007/3/303033,10,Secuencias de los sondeos verticales (datos satelitales),310007,,,303033,Nubes,,,,Operational,Original
bufr4/3/10/007/4/101000,10,Secuencias de los sondeos verticales (datos satelitales),310007,,,101000,Repetición diferida de 1 descriptor,,,,Operational,Original
bufr4/3/10/007/5/031001,10,Secuencias de los sondeos verticales (datos satelitales),310007,,,031001,Factor de repetición diferida del descriptor,,,,Operational,Original
bufr4/3/10/007/6/303024,10,Secuencias de los sondeos verticales (datos satelitales),310007,,,303024,Agua precipitable,,,,Operational,Original
bufr4/3/10/008/1/310011,10,Secuencias de los sondeos verticales (datos satelitales),310008,(Informe ATOVS HIRS),,310011,Variables del campo de visión de la sonda ATOVS,,,,Operational,Original
bufr4/3/10/008/2/101019,10,Secuencias de los sondeos verticales (datos satelitales),310008,(Informe ATOVS HIRS),,101019,Repetir 1 descriptor 19 veces,,,,Operational,Original
bufr4/3/10/008/3/310012,10,Secuencias de los sondeos verticales (datos satelitales),310008,(Informe ATOVS HIRS),,310012,Variables del canal de la sonda ATOVS,,,,Operational,Original
bufr4/3/10/008/4/002150,10,Secuencias de los sondeos verticales (datos satelitales),310008,(Informe ATOVS HIRS),,002150,Número de canal de los instrumentos TOVS/ATOVS/AVHRR,,,,Operational,Original
bufr4/3/10/008/5/025079,10,Secuencias de los sondeos verticales (datos satelitales),310008,(Informe ATOVS HIRS),,025079,Irradiancia solar filtrada de la radiancia del albedo para ATOVS,,,,Operational,Original
bufr4/3/10/008/6/025080,10,Secuencias de los sondeos verticales (datos satelitales),310008,(Informe ATOVS HIRS),,025080,Anchura equivalente del filtro de la radiancia del albedo para ATOVS,,,,Operational,Original
bufr4/3/10/008/7/033032,10,Secuencias de los sondeos verticales (datos satelitales),310008,(Informe ATOVS HIRS),,033032,Banderines de calidad del canal de la sonda ATOVS,,,,Operational,Original
bufr4/3/10/008/8/014045,10,Secuencias de los sondeos verticales (datos satelitales),310008,(Informe ATOVS HIRS),,014045,Radiancia energética del canal,,,,Operational,Original
bufr4/3/10/009/1/310011,10,Secuencias de los sondeos verticales (datos satelitales),310009,(Informe ATOVS AMSU-A),,310011,Variables del campo de visión de ATOVS,,,,Operational,Original
bufr4/3/10/009/2/101015,10,Secuencias de los sondeos verticales (datos satelitales),310009,(Informe ATOVS AMSU-A),,101015,Repetir 1 descriptor 15 veces,,,,Operational,Original
bufr4/3/10/009/3/310012,10,Secuencias de los sondeos verticales (datos satelitales),310009,(Informe ATOVS AMSU-A),,310012,Variables del canal de ATOVS,,,,Operational,Original
bufr4/3/10/010/1/310011,10,Secuencias de los sondeos verticales (datos satelitales),310010,(Informe ATOVS AMSU-B/MHS),,310011,Variables del campo de visión de ATOVS,,,,Operational,Original
bufr4/3/10/010/2/101005,10,Secuencias de los sondeos verticales (datos satelitales),310010,(Informe ATOVS AMSU-B/MHS),,101005,Repetición de 1 descriptor 5 veces,,,,Operational,Original
bufr4/3/10/010/3/310012,10,Secuencias de los sondeos verticales (datos satelitales),310010,(Informe ATOVS AMSU-B/MHS),,310012,Variables del canal de ATOVS,,,,Operational,Original
bufr4/3/10/011/1/008070,10,Secuencias de los sondeos verticales (datos satelitales),310011,(Variables del campo de visión de ATOVS),,008070,Calificador de productos de sondeo vertical,,,,Operational,Original
bufr4/3/10/011/2/001033,10,Secuencias de los sondeos verticales (datos satelitales),310011,(Variables del campo de visión de ATOVS),,001033,Identificación del centro de origen/generación,,,,Operational,Original
bufr4/3/10/011/3/001034,10,Secuencias de los sondeos verticales (datos satelitales),310011,(Variables del campo de visión de ATOVS),,001034,Identificación del centro secundario de origen/ generación,,,,Operational,Original
bufr4/3/10/011/4/008070,10,Secuencias de los sondeos verticales (datos satelitales),310011,(Variables del campo de visión de ATOVS),,008070,Calificador de productos de sondeo vertical,,,,Operational,Original
bufr4/3/10/011/5/001033,10,Secuencias de los sondeos verticales (datos satelitales),310011,(Variables del campo de visión de ATOVS),,001033,Identificación del centro de origen/generación,,,,Operational,Original
bufr4/3/10/011/6/001034,10,Secuencias de los sondeos verticales (datos satelitales),310011,(Variables del campo de visión de ATOVS),,001034,Identificación del centro secundario de origen/generación,,,,Operational,Original
bufr4/3/10/011/7/001007,10,Secuencias de los sondeos verticales (datos satelitales),310011,(Variables del campo de visión de ATOVS),,001007,Identificador del satélite,,,,Operational,Original
bufr4/3/10/011/8/002048,10,Secuencias de los sondeos verticales (datos satelitales),310011,(Variables del campo de visión de ATOVS),,002048,Indicador del sensor del satélite,,,,Operational,Original
bufr4/3/10/011/9/005040,10,Secuencias de los sondeos verticales (datos satelitales),310011,(Variables del campo de visión de ATOVS),,005040,Número de órbita,,,,Operational,Original
bufr4/3/10/011/10/025075,10,Secuencias de los sondeos verticales (datos satelitales),310011,(Variables del campo de visión de ATOVS),,025075,Número de versión de las correcciones a la antena del satélite,,,,Operational,Original
bufr4/3/10/011/11/201133,10,Secuencias de los sondeos verticales (datos satelitales),310011,(Variables del campo de visión de ATOVS),,201133,Cambio de anchura de datos,,,,Operational,Original
bufr4/3/10/011/12/005041,10,Secuencias de los sondeos verticales (datos satelitales),310011,(Variables del campo de visión de ATOVS),,005041,Número de líneas de exploración,,,,Operational,Original
bufr4/3/10/011/13/201000,10,Secuencias de los sondeos verticales (datos satelitales),310011,(Variables del campo de visión de ATOVS),,201000,Cambio de anchura de datos,,,,Operational,Original
bufr4/3/10/011/14/005043,10,Secuencias de los sondeos verticales (datos satelitales),310011,(Variables del campo de visión de ATOVS),,005043,Número del campo de visión,,,,Operational,Original
bufr4/3/10/011/15/025070,10,Secuencias de los sondeos verticales (datos satelitales),310011,(Variables del campo de visión de ATOVS),,025070,Número de la trama principal,,,,Operational,Original
bufr4/3/10/011/16/033030,10,Secuencias de los sondeos verticales (datos satelitales),310011,(Variables del campo de visión de ATOVS),,033030,Banderines de estado de la línea de exploración para ATOVS,,,,Operational,Original
bufr4/3/10/011/17/033031,10,Secuencias de los sondeos verticales (datos satelitales),310011,(Variables del campo de visión de ATOVS),,033031,Banderines de calidad de la línea de exploración para ATOVS,,,,Operational,Original
bufr4/3/10/011/18/004001,10,Secuencias de los sondeos verticales (datos satelitales),310011,(Variables del campo de visión de ATOVS),,004001,Año,,,,Operational,Original
bufr4/3/10/011/19/004002,10,Secuencias de los sondeos verticales (datos satelitales),310011,(Variables del campo de visión de ATOVS),,004002,Mes,,,,Operational,Original
bufr4/3/10/011/20/004003,10,Secuencias de los sondeos verticales (datos satelitales),310011,(Variables del campo de visión de ATOVS),,004003,Día,,,,Operational,Original
bufr4/3/10/011/21/004004,10,Secuencias de los sondeos verticales (datos satelitales),310011,(Variables del campo de visión de ATOVS),,004004,Hora,,,,Operational,Original
bufr4/3/10/011/22/004005,10,Secuencias de los sondeos verticales (datos satelitales),310011,(Variables del campo de visión de ATOVS),,004005,Minuto,,,,Operational,Original
bufr4/3/10/011/23/202131,10,Secuencias de los sondeos verticales (datos satelitales),310011,(Variables del campo de visión de ATOVS),,202131,Cambio de escala,,,,Operational,Original
bufr4/3/10/011/24/201138,10,Secuencias de los sondeos verticales (datos satelitales),310011,(Variables del campo de visión de ATOVS),,201138,Cambio de anchura de datos,,,,Operational,Original
bufr4/3/10/011/25/004006,10,Secuencias de los sondeos verticales (datos satelitales),310011,(Variables del campo de visión de ATOVS),,004006,Segundo,,,,Operational,Original
bufr4/3/10/011/26/201000,10,Secuencias de los sondeos verticales (datos satelitales),310011,(Variables del campo de visión de ATOVS),,201000,Cambio de anchura de datos,,,,Operational,Original
bufr4/3/10/011/27/202000,10,Secuencias de los sondeos verticales (datos satelitales),310011,(Variables del campo de visión de ATOVS),,202000,Cambio de escala,,,,Operational,Original
bufr4/3/10/011/28/005001,10,Secuencias de los sondeos verticales (datos satelitales),310011,(Variables del campo de visión de ATOVS),,005001,Latitud (gran exactitud),,,,Operational,Original
bufr4/3/10/011/29/006001,10,Secuencias de los sondeos verticales (datos satelitales),310011,(Variables del campo de visión de ATOVS),,006001,Longitud (gran exactitud),,,,Operational,Original
bufr4/3/10/011/30/202126,10,Secuencias de los sondeos verticales (datos satelitales),310011,(Variables del campo de visión de ATOVS),,202126,Cambio de escala,,,,Operational,Original
bufr4/3/10/011/31/007001,10,Secuencias de los sondeos verticales (datos satelitales),310011,(Variables del campo de visión de ATOVS),,007001,Altura de la estación,,,,Operational,Original
bufr4/3/10/011/32/202000,10,Secuencias de los sondeos verticales (datos satelitales),310011,(Variables del campo de visión de ATOVS),,202000,Cambio de escala,,,,Operational,Original
bufr4/3/10/011/33/007024,10,Secuencias de los sondeos verticales (datos satelitales),310011,(Variables del campo de visión de ATOVS),,007024,Ángulo cenital del satélite,,,,Operational,Original
bufr4/3/10/011/34/005021,10,Secuencias de los sondeos verticales (datos satelitales),310011,(Variables del campo de visión de ATOVS),,005021,Rumbo o azimut,Azimut del satélite,,,Operational,Original
bufr4/3/10/011/35/007025,10,Secuencias de los sondeos verticales (datos satelitales),310011,(Variables del campo de visión de ATOVS),,007025,Ángulo cenital del sol,,,,Operational,Original
bufr4/3/10/011/36/005022,10,Secuencias de los sondeos verticales (datos satelitales),310011,(Variables del campo de visión de ATOVS),,005022,Azimut solar,,,,Operational,Original
bufr4/3/10/011/37/033033,10,Secuencias de los sondeos verticales (datos satelitales),310011,(Variables del campo de visión de ATOVS),,033033,Banderines de calidad del campo de visión para ATOVS,,,,Operational,Original
bufr4/3/10/011/38/002151,10,Secuencias de los sondeos verticales (datos satelitales),310011,(Variables del campo de visión de ATOVS),,002151,Identificador del radiómetro,,,,Operational,Original
bufr4/3/10/011/39/012064,10,Secuencias de los sondeos verticales (datos satelitales),310011,(Variables del campo de visión de ATOVS),,012064,Temperatura del instrumento,,,,Operational,Original
bufr4/3/10/011/40/002151,10,Secuencias de los sondeos verticales (datos satelitales),310011,(Variables del campo de visión de ATOVS),,002151,Identificador del radiómetro,,,,Operational,Original
bufr4/3/10/011/41/012064,10,Secuencias de los sondeos verticales (datos satelitales),310011,(Variables del campo de visión de ATOVS),,012064,Temperatura del instrumento,,,,Operational,Original
bufr4/3/10/011/42/002151,10,Secuencias de los sondeos verticales (datos satelitales),310011,(Variables del campo de visión de ATOVS),,002151,Identificador del radiómetro,,,,Operational,Original
bufr4/3/10/011/43/012064,10,Secuencias de los sondeos verticales (datos satelitales),310011,(Variables del campo de visión de ATOVS),,012064,Temperatura del instrumento,,,,Operational,Original
bufr4/3/10/011/44/002151,10,Secuencias de los sondeos verticales (datos satelitales),310011,(Variables del campo de visión de ATOVS),,002151,Identificador del radiómetro,,,,Operational,Original
bufr4/3/10/011/45/012064,10,Secuencias de los sondeos verticales (datos satelitales),310011,(Variables del campo de visión de ATOVS),,012064,Temperatura del instrumento,,,,Operational,Original
bufr4/3/10/012/1/002150,10,Secuencias de los sondeos verticales (datos satelitales),310012,(Variables del canal de ATOVS),,002150,Número de canal de los instrumentos TOVS/ ATOVS/AVHRR,,,,Operational,Original
bufr4/3/10/012/2/025076,10,Secuencias de los sondeos verticales (datos satelitales),310012,(Variables del canal de ATOVS),,025076,Log10 (del número de onda central de temperatura-radiancia) para ATOVS,,,,Operational,Original
bufr4/3/10/012/3/025077,10,Secuencias de los sondeos verticales (datos satelitales),310012,(Variables del canal de ATOVS),,025077,Coeficiente 1 de corrección del ancho de la banda,,,,Operational,Original
bufr4/3/10/012/4/025078,10,Secuencias de los sondeos verticales (datos satelitales),310012,(Variables del canal de ATOVS),,025078,Coeficiente 2 de corrección del ancho de la banda,,,,Operational,Original
bufr4/3/10/012/5/033032,10,Secuencias de los sondeos verticales (datos satelitales),310012,(Variables del canal de ATOVS),,033032,Banderines de calidad del canal para ATOVS,,,,Operational,Original
bufr4/3/10/012/6/201132,10,Secuencias de los sondeos verticales (datos satelitales),310012,(Variables del canal de ATOVS),,201132,Cambio de anchura de datos,,,,Operational,Original
bufr4/3/10/012/7/202129,10,Secuencias de los sondeos verticales (datos satelitales),310012,(Variables del canal de ATOVS),,202129,Cambio de escala,,,,Operational,Original
bufr4/3/10/012/8/012063,10,Secuencias de los sondeos verticales (datos satelitales),310012,(Variables del canal de ATOVS),,012063,Temperatura de luminancia,,,,Operational,Original
bufr4/3/10/012/9/202000,10,Secuencias de los sondeos verticales (datos satelitales),310012,(Variables del canal de ATOVS),,202000,Cambio de escala,,,,Operational,Original
bufr4/3/10/012/10/201000,10,Secuencias de los sondeos verticales (datos satelitales),310012,(Variables del canal de ATOVS),,201000,Cambio de anchura de datos,,,,Operational,Original
bufr4/3/10/013/1/001007,10,Secuencias de los sondeos verticales (datos satelitales),310013,(Informe AVHRR (GAC)),,001007,Identificador del satélite,,,,Operational,Original
bufr4/3/10/013/2/005040,10,Secuencias de los sondeos verticales (datos satelitales),310013,(Informe AVHRR (GAC)),,005040,Número de órbita,,,,Operational,Original
bufr4/3/10/013/3/004001,10,Secuencias de los sondeos verticales (datos satelitales),310013,(Informe AVHRR (GAC)),,004001,Año,,,,Operational,Original
bufr4/3/10/013/4/004002,10,Secuencias de los sondeos verticales (datos satelitales),310013,(Informe AVHRR (GAC)),,004002,Mes,,,,Operational,Original
