Id,Category,CategoryOfSequences_en,FXY1,Title_en,SubTitle_en,FXY2,ElementName_en,ElementDescription_en,Note_en,noteIDs,Status
bufr4/3/10/001/1/301042,10,Vertical sounding sequences (satellite data),310001,"Satellite identifier, instrument, data-processing technique, date/time, location",,301042,"Satellite identifier, instrument, data-processing technique, date/time, location",,,,Operational
bufr4/3/10/001/2/303031,10,Vertical sounding sequences (satellite data),310001,"Satellite identifier, instrument, data-processing technique, date/time, location",,303031,"Significance data, land/sea, skin temperature",,,,Operational
bufr4/3/10/001/3/303032,10,Vertical sounding sequences (satellite data),310001,"Satellite identifier, instrument, data-processing technique, date/time, location",,303032,Cloud,,,,Operational
bufr4/3/10/001/4/101026,10,Vertical sounding sequences (satellite data),310001,"Satellite identifier, instrument, data-processing technique, date/time, location",,101026,Replicate 1 descriptor 26 times,,,,Operational
bufr4/3/10/001/5/303025,10,Vertical sounding sequences (satellite data),310001,"Satellite identifier, instrument, data-processing technique, date/time, location",,303025,Satellite channel and brightness temperature (Satellite – low level),,,,Operational
bufr4/3/10/002/1/301042,10,Vertical sounding sequences (satellite data),310002,"Satellite identifier, instrument, data-processing technique, date/time, location",,301042,"Satellite identifier, instrument, data-processing technique, date/time, location",,,,Operational
bufr4/3/10/002/2/303031,10,Vertical sounding sequences (satellite data),310002,"Satellite identifier, instrument, data-processing technique, date/time, location",,303031,"Significance data, land/sea, skin temperature",,,,Operational
bufr4/3/10/002/3/303032,10,Vertical sounding sequences (satellite data),310002,"Satellite identifier, instrument, data-processing technique, date/time, location",,303032,Cloud,,,,Operational
bufr4/3/10/002/4/101009,10,Vertical sounding sequences (satellite data),310002,"Satellite identifier, instrument, data-processing technique, date/time, location",,101009,Replicate 1 descriptor 9 times,,,,Operational
bufr4/3/10/002/5/303023,10,Vertical sounding sequences (satellite data),310002,"Satellite identifier, instrument, data-processing technique, date/time, location",,303023,Layer mean temperature (Satellite – high level),,,,Operational
bufr4/3/10/003/1/301042,10,Vertical sounding sequences (satellite data),310003,"Satellite identifier, instrument, data-processing technique, date/time, location",,301042,"Satellite identifier, instrument, data-processing technique, date/time, location",,,,Operational
bufr4/3/10/003/2/303031,10,Vertical sounding sequences (satellite data),310003,"Satellite identifier, instrument, data-processing technique, date/time, location",,303031,"Significance data, land/sea, skin temperature",,,,Operational
bufr4/3/10/003/3/303032,10,Vertical sounding sequences (satellite data),310003,"Satellite identifier, instrument, data-processing technique, date/time, location",,303032,Cloud,,,,Operational
bufr4/3/10/003/4/101006,10,Vertical sounding sequences (satellite data),310003,"Satellite identifier, instrument, data-processing technique, date/time, location",,101006,Replicate 1 descriptor 6 times,,,,Operational
bufr4/3/10/003/5/303023,10,Vertical sounding sequences (satellite data),310003,"Satellite identifier, instrument, data-processing technique, date/time, location",,303023,Layer mean temperature (Satellite – precipitable water),,,,Operational
bufr4/3/10/004/1/301042,10,Vertical sounding sequences (satellite data),310004,"Satellite identifier, instrument, data-processing technique, date/time, location",,301042,"Satellite identifier, instrument, data-processing technique, date/time, location",,,,Operational
bufr4/3/10/004/2/303031,10,Vertical sounding sequences (satellite data),310004,"Satellite identifier, instrument, data-processing technique, date/time, location",,303031,"Significance data, land/sea, skin temperature",,,,Operational
bufr4/3/10/004/3/303032,10,Vertical sounding sequences (satellite data),310004,"Satellite identifier, instrument, data-processing technique, date/time, location",,303032,Cloud,,,,Operational
bufr4/3/10/004/4/101003,10,Vertical sounding sequences (satellite data),310004,"Satellite identifier, instrument, data-processing technique, date/time, location",,101003,Replicate 1 descriptor 3 times,,,,Operational
bufr4/3/10/004/5/303024,10,Vertical sounding sequences (satellite data),310004,"Satellite identifier, instrument, data-processing technique, date/time, location",,303024,Precipitable water,,,,Operational
bufr4/3/10/005/1/301042,10,Vertical sounding sequences (satellite data),310005,"Satellite identifier, instrument, data-processing technique, date/time, location",,301042,"Satellite identifier, instrument, data-processing technique, date/time, location",,,,Operational
bufr4/3/10/005/2/303031,10,Vertical sounding sequences (satellite data),310005,"Satellite identifier, instrument, data-processing technique, date/time, location",,303031,"Significance data, land/sea, skin temperature",,,,Operational
bufr4/3/10/005/3/303033,10,Vertical sounding sequences (satellite data),310005,"Satellite identifier, instrument, data-processing technique, date/time, location",,303033,Cloud,,,,Operational
bufr4/3/10/005/4/101000,10,Vertical sounding sequences (satellite data),310005,"Satellite identifier, instrument, data-processing technique, date/time, location",,101000,Delayed replication of 1 descriptor,,,,Operational
bufr4/3/10/005/5/031001,10,Vertical sounding sequences (satellite data),310005,"Satellite identifier, instrument, data-processing technique, date/time, location",,031001,Delayed descriptor replication factor,,,,Operational
