Id,Category,CategoryOfSequences_en,FXY1,Title_en,SubTitle_en,FXY2,ElementName_en,ElementDescription_en,Note_en,noteIDs,Status
bufr4/3/06/001/1/002032,06,Meteorological or oceanographic sequences,306001,Indicator for digitization,,002032,Indicator for digitization,,,,Operational
bufr4/3/06/001/2/102000,06,Meteorological or oceanographic sequences,306001,Indicator for digitization,,102000,Delayed replication of 2 descriptors,,,,Operational
bufr4/3/06/001/3/031001,06,Meteorological or oceanographic sequences,306001,Indicator for digitization,,031001,Delayed descriptor replication factor,,,,Operational
bufr4/3/06/001/4/007062,06,Meteorological or oceanographic sequences,306001,Indicator for digitization,,007062,Depth below sea/water surface,,,,Operational
bufr4/3/06/001/5/022042,06,Meteorological or oceanographic sequences,306001,Indicator for digitization,,022042,Sea/water temperature (Current),,,,Operational
bufr4/3/06/002/1/002031,06,Meteorological or oceanographic sequences,306002,Duration and time of current measurement,,002031,Duration and time of current measurement,,,,Operational
bufr4/3/06/002/2/022004,06,Meteorological or oceanographic sequences,306002,Duration and time of current measurement,,022004,Direction of current,,,,Operational
bufr4/3/06/002/3/022031,06,Meteorological or oceanographic sequences,306002,Duration and time of current measurement,,022031,Speed of current (Surface wind and temperature),,,,Operational
bufr4/3/06/003/1/002002,06,Meteorological or oceanographic sequences,306003,Type of instrumentation for wind measurement,,002002,Type of instrumentation for wind measurement,,,,Operational
bufr4/3/06/003/2/011011,06,Meteorological or oceanographic sequences,306003,Type of instrumentation for wind measurement,,011011,Wind direction at 10 m,,,,Operational
bufr4/3/06/003/3/011012,06,Meteorological or oceanographic sequences,306003,Type of instrumentation for wind measurement,,011012,Wind speed at 10 m,,,,Operational
bufr4/3/06/003/4/012004,06,Meteorological or oceanographic sequences,306003,Type of instrumentation for wind measurement,,012004,"Air temperature at 2 m (Depth, temperature, salinity)",,,,Operational
bufr4/3/06/004/1/002032,06,Meteorological or oceanographic sequences,306004,Indicator for digitization,,002032,Indicator for digitization,,,,Operational
bufr4/3/06/004/2/002033,06,Meteorological or oceanographic sequences,306004,Indicator for digitization,,002033,Method of salinity/depth measurement,,,,Operational
bufr4/3/06/004/3/103000,06,Meteorological or oceanographic sequences,306004,Indicator for digitization,,103000,Delayed replication of 3 descriptors,,,,Operational
bufr4/3/06/004/4/031001,06,Meteorological or oceanographic sequences,306004,Indicator for digitization,,031001,Delayed descriptor replication factor,,,,Operational
bufr4/3/06/004/5/007062,06,Meteorological or oceanographic sequences,306004,Indicator for digitization,,007062,Depth below sea/water surface,,,,Operational
bufr4/3/06/004/6/022043,06,Meteorological or oceanographic sequences,306004,Indicator for digitization,,022043,Sea/water temperature,,,,Operational
bufr4/3/06/004/7/022062,06,Meteorological or oceanographic sequences,306004,Indicator for digitization,,022062,Salinity,,,,Operational
bufr4/3/06/005/1/002031,06,Meteorological or oceanographic sequences,306005,Duration and time of current measurement,,002031,Duration and time of current measurement,,,,Operational
bufr4/3/06/005/2/103000,06,Meteorological or oceanographic sequences,306005,Duration and time of current measurement,,103000,Delayed replication of 3 descriptors,,,,Operational
bufr4/3/06/005/3/031001,06,Meteorological or oceanographic sequences,306005,Duration and time of current measurement,,031001,Delayed descriptor replication factor,,,,Operational
bufr4/3/06/005/4/007062,06,Meteorological or oceanographic sequences,306005,Duration and time of current measurement,,007062,Depth below sea/water surface,,,,Operational
bufr4/3/06/005/5/022004,06,Meteorological or oceanographic sequences,306005,Duration and time of current measurement,,022004,Direction of current,,,,Operational
bufr4/3/06/005/6/022031,06,Meteorological or oceanographic sequences,306005,Duration and time of current measurement,,022031,Speed of current (Under water sounding (optional) parameters),,,,Operational
bufr4/3/06/006/1/306003,06,Meteorological or oceanographic sequences,306006,Surface wind and temperature,,306003,Surface wind and temperature,,,,Operational
bufr4/3/06/006/2/306002,06,Meteorological or oceanographic sequences,306006,Surface wind and temperature,,306002,Current,,,,Operational
bufr4/3/06/006/3/022063,06,Meteorological or oceanographic sequences,306006,Surface wind and temperature,,022063,Total water depth (Buoy spare block parameters),,,,Operational
bufr4/3/06/007/1/001012,06,Meteorological or oceanographic sequences,306007,Direction of motion of moving observing platform,,001012,Direction of motion of moving observing platform,,,,Operational
bufr4/3/06/007/2/001014,06,Meteorological or oceanographic sequences,306007,Direction of motion of moving observing platform,,001014,Platform drift speed (high precision),,,,Operational
bufr4/3/06/007/3/306008,06,Meteorological or oceanographic sequences,306007,Direction of motion of moving observing platform,,306008,Buoy instrumentation parameters,,,,Operational
bufr4/3/06/007/4/004024,06,Meteorological or oceanographic sequences,306007,Direction of motion of moving observing platform,,004024,Time period or displacement,,,,Operational
bufr4/3/06/007/5/027003,06,Meteorological or oceanographic sequences,306007,Direction of motion of moving observing platform,,027003,Alternate latitude (coarse accuracy),,,,Operational
bufr4/3/06/007/6/028003,06,Meteorological or oceanographic sequences,306007,Direction of motion of moving observing platform,,028003,Alternate longitude (coarse accuracy) I.2,(continued) – BUFR Table D/06 — 1,,,Operational
bufr4/3/06/008/1/002034,06,Meteorological or oceanographic sequences,306008,Drogue type,,002034,Drogue type,,,,Operational
bufr4/3/06/008/2/002035,06,Meteorological or oceanographic sequences,306008,Drogue type,,002035,Cable length,,,,Operational
bufr4/3/06/008/3/002036,06,Meteorological or oceanographic sequences,306008,Drogue type,,002036,"Buoy type (Sequence for representation of tide station identification, method of transmission, time the message is transmitted and reference time for reports in a time series)",,,,Operational
bufr4/3/06/011/1/301021,06,Meteorological or oceanographic sequences,306011,Latitude/longitude (high accuracy),,301021,Latitude/longitude (high accuracy),,,,Operational
bufr4/3/06/011/2/001075,06,Meteorological or oceanographic sequences,306011,Latitude/longitude (high accuracy),,001075,Tide station identification,Alphanumeric ID (5 characters),,,Operational
bufr4/3/06/011/3/002147,06,Meteorological or oceanographic sequences,306011,Latitude/longitude (high accuracy),,002147,Method of transmission to collection centre,,,,Operational
bufr4/3/06/011/4/301011,06,Meteorological or oceanographic sequences,306011,Latitude/longitude (high accuracy),,301011,"Year, month, day",,,,Operational
bufr4/3/06/011/5/301013,06,Meteorological or oceanographic sequences,306011,Latitude/longitude (high accuracy),,301013,"Hour, minute, second (Sequence for representation of sensor type, significant qualifier for sensor and status of operation)",,,,Operational
bufr4/3/06/012/1/002007,06,Meteorological or oceanographic sequences,306012,Type of sensor for water level measuring instrument,,002007,Type of sensor for water level measuring instrument,,,,Operational
bufr4/3/06/012/2/008015,06,Meteorological or oceanographic sequences,306012,Type of sensor for water level measuring instrument,,008015,Significant qualifier for sensor,,,,Operational
bufr4/3/06/012/3/008032,06,Meteorological or oceanographic sequences,306012,Type of sensor for water level measuring instrument,,008032,Status of operation,,,,Operational
bufr4/3/06/012/4/306029,06,Meteorological or oceanographic sequences,306012,Type of sensor for water level measuring instrument,,306029,Sequence for representation of tsunameter sampling information for water column heights in the time series report (Sequence for representation of water level and residual in the time series),,,,Operational
bufr4/3/06/013/1/306012,06,Meteorological or oceanographic sequences,306013,"Sequence for representation of sensor type, significant qualifier for sensor and status of operation",,306012,"Sequence for representation of sensor type, significant qualifier for sensor and status of operation",,,,Operational
bufr4/3/06/013/2/301011,06,Meteorological or oceanographic sequences,306013,"Sequence for representation of sensor type, significant qualifier for sensor and status of operation",,301011,"Year, month, day",Reference date for the time series,,,Operational
bufr4/3/06/013/3/301013,06,Meteorological or oceanographic sequences,306013,"Sequence for representation of sensor type, significant qualifier for sensor and status of operation",,301013,"Hour, minute, second",Reference time for the time series,,,Operational
bufr4/3/06/013/4/022120,06,Meteorological or oceanographic sequences,306013,"Sequence for representation of sensor type, significant qualifier for sensor and status of operation",,022120,Tide station automated water level check,,,,Operational
bufr4/3/06/013/5/022121,06,Meteorological or oceanographic sequences,306013,"Sequence for representation of sensor type, significant qualifier for sensor and status of operation",,022121,Tide station manual water level check,,,,Operational
