Id,Category,CategoryOfSequences_en,FXY1,Title_en,SubTitle_en,FXY2,ElementName_en,ElementDescription_en,Note_en,noteIDs,Status
bufr4/3/01/001/1/001001,01,Location and identification sequences,301001,WMO block number,,001001,WMO block number,,,,Operational
bufr4/3/01/001/2/001002,01,Location and identification sequences,301001,WMO block number,,001002,WMO station number,,,,Operational
bufr4/3/01/002/1/001003,01,Location and identification sequences,301002,WMO Region number/geographical area,,001003,WMO Region number/geographical area,,,,Operational
bufr4/3/01/002/2/001004,01,Location and identification sequences,301002,WMO Region number/geographical area,,001004,WMO Region sub-area,,,,Operational
bufr4/3/01/002/3/001005,01,Location and identification sequences,301002,WMO Region number/geographical area,,001005,Buoy/platform identifier (Ship’s call sign and motion),,,,Operational
bufr4/3/01/003/1/001011,01,Location and identification sequences,301003,Ship or mobile land station identifier,,001011,Ship or mobile land station identifier,Ship’s call sign,,,Operational
bufr4/3/01/003/2/001012,01,Location and identification sequences,301003,Ship or mobile land station identifier,,001012,Direction of motion of moving observing platform,,,,Operational
bufr4/3/01/003/3/001013,01,Location and identification sequences,301003,Ship or mobile land station identifier,,001013,Speed of motion of moving observing platform (Surface station identification),,,,Operational
bufr4/3/01/004/1/001001,01,Location and identification sequences,301004,WMO block number,,001001,WMO block number,,,,Operational
bufr4/3/01/004/2/001002,01,Location and identification sequences,301004,WMO block number,,001002,WMO station number,,,,Operational
bufr4/3/01/004/3/001015,01,Location and identification sequences,301004,WMO block number,,001015,Station or site name,,,,Operational
bufr4/3/01/004/4/002001,01,Location and identification sequences,301004,WMO block number,,002001,Type of station (Originating centre/sub-centre),,,,Operational
bufr4/3/01/005/1/001035,01,Location and identification sequences,301005,Originating centre,,001035,Originating centre,,,,Operational
bufr4/3/01/005/2/001034,01,Location and identification sequences,301005,Originating centre,,001034,"Identification of originating/generating sub-centre (Year, month, day)",,,,Operational
bufr4/3/01/011/1/004001,01,Location and identification sequences,301011,Year,,004001,Year,,,,Operational
bufr4/3/01/011/2/004002,01,Location and identification sequences,301011,Year,,004002,Month,,,,Operational
bufr4/3/01/011/3/004003,01,Location and identification sequences,301011,Year,,004003,"Day (Hour, minute)",,,,Operational
bufr4/3/01/012/1/004004,01,Location and identification sequences,301012,Hour,,004004,Hour,,,,Operational
bufr4/3/01/012/2/004005,01,Location and identification sequences,301012,Hour,,004005,"Minute (Hour, minute, second)",,,,Operational
bufr4/3/01/013/1/004004,01,Location and identification sequences,301013,Hour,,004004,Hour,,,,Operational
bufr4/3/01/013/2/004005,01,Location and identification sequences,301013,Hour,,004005,Minute,,,,Operational
bufr4/3/01/013/3/004006,01,Location and identification sequences,301013,Hour,,004006,Second (Time period),,,,Operational
bufr4/3/01/014/1/102002,01,Location and identification sequences,301014,Replicate 2 descriptors 2 times,,102002,Replicate 2 descriptors 2 times,,,,Operational
bufr4/3/01/014/2/301011,01,Location and identification sequences,301014,Replicate 2 descriptors 2 times,,301011,"Year, month, day",,,,Operational
bufr4/3/01/014/3/301012,01,Location and identification sequences,301014,Replicate 2 descriptors 2 times,,301012,"Hour, minute (Encrypted ship's call sign and encryption method)",See Notes 2–4,,,Operational
bufr4/3/01/018/1/001114,01,Location and identification sequences,301018,Encrypted ship or mobile land station identifier (base64 encoding),,001114,Encrypted ship or mobile land station identifier (base64 encoding),,,,Operational
bufr4/3/01/018/2/025185,01,Location and identification sequences,301018,Encrypted ship or mobile land station identifier (base64 encoding),,025185,Encryption method,,,,Operational
bufr4/3/01/018/3/025186,01,Location and identification sequences,301018,Encrypted ship or mobile land station identifier (base64 encoding),,025186,Encryption key version (Latitude/longitude (high accuracy)),,,,Operational
bufr4/3/01/021/1/005001,01,Location and identification sequences,301021,Latitude (high accuracy),,005001,Latitude (high accuracy),,,,Operational
bufr4/3/01/021/2/006001,01,Location and identification sequences,301021,Latitude (high accuracy),,006001,Longitude (high accuracy) I.2,(continued) – BUFR Table D/01 — 1,,,Operational
bufr4/3/01/022/1/005001,01,Location and identification sequences,301022,Latitude (high accuracy),,005001,Latitude (high accuracy),,,,Operational
bufr4/3/01/022/2/006001,01,Location and identification sequences,301022,Latitude (high accuracy),,006001,Longitude (high accuracy),,,,Operational
bufr4/3/01/022/3/007001,01,Location and identification sequences,301022,Latitude (high accuracy),,007001,Height of station (Latitude/longitude (coarse accuracy)),,,,Operational
bufr4/3/01/023/1/005002,01,Location and identification sequences,301023,Latitude (coarse accuracy),,005002,Latitude (coarse accuracy),,,,Operational
bufr4/3/01/023/2/006002,01,Location and identification sequences,301023,Latitude (coarse accuracy),,006002,"Longitude (coarse accuracy) (Latitude/longitude (coarse accuracy), height of station)",,,,Operational
bufr4/3/01/024/1/005002,01,Location and identification sequences,301024,Latitude (coarse accuracy),,005002,Latitude (coarse accuracy),,,,Operational
bufr4/3/01/024/2/006002,01,Location and identification sequences,301024,Latitude (coarse accuracy),,006002,Longitude (coarse accuracy),,,,Operational
bufr4/3/01/024/3/007001,01,Location and identification sequences,301024,Latitude (coarse accuracy),,007001,"Height of station (Latitude/longitude (coarse accuracy), day/time)",,,,Operational
bufr4/3/01/025/1/301023,01,Location and identification sequences,301025,Latitude/longitude (coarse accuracy),,301023,Latitude/longitude (coarse accuracy),,,,Operational
bufr4/3/01/025/2/004003,01,Location and identification sequences,301025,Latitude/longitude (coarse accuracy),,004003,Day,,,,Operational
