Id,Category,CategoryOfSequences_en,FXY1,Title_en,SubTitle_en,FXY2,ElementName_en,ElementDescription_en,Note_en,noteIDs,Status
bufr4/3/09/001/1/301037,09,Vertical sounding sequences (conventional data),309001,Land station for vertical soundings,,301037,Land station for vertical soundings,"Identification, etc. (land station, high accuracy position)",,,Operational
bufr4/3/09/001/2/101000,09,Vertical sounding sequences (conventional data),309001,Land station for vertical soundings,,101000,Delayed replication of 1 descriptor,,,,Operational
bufr4/3/09/001/3/031001,09,Vertical sounding sequences (conventional data),309001,Land station for vertical soundings,,031001,Delayed descriptor replication factor,,,,Operational
bufr4/3/09/001/4/303011,09,Vertical sounding sequences (conventional data),309001,Land station for vertical soundings,,303011,Wind at height (Vertical wind profile),,,,Operational
bufr4/3/09/002/1/301038,09,Vertical sounding sequences (conventional data),309002,Land station for vertical soundings,,301038,Land station for vertical soundings,"Identification, etc. (land station, coarse accuracy position)",,,Operational
bufr4/3/09/002/2/101000,09,Vertical sounding sequences (conventional data),309002,Land station for vertical soundings,,101000,Delayed replication of 1 descriptor,,,,Operational
bufr4/3/09/002/3/031001,09,Vertical sounding sequences (conventional data),309002,Land station for vertical soundings,,031001,Delayed descriptor replication factor,,,,Operational
bufr4/3/09/002/4/303011,09,Vertical sounding sequences (conventional data),309002,Land station for vertical soundings,,303011,Wind at height (Vertical wind profile),,,,Operational
bufr4/3/09/003/1/301037,09,Vertical sounding sequences (conventional data),309003,Land station for vertical soundings,,301037,Land station for vertical soundings,"Identification, etc. (land station, high accuracy position)",,,Operational
bufr4/3/09/003/2/101000,09,Vertical sounding sequences (conventional data),309003,Land station for vertical soundings,,101000,Delayed replication of 1 descriptor,,,,Operational
bufr4/3/09/003/3/031001,09,Vertical sounding sequences (conventional data),309003,Land station for vertical soundings,,031001,Delayed descriptor replication factor,,,,Operational
bufr4/3/09/003/4/303012,09,Vertical sounding sequences (conventional data),309003,Land station for vertical soundings,,303012,Wind at pressure level (Vertical wind profile),,,,Operational
bufr4/3/09/004/1/301038,09,Vertical sounding sequences (conventional data),309004,Land station for vertical soundings,,301038,Land station for vertical soundings,"Identification, etc. (land station, coarse accuracy position)",,,Operational
bufr4/3/09/004/2/101000,09,Vertical sounding sequences (conventional data),309004,Land station for vertical soundings,,101000,Delayed replication of 1 descriptor,,,,Operational
bufr4/3/09/004/3/031001,09,Vertical sounding sequences (conventional data),309004,Land station for vertical soundings,,031001,Delayed descriptor replication factor,,,,Operational
bufr4/3/09/004/4/303012,09,Vertical sounding sequences (conventional data),309004,Land station for vertical soundings,,303012,Wind at pressure level (Vertical sounding with relative humidity),,,,Operational
bufr4/3/09/005/1/301037,09,Vertical sounding sequences (conventional data),309005,Land station for vertical soundings,,301037,Land station for vertical soundings,"Identification, etc. (land station, high accuracy position)",,,Operational
bufr4/3/09/005/2/302004,09,Vertical sounding sequences (conventional data),309005,Land station for vertical soundings,,302004,General cloud information,Significant cloud layer,,,Operational
bufr4/3/09/005/3/101000,09,Vertical sounding sequences (conventional data),309005,Land station for vertical soundings,,101000,Delayed replication of 1 descriptor,,,,Operational
bufr4/3/09/005/4/031001,09,Vertical sounding sequences (conventional data),309005,Land station for vertical soundings,,031001,Delayed descriptor replication factor,,,,Operational
bufr4/3/09/005/5/303013,09,Vertical sounding sequences (conventional data),309005,Land station for vertical soundings,,303013,"Geopotential, temperature, humidity, wind at pressure level (Vertical sounding with relative humidity)",,,,Operational
bufr4/3/09/006/1/301038,09,Vertical sounding sequences (conventional data),309006,Land station for vertical soundings,,301038,Land station for vertical soundings,"Identification, etc. (land station, coarse accuracy position)",,,Operational
bufr4/3/09/006/2/302004,09,Vertical sounding sequences (conventional data),309006,Land station for vertical soundings,,302004,General cloud information,Significant cloud layer,,,Operational
bufr4/3/09/006/3/101000,09,Vertical sounding sequences (conventional data),309006,Land station for vertical soundings,,101000,Delayed replication of 1 descriptor,,,,Operational
bufr4/3/09/006/4/031001,09,Vertical sounding sequences (conventional data),309006,Land station for vertical soundings,,031001,Delayed descriptor replication factor,,,,Operational
bufr4/3/09/006/5/303013,09,Vertical sounding sequences (conventional data),309006,Land station for vertical soundings,,303013,"Geopotential, temperature, humidity, wind at pressure level I.2",(continued) – BUFR Table D/09 — 1,,,Operational
bufr4/3/09/007/1/301037,09,Vertical sounding sequences (conventional data),309007,Land station for vertical soundings,,301037,Land station for vertical soundings,"Identification, etc. (land station, high accuracy position)",,,Operational
bufr4/3/09/007/2/302004,09,Vertical sounding sequences (conventional data),309007,Land station for vertical soundings,,302004,General cloud information,Significant cloud layer,,,Operational
