Id,Category,CategoryOfSequences_en,FXY1,Title_en,SubTitle_en,FXY2,ElementName_en,ElementDescription_en,Note_en,noteIDs,Status
bufr4/3/15/001/1/001011,15,Oceanographic report sequences,315001,Ship or mobile land station identifier,,001011,Ship or mobile land station identifier,Ship’s call sign,,,Operational
bufr4/3/15/001/2/301011,15,Oceanographic report sequences,315001,Ship or mobile land station identifier,,301011,"Year, month, day",,,,Operational
bufr4/3/15/001/3/301012,15,Oceanographic report sequences,315001,Ship or mobile land station identifier,,301012,"Hour, minute",,,,Operational
bufr4/3/15/001/4/301023,15,Oceanographic report sequences,315001,Ship or mobile land station identifier,,301023,Latitude/longitude (coarse accuracy),,,,Operational
bufr4/3/15/001/5/306001,15,Oceanographic report sequences,315001,Ship or mobile land station identifier,,306001,"Depth, temperature (Typically reported underwater sounding without optional fields)",,,,Operational
bufr4/3/15/002/1/001011,15,Oceanographic report sequences,315002,Ship or mobile land station identifier,,001011,Ship or mobile land station identifier,Ship’s call sign,,,Operational
bufr4/3/15/002/2/301011,15,Oceanographic report sequences,315002,Ship or mobile land station identifier,,301011,"Year, month, day",,,,Operational
bufr4/3/15/002/3/301012,15,Oceanographic report sequences,315002,Ship or mobile land station identifier,,301012,"Hour, minute",,,,Operational
bufr4/3/15/002/4/301023,15,Oceanographic report sequences,315002,Ship or mobile land station identifier,,301023,Latitude/longitude (coarse accuracy),,,,Operational
bufr4/3/15/002/5/306004,15,Oceanographic report sequences,315002,Ship or mobile land station identifier,,306004,"Depth, temperature, salinity (Temperature and salinity profile observed by profile floats)",,,,Operational
bufr4/3/15/003/1/001087,15,Oceanographic report sequences,315003,WMO marine observing platform extended identifier,,001087,WMO marine observing platform extended identifier,,,,Operational
bufr4/3/15/003/2/001085,15,Oceanographic report sequences,315003,WMO marine observing platform extended identifier,,001085,Observing platform manufacturer’s model,,,,Operational
bufr4/3/15/003/3/001086,15,Oceanographic report sequences,315003,WMO marine observing platform extended identifier,,001086,Observing platform manufacturer’s serial number,,,,Operational
bufr4/3/15/003/4/002036,15,Oceanographic report sequences,315003,WMO marine observing platform extended identifier,,002036,Buoy type,,,,Operational
bufr4/3/15/003/5/002148,15,Oceanographic report sequences,315003,WMO marine observing platform extended identifier,,002148,Data collection and/or location system,,,,Operational
